date,n_uni,n_active,n_pump10,n_pump20,frac_pump10,frac_pump20,breadth,cs_ret_std,tot_qv,btc_ret,btc_rv,btc_above_ma,f_n_pump10_l1,f_n_pump10_l2,f_n_pump10_3d,f_n_pump10_5d,f_n_pump20_l1,f_n_pump20_3d,f_breadth_l1,f_cs_ret_std_l1,f_qv_ratio,f_btc_ret_l1,f_btc_rv_l1,f_btc_above_ma_l1,f_pump_momo
2024-10-09,100,125,3.0,1.0,0.03,0.01,0.12,0.025648663354295307,1664001181860.308,-0.021066811628704715,0.012801821656434276,0.0,7.0,5.0,6.0,5.6,0.0,0.6666666666666666,0.38,0.025415188090809532,1.0804023579023379,0.0023441089737336854,0.01237336268605368,0.0,1.4000000000000004
2024-10-10,100,125,3.0,0.0,0.03,0.0,0.51,0.025837319297227785,1494533205466.3848,-0.0030878480125946842,0.012708942308466404,0.0,3.0,7.0,5.0,5.0,1.0,0.3333333333333333,0.12,0.025648663354295307,0.773265035594289,-0.021066811628704715,0.012801821656434276,0.0,-2.0
2024-10-11,100,125,4.0,0.0,0.04,0.0,0.97,0.021234856817192574,1514553350892.9463,0.027855951013129505,0.014292438514676062,1.0,3.0,3.0,4.333333333333333,4.8,0.0,0.3333333333333333,0.51,0.025837319297227785,0.7133055890511685,-0.0030878480125946842,0.012708942308466404,0.0,-1.7999999999999998
2024-10-12,100,125,5.0,0.0,0.05,0.0,0.71,0.0240392760065013,1439368841078.3096,0.005961990896070529,0.014315707669560387,1.0,4.0,3.0,3.3333333333333335,4.4,0.0,0.3333333333333333,0.97,0.021234856817192574,0.7464952965111193,0.027855951013129505,0.014292438514676062,1.0,-0.40000000000000036
2024-10-13,100,125,2.0,0.0,0.02,0.0,0.25,0.023216367204889867,1322049520484.814,-0.0017671803941586637,0.014311222895543757,1.0,5.0,4.0,4.0,4.4,0.0,0.0,0.71,0.0240392760065013,0.7346300832215301,0.005961990896070529,0.014315707669560387,1.0,0.5999999999999996
2024-10-14,100,125,5.0,0.0,0.05,0.0,0.94,0.02672280814251197,1227884621865.231,0.04421692798713198,0.017347641252554558,1.0,2.0,5.0,3.6666666666666665,3.4,0.0,0.0,0.25,0.023216367204889867,0.6931109036418769,-0.0017671803941586637,0.014311222895543757,1.0,-1.4
2024-10-15,100,125,5.0,1.0,0.05,0.01,0.3,0.03520846715072738,1997337535510.893,0.021870990049960057,0.017634794388497067,1.0,5.0,2.0,4.0,3.8,0.0,0.0,0.94,0.02672280814251197,0.6576741249350776,0.04421692798713198,0.017347641252554558,1.0,1.2000000000000002
2024-10-16,100,126,3.0,0.0,0.03,0.0,0.31,0.030139200705755532,2909329870196.539,0.011086222978183664,0.017345736271496784,1.0,5.0,5.0,4.0,4.2,1.0,0.3333333333333333,0.3,0.03520846715072738,1.0632920275771807,0.021870990049960057,0.017634794388497067,1.0,0.7999999999999998
2024-10-17,100,126,2.0,0.0,0.02,0.0,0.14,0.02105653185156693,2072031042291.0173,0.0012545342142283944,0.017248526969502766,1.0,3.0,5.0,4.333333333333333,4.0,0.0,0.3333333333333333,0.31,0.030139200705755532,1.510310456097311,0.011086222978183664,0.017345736271496784,1.0,-1.0
2024-10-18,100,127,4.0,1.0,0.04,0.01,0.98,0.035190216465886416,1725989981382.9404,0.017346629336309517,0.01750261662450153,1.0,2.0,3.0,3.3333333333333335,3.4,0.0,0.3333333333333333,0.14,0.02105653185156693,1.0821346381057537,0.0012545342142283944,0.017248526969502766,1.0,-1.4
2024-10-19,100,127,4.0,1.0,0.04,0.01,0.54,0.024312416087335077,1735779504904.5193,-8.572102098983864e-05,0.01727655249701139,1.0,4.0,2.0,3.0,3.8,1.0,0.3333333333333333,0.98,0.035190216465886416,0.9149641274931678,0.017346629336309517,0.01750261662450153,1.0,0.20000000000000018
2024-10-20,100,127,4.0,1.0,0.04,0.01,0.81,0.03099085868248687,1894828213973.7957,0.006185157228107862,0.015728546868445274,1.0,4.0,4.0,3.3333333333333335,3.6,1.0,0.6666666666666666,0.54,0.024312416087335077,0.9308960419156261,-8.572102098983864e-05,0.01727655249701139,1.0,0.3999999999999999
2024-10-21,100,127,2.0,0.0,0.02,0.0,0.1,0.021388970998480434,1716674439880.6238,-0.01870398820161616,0.014908532992761118,1.0,4.0,4.0,4.0,3.4,1.0,1.0,0.81,0.03099085868248687,1.018905887320235,0.006185157228107862,0.015728546868445274,1.0,0.6000000000000001
2024-10-22,100,128,3.0,2.0,0.03,0.02,0.42,0.03705289818764145,2177190644736.958,0.007738989543228829,0.014887600835452685,1.0,2.0,4.0,3.3333333333333335,3.2,0.0,0.6666666666666666,0.1,0.021388970998480434,0.9302067297333773,-0.01870398820161616,0.014908532992761118,1.0,-1.2000000000000002
2024-10-23,100,129,1.0,0.0,0.01,0.0,0.1,0.026890521655637187,1820792352803.3545,-0.005419657858020216,0.015105920546017068,1.0,3.0,2.0,3.0,3.4,2.0,1.0,0.42,0.03705289818764145,1.194248305272169,0.007738989543228829,0.014887600835452685,1.0,-0.3999999999999999
2024-10-24,100,129,3.0,1.0,0.03,0.01,0.61,0.03102856001671996,1715258111632.4355,0.018257216618423687,0.015172656904334248,1.0,1.0,3.0,2.0,2.8,0.0,0.6666666666666666,0.1,0.026890521655637187,1.0111216672261847,-0.005419657858020216,0.015105920546017068,1.0,-1.7999999999999998
2024-10-25,100,130,3.0,1.0,0.03,0.01,0.05,0.03537453804771428,1907773984710.9287,-0.0033539392275702936,0.015287169117506737,1.0,3.0,1.0,2.3333333333333335,2.6,1.0,1.0,0.61,0.03102856001671996,0.9600759585177983,0.018257216618423687,0.015172656904334248,1.0,0.3999999999999999
2024-10-26,100,130,3.0,0.0,0.03,0.0,0.65,0.02085101259272221,2539641805964.2417,0.002460654752792807,0.015298628446333838,1.0,3.0,3.0,2.3333333333333335,2.4,1.0,0.6666666666666666,0.05,0.03537453804771428,1.0639354740047913,-0.0033539392275702936,0.015287169117506737,1.0,0.6000000000000001
2024-10-27,100,130,0.0,0.0,0.0,0.0,0.72,0.020799035663569203,1389174666325.0298,0.008749499708098402,0.015034310290216173,1.0,3.0,3.0,3.0,2.6,0.0,0.6666666666666666,0.65,0.02085101259272221,1.3707194872890802,0.002460654752792807,0.015298628446333838,1.0,0.3999999999999999
2024-10-28,100,130,3.0,1.0,0.03,0.01,0.5,0.027874674109849413,1132840829209.6248,0.026866666416126086,0.015697875114468674,1.0,0.0,3.0,2.0,2.0,0.0,0.3333333333333333,0.72,0.020799035663569203,0.7583997400464004,0.008749499708098402,0.015034310290216173,1.0,-2.0
2024-10-29,100,130,7.0,1.0,0.07,0.01,0.99,0.026697795408927895,1954241680605.1353,0.03929929084187812,0.015756212741176022,1.0,3.0,0.0,2.0,2.4,1.0,0.3333333333333333,0.5,0.027874674109849413,0.6400767017062993,0.026866666416126086,0.015697875114468674,1.0,0.6000000000000001
2024-10-30,100,130,1.0,0.0,0.01,0.0,0.29,0.024334507978600237,2780376506760.405,-0.007271822648101422,0.01597015667844481,1.0,7.0,3.0,3.3333333333333335,3.2,1.0,0.6666666666666666,0.99,0.026697795408927895,1.0952036680855324,0.03929929084187812,0.015756212741176022,1.0,3.8
2024-10-31,100,130,2.0,1.0,0.02,0.01,0.07,0.02690680539008622,2140188306413.3167,-0.02475426248066413,0.01718308758375954,1.0,1.0,7.0,3.6666666666666665,2.8,0.0,0.6666666666666666,0.29,0.024334507978600237,1.5039989561976388,-0.007271822648101422,0.01597015667844481,1.0,-1.7999999999999998
2024-11-01,100,130,1.0,0.0,0.01,0.0,0.23,0.020765229297152313,2084221003495.8943,-0.008464868326009579,0.017549819544454802,1.0,2.0,1.0,3.3333333333333335,2.6,1.0,0.6666666666666666,0.07,0.02690680539008622,1.138435807756456,-0.02475426248066413,0.01718308758375954,1.0,-0.6000000000000001
2024-11-02,100,130,2.0,1.0,0.02,0.01,0.12,0.03005537661148904,2083127254651.4539,-0.0008226644507362065,0.017526877311389348,1.0,1.0,2.0,1.3333333333333333,2.8,0.0,0.3333333333333333,0.23,0.020765229297152313,1.0899710024898535,-0.008464868326009579,0.017549819544454802,1.0,-1.7999999999999998
2024-11-03,100,130,2.0,0.0,0.02,0.0,0.06,0.02103262404246533,1463842041023.341,-0.013693452284524349,0.015713808029837337,1.0,2.0,1.0,1.6666666666666667,2.6,1.0,0.6666666666666666,0.12,0.03005537661148904,1.0681421453805617,-0.0008226644507362065,0.017526877311389348,1.0,-0.6000000000000001
2024-11-04,100,130,2.0,0.0,0.02,0.0,0.05,0.02462573002239662,2031182133998.9077,-0.016764164345266716,0.015766514135883532,0.0,2.0,2.0,1.6666666666666667,1.6,0.0,0.3333333333333333,0.06,0.02103262404246533,0.746084696560436,-0.013693452284524349,0.015713808029837337,1.0,0.3999999999999999
2024-11-05,100,130,8.0,1.0,0.08,0.01,0.99,0.024698293179942085,1589368573052.0293,0.019752924881578416,0.016144096887563165,1.0,2.0,2.0,2.0,1.8,0.0,0.3333333333333333,0.05,0.02462573002239662,1.034352031006621,-0.016764164345266716,0.015766514135883532,0.0,0.19999999999999996
2024-11-06,100,130,37.0,5.0,0.37,0.05,1.0,0.03771249313646887,2121945673988.1333,0.07909041429523146,0.023535751591486763,1.0,8.0,2.0,4.0,3.0,1.0,0.3333333333333333,0.99,0.024698293179942085,0.8375120771737478,0.019752924881578416,0.016144096887563165,1.0,5.0
2024-11-07,100,130,9.0,1.0,0.09,0.01,0.74,0.028014157601109105,7086034169782.535,0.0002881844400349018,0.02342397465485624,1.0,37.0,8.0,15.666666666666666,10.2,5.0,2.0,1.0,0.03771249313646887,1.116683104329671,0.07909041429523146,0.023535751591486763,1.0,26.8
2024-11-08,100,130,13.0,2.0,0.13,0.02,0.87,0.03817827975874531,4360128755737.9526,0.025864409758907417,0.023815610554251646,1.0,9.0,37.0,18.0,11.6,1.0,2.3333333333333335,0.74,0.028014157601109105,3.2681281360465735,0.0002881844400349018,0.02342397465485624,1.0,-2.5999999999999996
2024-11-09,100,131,16.0,6.0,0.16,0.06,0.81,0.04431459641764768,5194021430687.43,-0.005151627490026295,0.02396459194656253,1.0,13.0,9.0,19.666666666666668,13.8,2.0,2.6666666666666665,0.87,0.03817827975874531,1.8961685465045064,0.025864409758907417,0.023815610554251646,1.0,-0.8000000000000007
2024-11-10,100,131,27.0,9.0,0.27,0.09,0.89,0.04823663414795547,6313736118905.617,0.04727748974301248,0.0248801525995176,1.0,16.0,13.0,12.666666666666666,16.6,6.0,3.0,0.81,0.04431459641764768,2.107620054792587,-0.005151627490026295,0.02396459194656253,1.0,-0.6000000000000014
2024-11-11,100,131,39.0,12.0,0.39,0.12,0.99,0.06850517285038564,11645780715164.105,0.11084348252844098,0.03363723991284009,1.0,27.0,16.0,18.666666666666668,20.4,9.0,5.666666666666667,0.89,0.04823663414795547,2.3434076411025213,0.04727748974301248,0.0248801525995176,1.0,6.600000000000001
2024-11-12,100,131,27.0,12.0,0.27,0.12,0.32,0.07147742077927656,13630889236793.416,0.0037198904481753592,0.03341152077024883,1.0,39.0,27.0,27.333333333333332,20.8,12.0,9.0,0.99,0.06850517285038564,3.6764340853846615,0.11084348252844098,0.03363723991284009,1.0,18.2
2024-11-13,100,131,17.0,3.0,0.17,0.03,0.13,0.046863666100940705,23267704011221.85,0.0248473731816082,0.033476628956413214,1.0,27.0,39.0,31.0,24.4,12.0,11.0,0.32,0.07147742077927656,3.626983769692495,0.0037198904481753592,0.03341152077024883,1.0,2.6000000000000014
2024-11-14,100,132,8.0,2.0,0.08,0.02,0.07,0.05119726007785517,15351814089698.922,-0.036073093486444226,0.03519854548626218,1.0,17.0,27.0,27.666666666666668,25.2,3.0,9.0,0.13,0.046863666100940705,4.8115412856746405,0.0248473731816082,0.033476628956413214,1.0,-8.2
2024-11-15,100,133,19.0,5.0,0.19,0.05,1.0,0.04383849547298588,11021985533078.479,0.03704833415559359,0.035460638599460886,1.0,8.0,17.0,17.333333333333332,23.6,2.0,5.666666666666667,0.07,0.05119726007785517,2.7871782852678377,-0.036073093486444226,0.03519854548626218,1.0,-15.600000000000001
2024-11-16,100,133,37.0,12.0,0.37,0.12,0.9,0.06765008508670299,8856003060285.953,-0.009126330935317029,0.035863598372113385,1.0,19.0,8.0,14.666666666666666,22.0,5.0,3.3333333333333335,1.0,0.04383849547298588,1.8580147905397078,0.03704833415559359,0.035460638599460886,1.0,-3.0
2024-11-17,100,133,9.0,1.0,0.09,0.01,0.1,0.0489559048296994,13385033412073.086,-0.004725045569720761,0.035992172110233984,1.0,37.0,19.0,21.333333333333332,21.6,12.0,6.333333333333333,0.9,0.06765008508670299,1.4044949662074273,-0.009126330935317029,0.035863598372113385,1.0,15.399999999999999
2024-11-18,100,133,35.0,8.0,0.35,0.08,0.94,0.06180714680374028,9395702414983.19,0.005283632281227354,0.03548710515846767,1.0,9.0,37.0,21.666666666666668,18.0,1.0,6.0,0.1,0.0489559048296994,1.9347898721364132,-0.004725045569720761,0.035992172110233984,1.0,-9.0
2024-11-19,100,133,16.0,3.0,0.16,0.03,0.28,0.03663903322503268,10349043210961.904,0.020073709364003198,0.03525757726371043,1.0,35.0,9.0,27.0,21.6,8.0,7.0,0.94,0.06180714680374028,1.2888208025165495,0.005283632281227354,0.03548710515846767,1.0,13.399999999999999
2024-11-20,100,133,8.0,0.0,0.08,0.0,0.13,0.036068980379818545,8808609269743.355,0.026323315243359,0.03423489926526167,1.0,16.0,35.0,20.0,23.2,3.0,4.0,0.28,0.03663903322503268,1.349537073631043,0.020073709364003198,0.03525757726371043,1.0,-7.199999999999999
2024-11-21,100,134,13.0,2.0,0.13,0.02,0.93,0.026190224310813626,7372726004927.353,0.028644226066318536,0.03388408860952773,1.0,8.0,16.0,19.666666666666668,21.0,0.0,3.6666666666666665,0.13,0.036068980379818545,1.1007997746623226,0.026323315243359,0.03423489926526167,1.0,-13.0
2024-11-22,100,134,19.0,7.0,0.19,0.07,0.77,0.061487210812023775,10198681551361.09,-0.0012484988607426354,0.03389609824703112,1.0,13.0,8.0,12.333333333333334,16.2,2.0,1.6666666666666667,0.93,0.026190224310813626,0.8918871346182884,0.028644226066318536,0.03388408860952773,1.0,-3.1999999999999993
2024-11-23,100,134,34.0,10.0,0.34,0.1,0.94,0.06214551687261791,16004355049283.357,-0.0064424381520001885,0.033586608666555814,1.0,19.0,13.0,13.333333333333334,18.2,7.0,3.0,0.77,0.061487210812023775,1.1760185355950588,-0.0012484988607426354,0.03389609824703112,1.0,0.8000000000000007
2024-11-24,100,134,29.0,11.0,0.29,0.11,0.69,0.0834582014189986,18500838227583.605,0.0007056333351709573,0.03286874310704218,1.0,34.0,19.0,22.0,18.0,10.0,6.333333333333333,0.94,0.06214551687261791,1.7027291335822115,-0.0064424381520001885,0.033586608666555814,1.0,16.0
2024-11-25,100,134,16.0,3.0,0.16,0.03,0.27,0.05374691296718808,20075636751287.86,-0.04743505464740374,0.03600197232019524,1.0,29.0,34.0,27.333333333333332,20.6,11.0,9.333333333333334,0.69,0.0834582014189986,1.8097764764657975,0.0007056333351709573,0.03286874310704218,1.0,8.399999999999999
2024-11-26,100,134,19.0,5.0,0.19,0.05,0.6,0.06168431798096838,15153918041426.568,-0.007796647042332651,0.03297500478139334,1.0,16.0,29.0,26.333333333333332,22.2,3.0,8.0,0.27,0.05374691296718808,1.8009847076778815,-0.04743505464740374,0.03600197232019524,1.0,-6.199999999999999
2024-11-27,100,134,20.0,6.0,0.2,0.06,0.89,0.05618478263061982,12950640466315.584,0.03221279201500842,0.03321900850709199,1.0,19.0,16.0,21.333333333333332,23.4,5.0,6.333333333333333,0.6,0.06168431798096838,1.2843792376672445,-0.007796647042332651,0.03297500478139334,1.0,-4.399999999999999
2024-11-28,100,134,4.0,0.0,0.04,0.0,0.42,0.03319154155478231,10669028550680.064,0.0010445748816512025,0.03314686049194835,1.0,20.0,19.0,18.333333333333332,23.6,6.0,4.666666666666667,0.89,0.05618478263061982,1.0710211605651698,0.03221279201500842,0.03321900850709199,1.0,-3.6000000000000014
2024-11-29,100,134,12.0,3.0,0.12,0.03,0.82,0.04949307766388919,8633900649314.13,0.010490233676342546,0.03292949727332484,1.0,4.0,20.0,14.333333333333334,17.6,0.0,3.6666666666666665,0.42,0.03319154155478231,0.8598987873370371,0.0010445748816512025,0.03314686049194835,1.0,-13.600000000000001
2024-11-30,100,134,12.0,5.0,0.12,0.05,0.73,0.045999111187721056,11244944373316.508,-0.006270454442998859,0.032057041185269704,1.0,12.0,4.0,12.0,14.2,3.0,3.0,0.82,0.04949307766388919,0.6863577261469228,0.010490233676342546,0.03292949727332484,1.0,-2.1999999999999993
2024-12-01,100,134,14.0,5.0,0.14,0.05,0.51,0.04731535433210236,13586989651384.768,0.0007551317540319011,0.021322917339108658,1.0,12.0,12.0,9.333333333333334,13.4,5.0,2.6666666666666665,0.73,0.045999111187721056,0.8767398720788852,-0.006270454442998859,0.032057041185269704,1.0,-1.4000000000000004
2024-12-02,100,134,19.0,7.0,0.19,0.07,0.61,0.07474551908078489,15150845124293.232,-0.0019974795017211632,0.021359541373519093,1.0,14.0,12.0,12.666666666666666,12.4,5.0,4.333333333333333,0.51,0.04731535433210236,1.0513867888750597,0.0007551317540319011,0.021322917339108658,1.0,1.5999999999999996
2024-12-03,100,134,36.0,16.0,0.36,0.16,0.77,0.10135063228938151,24216859138776.88,0.001234868344097038,0.020750661793525693,1.0,19.0,14.0,15.0,12.2,7.0,5.666666666666667,0.61,0.07474551908078489,1.165546457454991,-0.0019974795017211632,0.021359541373519093,1.0,6.800000000000001
2024-12-04,100,134,35.0,10.0,0.35,0.1,0.8,0.07200179240856505,36286354898086.97,0.037147337993651525,0.020103865619622727,1.0,36.0,19.0,23.0,18.6,16.0,9.333333333333334,0.77,0.10135063228938151,1.8562132449839157,0.001234868344097038,0.020750661793525693,1.0,17.4
2024-12-05,100,134,16.0,6.0,0.16,0.06,0.26,0.06794286613005379,21332630413536.227,-0.009114632294096387,0.018943432315078414,1.0,35.0,36.0,30.0,23.2,10.0,11.0,0.8,0.07200179240856505,2.574759465211111,0.037147337993651525,0.020103865619622727,1.0,11.8
2024-12-06,100,135,18.0,6.0,0.18,0.06,0.72,0.0547946578962135,19982761600234.28,0.013285799794520247,0.018820456130198553,1.0,16.0,35.0,29.0,24.0,6.0,10.666666666666666,0.26,0.06794286613005379,1.4602752053172565,-0.009114632294096387,0.018943432315078414,1.0,-8.0
2024-12-07,100,135,11.0,1.0,0.11,0.01,0.28,0.040729974751650536,14142866113514.557,-0.002730867669123355,0.01877362934567696,1.0,18.0,16.0,23.0,24.8,6.0,7.333333333333333,0.72,0.0547946578962135,1.3176916994142165,0.013285799794520247,0.018820456130198553,1.0,-6.800000000000001
2024-12-08,100,135,6.0,0.0,0.06,0.0,0.5,0.029360969482326107,10126730270684.7,0.014609228809500443,0.018904028847394255,1.0,11.0,18.0,15.0,23.2,1.0,4.333333333333333,0.28,0.040729974751650536,0.9302762767598326,-0.002730867669123355,0.01877362934567696,1.0,-12.2
2024-12-09,100,135,4.0,2.0,0.04,0.02,0.03,0.05784460014139635,8615887352171.1455,-0.015300313840460955,0.019090576439842733,1.0,6.0,11.0,11.666666666666666,17.2,0.0,2.3333333333333335,0.5,0.029360969482326107,0.6645089918826427,0.014609228809500443,0.018904028847394255,1.0,-11.2
2024-12-10,100,135,3.0,0.0,0.03,0.0,0.14,0.04974217867506871,14554680804625.746,-0.004756946772707661,0.018378581943605428,1.0,4.0,6.0,7.0,11.0,2.0,1.0,0.03,0.05784460014139635,0.5686018423524752,-0.015300313840460955,0.019090576439842733,1.0,-7.0
2024-12-11,100,136,23.0,3.0,0.23,0.03,0.98,0.031214859953972007,17887523071285.81,0.034882462801081315,0.018902683899879456,1.0,3.0,4.0,4.333333333333333,8.4,0.0,0.6666666666666666,0.14,0.04974217867506871,0.9426567816521854,-0.004756946772707661,0.018378581943605428,1.0,-5.4
2024-12-12,100,137,17.0,3.0,0.17,0.03,0.73,0.05112874217335596,11663335155906.48,-0.0024766688188232935,0.018916342565528845,1.0,23.0,3.0,10.0,9.4,3.0,1.6666666666666667,0.98,0.031214859953972007,1.120364719113222,0.034882462801081315,0.018902683899879456,1.0,13.6
2024-12-13,100,137,3.0,0.0,0.03,0.0,0.4,0.02596801340281569,8914746884945.125,0.011457192666882972,0.018914228742909794,1.0,17.0,23.0,14.333333333333334,10.6,3.0,2.0,0.73,0.05112874217335596,0.7271842864199644,-0.0024766688188232935,0.018916342565528845,1.0,6.4
2024-12-14,100,137,5.0,0.0,0.05,0.0,0.12,0.029260658707985776,6782098631132.301,0.010505419888331997,0.01897856280948301,1.0,3.0,17.0,14.333333333333334,10.0,0.0,2.0,0.4,0.02596801340281569,0.56837738695781,0.011457192666882972,0.018914228742909794,1.0,-7.0
2024-12-15,100,137,7.0,1.0,0.07,0.01,0.91,0.03311721043677395,6196158853161.057,0.022469353333633642,0.015159558509298648,1.0,5.0,3.0,8.333333333333334,10.2,0.0,1.0,0.12,0.029260658707985776,0.4491866890165898,0.010505419888331997,0.01897856280948301,1.0,-5.199999999999999
2024-12-16,100,137,1.0,1.0,0.01,0.01,0.16,0.033621468675489166,5718657786675.5625,0.02749259545611003,0.015400623715298609,1.0,7.0,5.0,5.0,11.0,1.0,0.3333333333333333,0.91,0.03311721043677395,0.43015005591583066,0.022469353333633642,0.015159558509298648,1.0,-4.0
2024-12-17,100,138,4.0,0.0,0.04,0.0,0.17,0.04317549219693099,10061699155428.555,0.011794347189085248,0.014407968430725155,1.0,1.0,7.0,4.333333333333333,6.6,1.0,0.6666666666666666,0.16,0.033621468675489166,0.410443280219008,0.02749259545611003,0.015400623715298609,1.0,-5.6
2024-12-18,100,139,3.0,0.0,0.03,0.0,0.01,0.02864250476028225,10560120125861.756,-0.04931406396769862,0.019230369787183548,1.0,4.0,1.0,4.0,4.0,0.0,0.6666666666666666,0.17,0.04317549219693099,0.729720175706536,0.011794347189085248,0.014407968430725155,1.0,0.0
2024-12-19,100,139,10.0,2.0,0.1,0.02,0.12,0.050429036460103535,9027014083329.232,-0.0018968396219419938,0.01925075972095958,1.0,3.0,4.0,2.6666666666666665,4.0,0.0,0.3333333333333333,0.01,0.02864250476028225,0.7661705121214981,-0.04931406396769862,0.019230369787183548,1.0,-1.0
2024-12-20,100,139,14.0,5.0,0.14,0.05,0.98,0.07349635300858708,10661403548888.889,0.004492382695624012,0.01908090499366543,1.0,10.0,3.0,5.666666666666667,5.0,2.0,0.6666666666666666,0.12,0.050429036460103535,0.6540060958793837,-0.0018968396219419938,0.01925075972095958,1.0,5.0
2024-12-21,100,139,17.0,4.0,0.17,0.04,0.16,0.07261743262732492,15495301150528.463,-0.0020813068384679147,0.01912559800046723,1.0,14.0,10.0,9.0,6.4,5.0,2.3333333333333335,0.98,0.07349635300858708,0.7740536694017738,0.004492382695624012,0.01908090499366543,1.0,7.6
2024-12-22,100,139,7.0,0.0,0.07,0.0,0.45,0.050420133899179286,11221084670460.41,-0.02070948496138251,0.01992608652144491,1.0,17.0,14.0,13.666666666666666,9.6,4.0,3.6666666666666665,0.16,0.07261743262732492,1.117270969791099,-0.0020813068384679147,0.01912559800046723,1.0,7.4
2024-12-23,100,139,17.0,4.0,0.17,0.04,0.89,0.03366445580228756,8149550174955.123,-0.013201397139649594,0.02029153359070112,0.0,7.0,17.0,12.666666666666666,10.2,0.0,3.0,0.45,0.050420133899179286,0.8207109367374545,-0.02070948496138251,0.01992608652144491,1.0,-3.1999999999999993
2024-12-24,100,139,7.0,0.0,0.07,0.0,0.78,0.026217845435308505,7487214243267.08,0.02713018273697728,0.019521854247908085,1.0,17.0,7.0,13.666666666666666,13.0,4.0,2.6666666666666665,0.89,0.03366445580228756,0.6332683989934857,-0.013201397139649594,0.02029153359070112,0.0,4.0
2024-12-25,100,139,12.0,5.0,0.12,0.05,0.19,0.05130593049852793,6450692001663.199,0.00847715579992528,0.019351060704187066,1.0,7.0,17.0,10.333333333333334,12.4,0.0,1.3333333333333333,0.78,0.026217845435308505,0.6551024837516757,0.02713018273697728,0.019521854247908085,1.0,-5.4
2024-12-26,100,139,6.0,1.0,0.06,0.01,0.08,0.0369014213535167,10471227792837.977,-0.027418483220797152,0.020402476529157606,0.0,12.0,7.0,12.0,12.0,5.0,3.0,0.19,0.05130593049852793,0.603716080433544,0.00847715579992528,0.019351060704187066,1.0,0.0
2024-12-27,100,139,5.0,2.0,0.05,0.02,0.61,0.04511841857358742,6893001868571.456,-0.01373249574658283,0.020673914045401143,0.0,6.0,12.0,8.333333333333334,9.8,1.0,2.0,0.08,0.0369014213535167,1.0256457979602265,-0.027418483220797152,0.020402476529157606,0.0,-3.8000000000000007
2024-12-28,100,139,10.0,3.0,0.1,0.03,0.9,0.06897189942505778,5985325719167.269,0.0013431174293235808,0.020429756844376316,0.0,5.0,6.0,7.666666666666667,9.4,2.0,2.6666666666666665,0.61,0.04511841857358742,0.7000170004305587,-0.01373249574658283,0.020673914045401143,0.0,-4.4
2024-12-29,100,139,7.0,5.0,0.07,0.05,0.08,0.05504745416846729,5048863196262.595,-0.018203788062305517,0.02055754388291223,0.0,10.0,5.0,7.0,8.0,3.0,2.0,0.9,0.06897189942505778,0.6208949637430483,0.0013431174293235808,0.020429756844376316,0.0,2.0
2024-12-30,100,139,6.0,3.0,0.06,0.03,0.18,0.03514603418604804,6846092515208.403,-0.013277001685009936,0.020755452838691575,0.0,7.0,10.0,7.333333333333333,8.0,5.0,3.3333333333333335,0.08,0.05504745416846729,0.5336227056435778,-0.018203788062305517,0.02055754388291223,0.0,-1.0
2024-12-31,100,139,12.0,3.0,0.12,0.03,0.27,0.03898902358400035,6311113573144.037,0.009850376780257969,0.019232956225500416,0.0,6.0,7.0,7.666666666666667,6.8,3.0,3.6666666666666665,0.18,0.03514603418604804,0.7543026253492325,-0.013277001685009936,0.020755452838691575,0.0,-0.7999999999999998
2025-01-01,100,139,11.0,1.0,0.11,0.01,0.81,0.052379552019417894,6119407654829.608,0.014705675647189508,0.019561634898191405,0.0,12.0,6.0,8.333333333333334,8.0,3.0,3.6666666666666665,0.27,0.03898902358400035,0.7427255490907618,0.009850376780257969,0.019232956225500416,0.0,4.0
2025-01-02,100,139,5.0,1.0,0.05,0.01,0.87,0.0265501880678884,5451376818917.198,0.017730364038391993,0.019812238582329562,0.0,11.0,12.0,9.666666666666666,9.2,1.0,2.3333333333333335,0.81,0.052379552019417894,0.7444499827707737,0.014705675647189508,0.019561634898191405,0.0,1.8000000000000007
2025-01-03,100,139,14.0,0.0,0.14,0.0,1.0,0.02609177951839315,5783308964770.246,0.005594410489672385,0.019702806503451957,0.0,5.0,11.0,9.333333333333334,8.2,1.0,1.6666666666666667,0.87,0.0265501880678884,0.6774530591627842,0.017730364038391993,0.019812238582329562,0.0,-3.1999999999999993
2025-01-04,100,139,4.0,2.0,0.04,0.02,0.44,0.02745852819502748,5796714309645.45,0.000621976523161091,0.018957478125741885,0.0,14.0,5.0,10.0,9.6,0.0,0.6666666666666666,1.0,0.02609177951839315,0.7231910823562745,0.005594410489672385,0.019702806503451957,0.0,4.4
2025-01-05,100,139,11.0,5.0,0.11,0.05,0.58,0.05290577393238893,5687126302734.661,-0.00031093990473195026,0.01769455828197808,1.0,4.0,14.0,7.666666666666667,9.2,2.0,1.0,0.44,0.02745852819502748,0.7266822728364827,0.000621976523161091,0.018957478125741885,0.0,-5.199999999999999
2025-01-06,100,139,17.0,5.0,0.17,0.05,0.82,0.0367676394007392,8378490802903.669,0.037731113473680813,0.019669948703883975,1.0,11.0,4.0,9.666666666666666,9.0,5.0,2.3333333333333335,0.58,0.05290577393238893,0.7130851385753577,-0.00031093990473195026,0.01769455828197808,1.0,2.0
