date,market,regime,fold,p_lab_up_10,p_lab_dn_05,p_lab_dn_10,exp_downside,net,outcome,pump20_hit,eod_ret,up_high_ret,down_low_ret,next_close_ret,R1,policy,sort_col,p_lab_sus3,lab_sus3,rr_sus3,p_lab_sus5,lab_sus5,rr_sus5,p_lab_sus_net,lab_sus_net,rr_sus_net,p_lab_fwd1,lab_fwd1,rr_fwd1
2026-04-07,KRW-ZBT,bear_volatile,5,0.27122858721679866,0.3481624758220503,0.03683919690550746,-0.04467248638489783,-0.0315,sl,1,0.01960784313724817,0.23529411764705088,-0.05228758169935255,-0.012820512820519103,,C1_sus5,p_lab_sus5,,,,0.2694787253637871,0.0,,,,,,,
2026-04-07,KRW-MON,bear_volatile,5,0.14173881009393996,0.3481624758220503,0.03683919690550746,-0.04467248638489783,-0.0315,sl,0,0.10513447432760148,0.1466992665036393,-0.04645476772618473,0.02433628318581782,,C1_sus5,p_lab_sus5,,,,0.2694787253637871,1.0,,,,,,,
2026-04-07,KRW-CFG,bear_volatile,5,0.14173881009393996,0.3481624758220503,0.04973749654600718,-0.04467248638489783,0.0485,tp,0,0.0647773279352184,0.19028340080971184,-0.008097165991906796,0.030418250950566383,,C1_sus5,p_lab_sus5,,,,0.2694787253637871,1.0,,,,,,,
2026-04-08,KRW-RENDER,bear_volatile,5,0.14173881009393996,0.28218824829618716,0.016946030576533433,-0.039052202266584374,-0.0315,sl,0,-0.0265052356020945,0.02945026178010446,-0.03141361256544528,0.015126050420167791,,C1_sus5,p_lab_sus5,,,,0.2694787253637871,0.0,,,,,,,
2026-04-08,KRW-BSV,bear_volatile,5,0.27122858721679866,0.23330570139080778,0.02864511375149673,-0.035302800968270924,-0.0315,sl,0,-0.02639999999999998,0.038799999999999946,-0.04200000000000004,-0.03697617091207883,,C1_sus5,p_lab_sus5,,,,0.2694787253637871,0.0,,,,,,,
2026-04-08,KRW-MON,bear_volatile,5,0.27122858721679866,0.44437281267268375,0.03683919690550746,-0.05331002450496487,-0.0315,sl,0,0.02433628318581782,0.10176991150440018,-0.030973451327455215,0.05831533477319528,,C1_sus5,p_lab_sus5,,,,0.2694787253637871,0.0,,,,,,,
2026-04-09,KRW-SAFE,bear_volatile,5,0.27122858721679866,0.3481624758220503,0.02864511375149673,-0.04467248638489783,-0.0315,sl,0,0.03208556149732078,0.06951871657753439,-0.03743315508021905,0.0829015544041396,,C1_sus5,p_lab_sus5,,,,0.2694787253637871,0.0,,,,,,,
2026-04-09,KRW-CFG,bear_volatile,5,0.27122858721679866,0.44437281267268375,0.0960582059311107,-0.05331002450496487,-0.0315,sl,0,0.10332103321032804,0.12546125461254198,-0.05166051660516968,0.01337792642140112,,C1_sus5,p_lab_sus5,,,,0.2694787253637871,1.0,,,,,,,
2026-04-09,KRW-ONG,bear_volatile,5,0.27122858721679866,0.44437281267268375,0.0960582059311107,-0.05331002450496487,0.0485,tp,1,0.17857142857141817,0.27678571428570287,-0.017857142857151564,0.015151515151507589,,C1_sus5,p_lab_sus5,,,,0.2694787253637871,1.0,,,,,,,
2026-04-10,KRW-PYTH,bear_volatile,5,0.27122858721679866,0.3481624758220503,0.016946030576533433,-0.04467248638489783,-0.0315,sl,0,-0.00563380281691539,0.012676056338014163,-0.04507042253522464,-0.04107648725213808,,C1_sus5,p_lab_sus5,,,,0.2694787253637871,0.0,,,,,,,
2026-04-10,KRW-ZBT,bear_volatile,5,0.27122858721679866,0.3481624758220503,0.04973749654600718,-0.04467248638489783,0.0485,tp,0,-0.006024096385548128,0.0722891566264996,-0.030120481927716658,-0.006060606060612095,,C1_sus5,p_lab_sus5,,,,0.2694787253637871,0.0,,,,,,,
2026-04-10,KRW-MON,bear_volatile,5,0.27122858721679866,0.44437281267268375,0.04973749654600718,-0.05331002450496487,0.0485,tp,0,0.06748466257666541,0.14314928425355533,-0.006134969325173656,0.009578544061283223,,C1_sus5,p_lab_sus5,,,,0.2694787253637871,1.0,,,,,,,
2026-04-11,KRW-ARB,bear_volatile,5,0.14173881009393996,0.28218824829618716,0.009762387179959477,-0.039052202266584374,0.0485,tp,0,-0.005780346820814963,0.05780346820808635,-0.028901734104051835,-0.040697674418610164,,C1_sus5,p_lab_sus5,,,,0.2694787253637871,0.0,,,,,,,
2026-04-11,KRW-AZTEC,bear_volatile,5,0.14173881009393996,0.28218824829618716,0.009762387179959477,-0.039052202266584374,0.0016446540880502027,eod,0,0.0031446540880186724,0.028301886792420516,-0.028301886792483355,-0.065830721003164,,C1_sus5,p_lab_sus5,,,,0.2694787253637871,0.0,,,,,,,
2026-04-11,KRW-SAFE,bear_volatile,5,0.27122858721679866,0.44437281267268375,0.04973749654600718,-0.05331002450496487,-0.0315,sl,0,-0.004784688995219999,0.03827751196171758,-0.07177033492823404,0.019230769230764277,,C1_sus5,p_lab_sus5,,,,0.2694787253637871,0.0,,,,,,,
2026-04-12,KRW-WLD,bear_volatile,5,0.14173881009393996,0.28218824829618716,0.016946030576533433,-0.039052202266584374,-0.0315,sl,0,-0.02483069977426866,0.022573363431148907,-0.05191873589165008,0.06249999999999756,,C1_sus5,p_lab_sus5,,,,0.2694787253637871,0.0,,,,,,,
2026-04-12,KRW-XPL,bear_volatile,5,0.27122858721679866,0.3481624758220503,0.04973749654600718,-0.04467248638489783,-0.0315,sl,0,-0.07920792079208372,0.00495049504950007,-0.08910891089109363,0.10752688172042424,,C1_sus5,p_lab_sus5,,,,0.2694787253637871,0.0,,,,,,,
2026-04-12,KRW-ZBT,bear_volatile,5,0.14173881009393996,0.3481624758220503,0.04973749654600718,-0.04467248638489783,-0.0315,sl,0,-0.07317073170732269,-6.106226635438361e-15,-0.07926829268293245,-0.05263157894737458,,C1_sus5,p_lab_sus5,,,,0.2694787253637871,0.0,,,,,,,
2026-04-13,KRW-JST,bear_volatile,5,0.27122858721679866,0.3481624758220503,0.02864511375149673,-0.04467248638489783,-0.0315,sl,0,-0.05932203389831303,0.03389830508473701,-0.08474576271187217,0.036036036036026786,,C1_sus5,p_lab_sus5,,,,0.2694787253637871,0.0,,,,,,,
2026-04-13,KRW-BLUR,bear_volatile,5,0.14173881009393996,0.44437281267268375,0.04973749654600718,-0.05331002450496487,-0.0315,sl,0,-0.03647416413376792,0.015197568389026861,-0.0516717325228252,-0.0504731861199037,,C1_sus5,p_lab_sus5,,,,0.2694787253637871,0.0,,,,,,,
2026-04-13,KRW-0G,bear_volatile,5,0.27122858721679866,0.6670657579664764,0.0960582059311107,-0.07527730302957839,-0.0315,sl,0,-0.035869565217392374,0.07608695652173791,-0.06956521739130539,0.02367531003382073,,C1_sus5,p_lab_sus5,,,,0.2694787253637871,0.0,,,,,,,
2026-04-14,KRW-AZTEC,bear_volatile,5,0.14173881009393996,0.23330570139080778,0.009762387179959477,-0.035302800968270924,-0.0315,sl,0,-0.006289308176131825,0.11006289308172601,-0.03144654088053356,0.06645569620249803,,C1_sus5,p_lab_sus5,,,,0.2694787253637871,0.0,,,,,,,
2026-04-14,KRW-OPEN,bear_volatile,5,0.14173881009393996,0.23330570139080778,0.009762387179959477,-0.035302800968270924,0.0485,tp,0,0.07342657342656955,0.13286713286712892,-0.0034965034965070974,0.009771986970680713,,C1_sus5,p_lab_sus5,,,,0.2694787253637871,1.0,,,,,,,
2026-04-14,KRW-PLUME,bear_volatile,5,0.27122858721679866,0.44437281267268375,0.02864511375149673,-0.05331002450496487,0.0485,tp,0,0.029239766081811336,0.14619883040928983,-0.01169590643280638,-0.028409090909146006,,C1_sus5,p_lab_sus5,,,,0.2694787253637871,0.0,,,,,,,
2026-04-15,KRW-SAFE,bear_volatile,5,0.14173881009393996,0.44437281267268375,0.03683919690550746,-0.05331002450496487,-0.0315,sl,0,-0.0648148148148191,0.009259259259254637,-0.07870370370370794,0.09405940594058859,,C1_sus5,p_lab_sus5,,,,0.2694787253637871,0.0,,,,,,,
2026-04-15,KRW-DKA,bear_volatile,5,0.27122858721679866,0.44437281267268375,0.04973749654600718,-0.05331002450496487,-0.0315,sl,0,-0.0194174757282507,0.009708737863979522,-0.0873786407767877,-0.03465346534663016,,C1_sus5,p_lab_sus5,,,,0.2694787253637871,0.0,,,,,,,
2026-04-15,KRW-OPEN,bear_volatile,5,0.27122858721679866,0.44437281267268375,0.04973749654600718,-0.05331002450496487,0.0485,tp,0,0.009771986970680713,0.14983713355048467,-0.016286644951143292,-0.03225806451613222,,C1_sus5,p_lab_sus5,,,,0.2694787253637871,0.0,,,,,,,
2026-04-16,KRW-ARKM,bear_volatile,5,0.27122858721679866,0.3481624758220503,0.016946030576533433,-0.04467248638489783,0.0485,tp,1,0.10778443113771785,0.2994011976047828,-0.023952095808389084,-0.037837837837843,,C1_sus5,p_lab_sus5,,,,0.2694787253637871,1.0,,,,,,,
2026-04-16,KRW-FLOCK,bear_volatile,5,0.27122858721679866,0.28218824829618716,0.03683919690550746,-0.039052202266584374,0.0485,tp,0,0.002227171492193758,0.10579064587972042,-0.04788418708241582,-0.005555555555566527,,C1_sus5,p_lab_sus5,,,,0.2694787253637871,0.0,,,,,,,
2026-04-16,KRW-CPOOL,bear_volatile,5,0.27122858721679866,0.3481624758220503,0.04973749654600718,-0.04467248638489783,0.0485,tp,0,-0.022670025188941678,0.07052896725438096,-0.06801007556677419,-0.02577319587631377,,C1_sus5,p_lab_sus5,,,,0.2694787253637871,0.0,,,,,,,
2026-04-17,KRW-APT,bear_volatile,5,0.14173881009393996,0.28218824829618716,0.004052684903748734,-0.039052202266584374,-0.0315,sl,0,-0.0013550135501361193,0.018970189701896345,-0.03523035230352367,-0.05698778833107254,,C1_sus5,p_lab_sus5,,,,0.2694787253637871,0.0,,,,,,,
2026-04-17,KRW-WLD,bear_volatile,5,0.14173881009393996,0.3481624758220503,0.009762387179959477,-0.04467248638489783,-0.0315,sl,0,-0.13361169102296633,0.0020876826722315833,-0.14196242171190165,-0.05783132530120716,,C1_sus5,p_lab_sus5,,,,0.2694787253637871,0.0,,,,,,,
2026-04-17,KRW-AAVE,bear_volatile,5,0.27122858721679866,0.28218824829618716,0.016946030576533433,-0.039052202266584374,-0.0315,sl,0,-0.003527336860670194,0.025279247501469815,-0.031158142269253397,-0.11445427728613566,,C1_sus5,p_lab_sus5,,,,0.2694787253637871,0.0,,,,,,,
2026-04-18,KRW-MON,bear_volatile,5,0.14173881009393996,0.23330570139080778,0.009762387179959477,-0.035302800968270924,-0.0315,sl,0,-0.0642023346303684,0.009727626459124394,-0.07782101167316968,-0.0686070686070881,,C1_sus5,p_lab_sus5,,,,0.2694787253637871,0.0,,,,,,,
2026-04-18,KRW-AERO,bear_volatile,5,0.27122858721679866,0.3481624758220503,0.02864511375149673,-0.04467248638489783,-0.0315,sl,0,-0.06552262090483774,0.018720748829951672,-0.07488299531981424,-0.07679465776293981,,C1_sus5,p_lab_sus5,,,,0.2694787253637871,0.0,,,,,,,
2026-04-18,KRW-COMP,bear_volatile,5,0.27122858721679866,0.3481624758220503,0.02864511375149673,-0.04467248638489783,0.0485,tp,0,-0.01891191709844564,0.16321243523316054,-0.03860103626943001,-0.04040137311856351,,C1_sus5,p_lab_sus5,,,,0.2694787253637871,0.0,,,,,,,
2026-04-19,KRW-ENA,bear_volatile,5,0.27122858721679866,0.44437281267268375,0.03683919690550746,-0.05331002450496487,-0.0315,sl,0,-0.05617977528090412,0.028089887640443623,-0.06741573033708381,-0.011904761904767747,,C1_sus5,p_lab_sus5,,,,0.2694787253637871,0.0,,,,,,,
2026-04-19,KRW-ARKM,bear_volatile,5,0.27122858721679866,0.6670657579664764,0.0960582059311107,-0.07527730302957839,-0.0315,sl,0,-0.010152284263964417,0.1573604060913647,-0.07106598984772039,0.015384615384610223,,C1_sus5,p_lab_sus5,,,,0.2694787253637871,0.0,,,,,,,
2026-04-19,KRW-BLUR,bear_volatile,5,0.27122858721679866,0.6670657579664764,0.0960582059311107,-0.07527730302957839,0.0485,tp,1,0.28534031413609195,0.48167539267011805,-0.015706806282748342,0.034623217922585825,,C1_sus5,p_lab_sus5,,,,0.2694787253637871,1.0,,,,,,,
2026-04-20,KRW-PLUME,bear_volatile,5,0.14173881009393996,0.28218824829618716,0.02864511375149673,-0.039052202266584374,0.0485,tp,0,0.0393258426965708,0.13483146067409346,-0.005617977528145746,-0.027027027027079487,,C1_sus5,p_lab_sus5,,,,0.2694787253637871,0.0,,,,,,,
2026-04-20,KRW-CPOOL,bear_volatile,5,0.27122858721679866,0.44437281267268375,0.0960582059311107,-0.05331002450496487,-0.0315,sl,0,0.012165450121629728,0.03649635036493826,-0.04866180048664115,-0.03365384615386935,,C1_sus5,p_lab_sus5,,,,0.2694787253637871,0.0,,,,,,,
2026-04-20,KRW-ZBT,bear_volatile,5,0.27122858721679866,0.44437281267268375,0.0960582059311107,-0.05331002450496487,0.0485,tp,0,-0.023255813953494076,0.09883720930231932,-0.03488372093023817,-0.08333333333333881,,C1_sus5,p_lab_sus5,,,,0.2694787253637871,0.0,,,,,,,
2026-04-21,KRW-MOODENG,bear_volatile,5,0.27122858721679866,0.28218824829618716,0.02864511375149673,-0.039052202266584374,-0.0315,sl,0,-0.021052631578958758,0.01286549707601159,-0.05029239766082971,0.025089605734754716,,C1_sus5,p_lab_sus5,,,,0.2694787253637871,0.0,,,,,,,
2026-04-21,KRW-CHZ,bear_volatile,5,0.27122858721679866,0.44437281267268375,0.2684656474488856,-0.05331002450496487,0.0485,tp,0,0.023222060957895252,0.055152394775020985,-0.026124818577663023,-0.00851063829788623,,C1_sus5,p_lab_sus5,,,,0.2694787253637871,0.0,,,,,,,
2026-04-21,KRW-BLUR,bear_volatile,5,0.27122858721679866,0.6670657579664764,0.2684656474488856,-0.07527730302957839,-0.0315,sl,0,-0.09842519685041151,0.0807086614173016,-0.10236220472442703,0.089519650654998,,C1_sus5,p_lab_sus5,,,,0.2694787253637871,0.0,,,,,,,
2026-04-22,KRW-OPEN,bear_volatile,5,0.27122858721679866,0.28218824829618716,0.03683919690550746,-0.039052202266584374,0.0485,tp,0,-0.026706231454008855,0.0563798219584537,-0.026706231454008855,0.03963414634146023,,C1_sus5,p_lab_sus5,,,,0.2694787253637871,0.0,,,,,,,
2026-04-22,KRW-JST,bear_volatile,5,0.27122858721679866,0.44437281267268375,0.0960582059311107,-0.05331002450496487,-0.0315,sl,0,0.01652892561982644,0.01652892561982644,-0.033057851239677416,-0.016260162601633987,,C1_sus5,p_lab_sus5,,,,0.2694787253637871,0.0,,,,,,,
2026-04-22,KRW-CFG,bear_volatile,5,0.27122858721679866,0.6670657579664764,0.0960582059311107,-0.07527730302957839,-0.012369565217391352,eod,0,-0.010869565217394017,0.0434782608695623,-0.02989130434782883,-0.019230769230771938,,C1_sus5,p_lab_sus5,,,,0.2694787253637871,0.0,,,,,,,
2026-04-23,KRW-MOODENG,bear_volatile,5,0.14173881009393996,0.28218824829618716,0.02864511375149673,-0.039052202266584374,0.028803030303030497,eod,0,0.030303030303018508,0.04428904428903224,-0.01981351981353119,-0.0045248868778393625,,C1_sus5,p_lab_sus5,,,,0.2694787253637871,0.0,,,,,,,
2026-04-23,KRW-AERO,bear_volatile,5,0.27122858721679866,0.44437281267268375,0.04973749654600718,-0.05331002450496487,-0.0315,sl,0,0.026984126984125334,0.06825396825396646,-0.057142857142858716,-0.024729520865534815,,C1_sus5,p_lab_sus5,,,,0.2694787253637871,0.0,,,,,,,
2026-04-23,KRW-PENGU,bear_volatile,5,0.27122858721679866,0.44437281267268375,0.04973749654600718,-0.05331002450496487,0.0485,tp,0,0.03278688524581708,0.06557377049171609,-0.01639344262303144,-0.015873015873093976,,C1_sus5,p_lab_sus5,,,,0.2694787253637871,0.0,,,,,,,
2026-04-24,KRW-PYTH,bear_volatile,5,0.14173881009393996,0.28218824829618716,0.009762387179959477,-0.039052202266584374,0.0485,tp,0,-0.020752269779519716,0.05706874189363109,-0.02464332036317718,-0.03046357615895312,,C1_sus5,p_lab_sus5,,,,0.2694787253637871,0.0,,,,,,,
2026-04-24,KRW-PLUME,bear_volatile,5,0.27122858721679866,0.3481624758220503,0.02864511375149673,-0.04467248638489783,-0.0315,sl,0,-0.03940886699512114,0.04433497536940667,-0.05911330049265706,0.025641025640973147,,C1_sus5,p_lab_sus5,,,,0.2694787253637871,0.0,,,,,,,
2026-04-24,KRW-OPEN,bear_volatile,5,0.14173881009393996,0.28218824829618716,0.02864511375149673,-0.039052202266584374,-0.0044411764705882244,eod,0,-0.0029411764705912224,0.026470588235291137,-0.029411764705885246,0.0029498525073716753,,C1_sus5,p_lab_sus5,,,,0.2694787253637871,0.0,,,,,,,
2026-04-25,KRW-FLOCK,bear_volatile,5,0.27122858721679866,0.28218824829618716,0.02864511375149673,-0.039052202266584374,-0.0315,sl,0,-0.038095238095247175,0.028571428571418922,-0.05428571428572326,-0.02277227722773234,,C1_sus5,p_lab_sus5,,,,0.2694787253637871,0.0,,,,,,,
2026-04-25,KRW-PLUME,bear_volatile,5,0.14173881009393996,0.3481624758220503,0.02864511375149673,-0.04467248638489783,0.0485,tp,0,0.030927835051493435,0.10824742268035537,-0.02577319587633875,0.029999999999948734,,C1_sus5,p_lab_sus5,,,,0.2694787253637871,0.0,,,,,,,
2026-04-25,KRW-BIRB,bear_volatile,5,0.27122858721679866,0.3481624758220503,0.03683919690550746,-0.04467248638489783,-0.0315,sl,0,-0.05579399141631303,0.025751072961369026,-0.07296137339056186,-0.045454545454549744,,C1_sus5,p_lab_sus5,,,,0.2694787253637871,0.0,,,,,,,
2026-04-26,KRW-CHZ,bear_quiet,5,0.14173881009393996,0.3481624758220503,0.016946030576533433,-0.04467248638489783,-0.004202702702702786,eod,0,-0.002702702702716109,0.03513513513512123,-0.016216216216229484,0.012195121951205978,,C1_sus5,p_lab_sus5,,,,0.2694787253637871,0.0,,,,,,,
2026-04-26,KRW-HOLO,bear_quiet,5,0.27122858721679866,0.3481624758220503,0.02864511375149673,-0.04467248638489783,-0.0315,sl,0,-0.044806517311618665,0.003054989816690501,-0.0529531568228202,-0.052238805970159174,,C1_sus5,p_lab_sus5,,,,0.2694787253637871,0.0,,,,,,,
2026-04-26,KRW-PENGU,bear_quiet,5,0.14173881009393996,0.28218824829618716,0.02864511375149673,-0.039052202266584374,0.0485,tp,0,0.02325581395340892,0.0697674418603822,-0.02325581395356413,0.16666666666657837,,C1_sus5,p_lab_sus5,,,,0.2694787253637871,0.0,,,,,,,
2026-04-27,KRW-ZKP,bear_quiet,5,0.27122858721679866,0.3481624758220503,0.02864511375149673,-0.04467248638489783,-0.0315,sl,0,-0.06106870229008343,-7.549516567451064e-15,-0.10687022900764032,0.21138211382112848,,C1_sus5,p_lab_sus5,,,,0.2694787253637871,0.0,,,,,,,
2026-04-27,KRW-PLUME,bear_quiet,5,0.14173881009393996,0.23330570139080778,0.02864511375149673,-0.035302800968270924,-0.0315,sl,0,-0.11165048543693623,0.014563106796067204,-0.13106796116509078,0.016393442622895327,,C1_sus5,p_lab_sus5,,,,0.2694787253637871,0.0,,,,,,,
2026-04-27,KRW-OPEN,bear_quiet,5,0.27122858721679866,0.44437281267268375,0.04973749654600718,-0.05331002450496487,-0.0315,sl,0,0.0431266846361158,0.045822102425873146,-0.03504043126684897,0.015503875968989611,,C1_sus5,p_lab_sus5,,,,0.2694787253637871,0.0,,,,,,,
2026-04-28,KRW-JUP,bear_quiet,5,0.14173881009393996,0.3481624758220503,0.016946030576533433,-0.04467248638489783,-0.0315,sl,0,-0.037800687285226786,-3.552713678800501e-15,-0.04123711340206526,-0.025000000000003575,,C1_sus5,p_lab_sus5,,,,0.2694787253637871,0.0,,,,,,,
2026-04-28,KRW-OPEN,bear_quiet,5,0.27122858721679866,0.44437281267268375,0.04973749654600718,-0.05331002450496487,0.0485,tp,0,0.015503875968989611,0.09302325581395054,-0.07751937984496371,0.050890585241727626,,C1_sus5,p_lab_sus5,,,,0.2694787253637871,0.0,,,,,,,
2026-04-28,KRW-AXS,bear_quiet,5,0.27122858721679866,0.6670657579664764,0.0960582059311107,-0.07527730302957839,0.0485,tp,0,0.04568764568764516,0.07599067599067544,-0.023310023310023742,-0.07044137316094556,,C1_sus5,p_lab_sus5,,,,0.2694787253637871,0.0,,,,,,,
2026-04-29,KRW-API3,bear_quiet,5,0.27122858721679866,0.44437281267268375,0.04973749654600718,-0.05331002450496487,0.0485,tp,0,0.045368620037805174,0.1984877126654041,-0.0037807183364858554,-0.003616636528030792,,C1_sus5,p_lab_sus5,,,,0.2694787253637871,0.0,,,,,,,
2026-04-29,KRW-AXL,bear_quiet,5,0.14173881009393996,0.28218824829618716,0.04973749654600718,-0.039052202266584374,0.0485,tp,0,0.049886621315180735,0.19047619047617692,-0.020408163265317136,-0.008639308855302175,,C1_sus5,p_lab_sus5,,,,0.2694787253637871,0.0,,,,,,,
2026-04-29,KRW-OPEN,bear_quiet,5,0.14173881009393996,0.44437281267268375,0.04973749654600718,-0.05331002450496487,0.0485,tp,0,0.05357142857142572,0.10459183673469097,-0.005102040816329145,-0.03147699757869493,,C1_sus5,p_lab_sus5,,,,0.2694787253637871,1.0,,,,,,,
2026-04-30,KRW-AERO,bear_quiet,5,0.14173881009393996,0.28218824829618716,0.03683919690550746,-0.039052202266584374,-0.0315,sl,0,-0.05790960451977534,-1.4432899320127035e-15,-0.07627118644067932,0.004497751124436178,,C1_sus5,p_lab_sus5,,,,0.2694787253637871,0.0,,,,,,,
2026-04-30,KRW-RAY,bear_quiet,5,0.27122858721679866,0.3481624758220503,0.04973749654600718,-0.04467248638489783,-0.0315,sl,0,0.016877637130800816,0.016877637130800816,-0.054008438818566096,0.025726141078837417,,C1_sus5,p_lab_sus5,,,,0.2694787253637871,0.0,,,,,,,
2026-04-30,KRW-OPEN,bear_quiet,5,0.27122858721679866,0.44437281267268375,0.04973749654600718,-0.05331002450496487,-0.0315,sl,0,-0.03147699757869493,0.043583535108956184,-0.06779661016949379,-0.0850000000000023,,C1_sus5,p_lab_sus5,,,,0.2694787253637871,0.0,,,,,,,
2026-05-01,KRW-PENGU,bear_quiet,5,0.09615915998894722,0.28218824829618716,0.03683919690550746,-0.039052202266584374,-0.008256756756756798,eod,0,-0.006756756756823967,0.027027027026957473,-0.020270270270336566,-6.80566714095221e-14,,C1_sus5,p_lab_sus5,,,,0.2694787253637871,0.0,,,,,,,
2026-05-01,KRW-HYPER,bear_quiet,5,0.27122858721679866,0.44437281267268375,0.0960582059311107,-0.05331002450496487,-0.0315,sl,0,-0.02162162162162684,0.01621621621621072,-0.037837837837843,-0.03314917127072359,,C1_sus5,p_lab_sus5,,,,0.2694787253637871,0.0,,,,,,,
2026-05-01,KRW-BIO,bear_quiet,5,0.27122858721679866,0.6670657579664764,0.2684656474488856,-0.07527730302957839,-0.0315,sl,0,-0.029220779220795023,0.07142857142855408,-0.05519480519482056,0.43143812709027696,,C1_sus5,p_lab_sus5,,,,0.2694787253637871,0.0,,,,,,,
2026-05-02,KRW-AXL,bear_quiet,5,0.27122858721679866,0.6670657579664764,0.0960582059311107,-0.07527730302957839,-0.0315,sl,0,0.10784313725489114,0.13725490196077317,-0.05196078431373474,-0.06194690265487557,,C1_sus5,p_lab_sus5,,,,0.2694787253637871,1.0,,,,,,,
2026-05-02,KRW-API3,bear_quiet,5,0.14173881009393996,0.44437281267268375,0.0960582059311107,-0.05331002450496487,-0.0315,sl,0,-1.7763568394002505e-15,0.008695652173911217,-0.03478260869565386,-0.012173913043480034,,C1_sus5,p_lab_sus5,,,,0.2694787253637871,0.0,,,,,,,
2026-05-02,KRW-BIO,bear_quiet,5,0.27122858721679866,0.6670657579664764,0.2684656474488856,-0.07527730302957839,0.0485,tp,1,0.42904841402334837,0.6360601001669175,-0.013355592654440529,0.050233644859801085,,C1_sus5,p_lab_sus5,,,,0.2694787253637871,1.0,,,,,,,
2026-05-03,KRW-AXL,bear_quiet,5,0.27122858721679866,0.44437281267268375,0.0960582059311107,-0.05331002450496487,-0.0315,sl,0,-0.07017543859649933,0.08771929824560454,-0.07017543859649933,0.1509433962264044,,C1_sus5,p_lab_sus5,,,,0.2694787253637871,0.0,,,,,,,
2026-05-03,KRW-BIO,bear_quiet,5,0.27122858721679866,0.6670657579664764,0.2684656474488856,-0.07527730302957839,-0.0315,sl,0,0.050233644859801085,0.13551401869157575,-0.1121495327102906,-0.09343715239155626,,C1_sus5,p_lab_sus5,,,,0.2694787253637871,1.0,,,,,,,
2026-05-03,KRW-ORCA,bear_quiet,5,0.27122858721679866,0.6670657579664764,0.2684656474488856,-0.07527730302957839,-0.0315,sl,0,-0.03392568659127648,0.04878836833602551,-0.04135702746365133,-0.10401337792642162,,C1_sus5,p_lab_sus5,,,,0.2694787253637871,0.0,,,,,,,
2026-05-04,KRW-ELSA,bear_quiet,5,0.27122858721679866,0.28218824829618716,0.03683919690550746,-0.039052202266584374,-0.0315,sl,0,-0.042372881355940306,0.00847457627117798,-0.06779661016949934,-0.044247787610627864,,C1_sus5,p_lab_sus5,,,,0.2694787253637871,0.0,,,,,,,
2026-05-04,KRW-AXL,bear_quiet,5,0.27122858721679866,0.6670657579664764,0.2684656474488856,-0.07527730302957839,0.0485,tp,1,0.14018691588783994,0.2710280373831657,-0.018691588785055835,-0.02459016393443414,,C1_sus5,p_lab_sus5,,,,0.2694787253637871,1.0,,,,,,,
2026-05-04,KRW-BIO,bear_quiet,5,0.27122858721679866,0.6670657579664764,0.2684656474488856,-0.07527730302957839,0.0485,tp,0,-0.09242761692651336,0.0723830734966473,-0.09576837416482065,-0.06871165644172905,,C1_sus5,p_lab_sus5,,,,0.2694787253637871,0.0,,,,,,,
2026-05-05,KRW-ONDO,bear_quiet,5,0.14173881009393996,0.3481624758220503,0.04973749654600718,-0.04467248638489783,0.0178133047210301,eod,0,0.01931330472102788,0.045064377682401124,-0.023605150214594417,-2.1094237467877974e-15,,C1_sus5,p_lab_sus5,,,,0.2694787253637871,0.0,,,,,,,
2026-05-05,KRW-AXL,bear_quiet,5,0.27122858721679866,0.6670657579664764,0.2684656474488856,-0.07527730302957839,-0.0315,sl,0,-0.02459016393443414,0.016393442622942622,-0.07377049180328621,-0.1008403361344613,,C1_sus5,p_lab_sus5,,,,0.2694787253637871,0.0,,,,,,,
2026-05-05,KRW-BIO,bear_quiet,5,0.27122858721679866,0.6670657579664764,0.2684656474488856,-0.07527730302957839,-0.0315,sl,0,-0.06985294117648178,0.045343137254889365,-0.0796568627451093,-0.07378129117260779,,C1_sus5,p_lab_sus5,,,,0.2694787253637871,0.0,,,,,,,
2026-05-06,KRW-VIRTUAL,bear_quiet,5,0.14173881009393996,0.28218824829618716,0.016946030576533433,-0.039052202266584374,0.0485,tp,0,0.07504215851601947,0.10455311973018455,-0.007588532883643251,0.05019607843137175,,C1_sus5,p_lab_sus5,,,,0.2694787253637871,1.0,,,,,,,
2026-05-06,KRW-PENDLE,bear_quiet,5,0.27122858721679866,0.44437281267268375,0.04973749654600718,-0.05331002450496487,0.0485,tp,0,-0.020933424845573367,0.05696636925188714,-0.07549759780370657,-0.035401331931300684,,C1_sus5,p_lab_sus5,,,,0.2694787253637871,0.0,,,,,,,
2026-05-06,KRW-PENGU,bear_quiet,5,0.27122858721679866,0.44437281267268375,0.0960582059311107,-0.05331002450496487,-0.0315,sl,0,-0.030674846625826202,0.018404907975397844,-0.042944785276132325,-0.03797468354436473,,C1_sus5,p_lab_sus5,,,,0.2694787253637871,0.0,,,,,,,
2026-05-07,KRW-TAO,bear_quiet,5,0.14173881009393996,0.28218824829618716,0.016946030576533433,-0.039052202266584374,-0.0315,sl,0,-0.01743159752868495,0.022506619593998245,-0.033539276257722905,0.04671008309005176,,C1_sus5,p_lab_sus5,,,,0.2694787253637871,0.0,,,,,,,
