feature,hard_sl,tp,time_stop_h,trail,n,net_mean,net_sharpe,hit,cum,mdd,tp_rate,sl_rate,trail_rate,ts_rate,eod_rate,avg_hold
f_atr_xs_decile,0.03,0.05,2.0,0.08,3672,-0.0011938691728520631,-2.6583120146774943,0.3929738562091503,-0.06626783938645309,-0.12471793079900781,0.08333333333333333,0.1568627450980392,0.02287581699346405,0.7197712418300654,0.01715686274509804,1.6750408496732025
f_atr_xs_decile,0.05,0.05,8.0,0.08,3672,-0.0016339180759638954,-2.688202309265753,0.4035947712418301,-0.09043292616305443,-0.1148485069445459,0.17565359477124182,0.11356209150326797,0.05065359477124183,0.6421568627450981,0.017973856209150325,6.140522875816994
f_atr_xs_decile,0.05,0.08,4.0,none,3672,-0.0016642192585901933,-2.7198561510310744,0.39215686274509803,-0.0922962724438885,-0.12741548451481458,0.06535947712418301,0.08169934640522876,0.0,0.8349673202614379,0.017973856209150325,3.582312091503268
f_atr_xs_decile,0.05,0.05,none,0.05,3672,-0.002067659908337424,-2.753373969501717,0.4035947712418301,-0.11274154080800847,-0.1366443013946131,0.20669934640522875,0.09803921568627451,0.4272875816993464,0.0,0.2679738562091503,11.37826797385621
f_atr_xs_decile,0.05,0.08,none,0.1,3672,-0.0027414725164101876,-2.7587360622027552,0.4133986928104575,-0.14712667741482566,-0.1859031304070212,0.14460784313725492,0.2785947712418301,0.035130718954248366,0.0,0.5416666666666666,16.356821895424837
f_atr_xs_decile,none,none,2.0,none,3672,-0.00135638417510524,-2.7794214843238825,0.3946078431372549,-0.07485217332960259,-0.12165549940925187,0.0,0.0,0.0,0.9812091503267973,0.018790849673202614,1.9852941176470589
f_atr_xs_decile,0.08,0.15,2.0,none,3672,-0.0015861204981622958,-2.8529668575892555,0.3954248366013072,-0.0881586138460565,-0.13695154872753362,0.013071895424836602,0.018790849673202614,0.0,0.9501633986928104,0.017973856209150325,1.9493464052287581
f_atr_xs_decile,none,0.1,none,0.1,3672,-0.0031846367039410775,-2.8534113139563404,0.40931372549019607,-0.16902967152122716,-0.22785792753482234,0.09967320261437909,0.0,0.1576797385620915,0.0,0.7426470588235294,19.4156454248366
f_atr_xs_decile,0.08,0.15,none,0.1,3672,-0.0033871214753140155,-2.8544824102011552,0.39950980392156865,-0.17978816527576724,-0.2344628890663705,0.049019607843137254,0.07924836601307189,0.12663398692810457,0.0,0.7450980392156863,19.532475490196077
f_atr_xs_decile,0.08,0.1,4.0,none,3672,-0.0018596020428253046,-2.8788497215499027,0.3946078431372549,-0.10144408264868299,-0.11869957063056974,0.041666666666666664,0.022058823529411766,0.0,0.9183006535947712,0.017973856209150325,3.7575571895424837
