date,market,regime,fold,p_lab_up_10,p_lab_dn_05,R1,net,outcome,pump20_hit,up_high_ret,down_low_ret,variant
2025-07-10,KRW-HIVE,bull_quiet,3,0.021442495126705652,0.018518518518518517,1.1578947368421053,0.0230791245791247,eod,0,0.03299663299662958,-0.00875420875421229,BASE
2025-07-11,KRW-SIGN,bull_quiet,3,0.04276836846594371,0.018518518518518517,2.3094918971609606,0.0485,tp,0,0.08394199216681408,-0.0037048798560493923,BASE
2025-07-11,KRW-BTT,bull_quiet,3,0.03374756335282651,0.018518518518518517,1.8223684210526319,0.013626050420168236,eod,0,0.030812323775000205,-0.01725490306189925,BASE
2025-07-11,KRW-GAS,bull_quiet,3,0.03374756335282651,0.018518518518518517,1.8223684210526319,0.005077344701583332,eod,0,0.030450669914737993,-0.020706455542022106,BASE
2025-07-12,KRW-BTT,bull_quiet,3,0.04276836846594371,0.018518518518518517,2.3094918971609606,0.019982868789247432,eod,0,0.04660129883595765,-0.012889722361033695,BASE
2025-07-12,KRW-T,bull_quiet,3,0.03374756335282651,0.018518518518518517,1.8223684210526319,0.0485,tp,0,0.08381374722833335,-0.015964523281639997,BASE
2025-07-12,KRW-CARV,bull_quiet,3,0.2744883040935672,0.16593567251461988,1.6541850220264316,-0.0315,sl,0,0.016410256410253732,-0.05230769230769472,BASE
2025-07-13,KRW-KAVA,bull_quiet,3,0.06164717348927875,0.018518518518518517,3.3289473684210527,-0.0315,sl,0,0.0224353485185802,-0.04093166638123136,BASE
2025-07-13,KRW-AHT,bull_quiet,3,0.2744883040935672,0.12999512670565302,2.1115276476101217,-0.0315,sl,0,0.004284184219742082,-0.03409496608371421,BASE
2025-07-13,KRW-ETC,bull_quiet,3,0.03374756335282651,0.018518518518518517,1.8223684210526319,0.013497973246858587,eod,0,0.02269963518443463,-0.0032428050263477726,BASE
2025-07-14,KRW-AGLD,bull_quiet,3,0.2744883040935672,0.21311075910807847,1.2880077253835942,0.0485,tp,0,0.06764168190127884,-0.04113345521023848,BASE
2025-07-14,KRW-ETC,bull_quiet,3,0.021442495126705652,0.018518518518518517,1.1578947368421053,0.013675718849840259,eod,0,0.04033546325878601,-0.0023961661341852514,BASE
2025-07-14,KRW-CRO,bull_quiet,3,0.2744883040935672,0.2631578947368421,1.0430555555555556,0.0485,tp,0,0.14906832298135853,-0.01794340924776383,BASE
2025-07-15,KRW-SOL,bull_quiet,3,0.021442495126705652,0.018518518518518517,1.1578947368421053,0.008639702568724652,eod,0,0.011041009463722329,-0.02726453357368186,BASE
2025-07-15,KRW-WAL,bull_quiet,3,0.2744883040935672,0.2631578947368421,1.0430555555555556,-0.0315,sl,0,0.132896505376342,-0.052251344086023166,BASE
2025-07-15,KRW-SONIC,bull_quiet,3,0.13352826510721247,0.12999512670565302,1.0271790065604498,-0.0315,sl,0,0.011171401212891618,-0.051707628471116984,BASE
2025-07-16,KRW-BORA,bull_quiet,3,0.021442495126705652,0.018518518518518517,1.1578947368421053,-0.004377697841726645,eod,0,0.011510791366899253,-0.01798561151079836,BASE
2025-07-16,KRW-AKT,bull_quiet,3,0.2744883040935672,0.2631578947368421,1.0430555555555556,-0.0315,sl,0,0.021063717746181654,-0.03212216956292835,BASE
2025-07-16,KRW-STRAX,bull_quiet,3,0.2744883040935672,0.2631578947368421,1.0430555555555556,-0.0059059124502558995,eod,0,0.02572484366115657,-0.022598067083584028,BASE
2025-07-17,KRW-SOL,bull_quiet,3,0.04276836846594371,0.018518518518518517,2.3094918971609606,0.014605107014197984,eod,0,0.029031574486120038,-0.020979020979020935,BASE
2025-07-17,KRW-BTT,bull_quiet,3,0.021442495126705652,0.018518518518518517,1.1578947368421053,0.007968700683850529,eod,0,0.010310361903934417,-0.008416623873312323,BASE
2025-07-17,KRW-A,bull_quiet,3,0.04276836846594371,0.055190058479532164,0.7749288484955098,0.022040241977906272,eod,0,0.028274592319830205,-0.020252498684903975,BASE
2025-07-18,KRW-MVL,bull_quiet,3,0.03374756335282651,0.018518518518518517,1.8223684210526319,-0.0015,eod,0,0.020550940095972914,-0.015303891561212257,BASE
2025-07-18,KRW-CKB,bull_quiet,3,0.2744883040935672,0.21311075910807847,1.2880077253835942,0.0485,tp,0,0.054578038448834354,-0.0289996741611227,BASE
2025-07-18,KRW-WAVES,bull_quiet,3,0.09223833313025466,0.08395272328500061,1.0986937590711174,0.0031604527296938425,eod,0,0.0319573901464707,-0.014647137150466616,BASE
2025-07-19,KRW-BCH,bull_quiet,3,0.03374756335282651,0.018518518518518517,1.8223684210526319,-0.0024944594402614415,eod,0,0.016621679215797602,-0.02216223895439695,BASE
2025-07-19,KRW-PENDLE,bull_quiet,3,0.2744883040935672,0.32776897770196173,0.8374444281397421,-0.002153701585226374,eod,0,0.02549436182382725,-0.028599444353652692,BASE
2025-07-19,KRW-HYPER,bull_quiet,3,0.2744883040935672,0.32776897770196173,0.8374444281397421,-0.0315,sl,0,0.013204043738392901,-0.045388900350734396,BASE
2025-07-20,KRW-MOCA,bull_quiet,3,0.09223833313025466,0.08395272328500061,1.0986937590711174,0.0485,tp,0,0.07841409691629009,-0.008810572687233398,BASE
2025-07-20,KRW-ARK,bull_quiet,3,0.2744883040935672,0.2631578947368421,1.0430555555555556,0.0485,tp,0,0.1633610900832685,-0.0015140045420152237,BASE
2025-07-20,KRW-ARDR,bull_quiet,3,0.2744883040935672,0.32776897770196173,0.8374444281397421,0.017296992481203033,eod,0,0.0375939849623983,-0.006766917293240526,BASE
2025-07-21,KRW-BCH,bull_quiet,3,0.09223833313025466,0.08395272328500061,1.0986937590711174,-0.0315,sl,0,0.0026745119015778585,-0.052554158866007006,BASE
2025-07-21,KRW-VTHO,bull_quiet,3,0.09223833313025466,0.08395272328500061,1.0986937590711174,0.0485,tp,0,0.07872973866983823,-0.0033079722133632083,BASE
2025-07-21,KRW-LSK,bull_quiet,3,0.2744883040935672,0.2631578947368421,1.0430555555555556,0.018914245268961294,eod,0,0.022798390701831206,-0.018179108925646004,BASE
2025-07-22,KRW-JTO,bull_quiet,3,0.2744883040935672,0.32776897770196173,0.8374444281397421,0.0485,tp,0,0.07559905501181197,-0.03712453594330101,BASE
2025-07-22,KRW-NXPC,bull_quiet,3,0.2744883040935672,0.32776897770196173,0.8374444281397421,-0.0315,sl,0,0.029294274300931455,-0.057256990679095066,BASE
2025-07-22,KRW-ORCA,bull_quiet,3,0.2744883040935672,0.32776897770196173,0.8374444281397421,-0.0315,sl,0,0.003401360544217358,-0.07247514390371557,BASE
2025-07-23,KRW-BCH,bull_quiet,3,0.03374756335282651,0.018518518518518517,1.8223684210526319,-0.0315,sl,0,0.009810791871058155,-0.046951646811492664,BASE
2025-07-23,KRW-HYPER,bull_quiet,3,0.2744883040935672,0.32776897770196173,0.8374444281397421,-0.0315,sl,1,0.29173290937996565,-0.042527821939588595,BASE
2025-07-23,KRW-NEWT,bull_quiet,3,0.2744883040935672,0.32776897770196173,0.8374444281397421,0.0485,tp,1,0.3271667001809746,-0.030565051276897237,BASE
2025-07-24,KRW-NXPC,bull_quiet,3,0.2744883040935672,0.43774366471734893,0.6270526022822154,-0.0315,sl,0,0.1446173800259396,-0.04734111543450126,BASE
2025-07-24,KRW-SIGN,bull_quiet,3,0.2744883040935672,0.43774366471734893,0.6270526022822154,-0.0315,sl,0,0.11063464837048809,-0.07375643224700612,BASE
2025-07-24,KRW-AERGO,bull_quiet,3,0.2744883040935672,0.43774366471734893,0.6270526022822154,-0.0315,sl,0,0.020238713025422905,-0.10482615464452971,BASE
2025-07-25,KRW-RVN,bull_quiet,3,0.2744883040935672,0.32776897770196173,0.8374444281397421,0.0485,tp,1,0.235508900045585,-0.06435417617530503,BASE
2025-07-25,KRW-CRO,bull_quiet,3,0.2744883040935672,0.32776897770196173,0.8374444281397421,0.0485,tp,0,0.055072463768109925,-0.014492753623194132,BASE
2025-07-25,KRW-SIGN,bull_quiet,3,0.2744883040935672,0.32776897770196173,0.8374444281397421,0.0485,tp,0,0.0692102928127678,-0.0940550133096798,BASE
2025-07-26,KRW-GLM,bull_quiet,3,0.2744883040935672,0.2631578947368421,1.0430555555555556,0.013478213507625294,eod,0,0.038126361655770546,-0.008986928104577907,BASE
2025-07-26,KRW-SONIC,bull_quiet,3,0.2744883040935672,0.32776897770196173,0.8374444281397421,0.0485,tp,0,0.05415367167564211,-0.03770910121916926,BASE
2025-07-26,KRW-BLUR,bull_quiet,3,0.2744883040935672,0.43774366471734893,0.6270526022822154,-0.008493006993006978,eod,0,0.013986013986006851,-0.020979020979027818,BASE
2025-07-27,KRW-TAIKO,bull_quiet,3,0.2744883040935672,0.2631578947368421,1.0430555555555556,0.0485,tp,0,0.07612959465349256,-0.00784541624291879,BASE
2025-07-27,KRW-WAL,bull_quiet,3,0.2744883040935672,0.2631578947368421,1.0430555555555556,-0.0315,sl,0,0.01733232856066169,-0.03391107761869028,BASE
2025-07-27,KRW-DRIFT,bull_quiet,3,0.2744883040935672,0.32776897770196173,0.8374444281397421,0.0485,tp,0,0.11787771106481904,-0.00869991422619909,BASE
2025-07-28,KRW-GAS,bull_quiet,3,0.03374756335282651,0.018518518518518517,1.8223684210526319,-0.0315,sl,0,0.0089247768805778,-0.058011049723757036,BASE
2025-07-28,KRW-JUP,bull_quiet,3,0.2744883040935672,0.2631578947368421,1.0430555555555556,0.0485,tp,0,0.05777611754451373,-0.07234466442535292,BASE
2025-07-28,KRW-EGLD,bull_quiet,3,0.13352826510721247,0.12999512670565302,1.0271790065604498,-0.0315,sl,0,0.015144958892254534,-0.06750324534833407,BASE
2025-07-29,KRW-CBK,bull_quiet,3,0.2744883040935672,0.32776897770196173,0.8374444281397421,-0.0315,sl,0,0.02728731942214968,-0.04815409309791441,BASE
2025-07-29,KRW-RAY,bull_quiet,3,0.2744883040935672,0.32776897770196173,0.8374444281397421,-0.0315,sl,0,0.02929551267147157,-0.04208323645663814,BASE
2025-07-29,KRW-CKB,bull_quiet,3,0.2744883040935672,0.43774366471734893,0.6270526022822154,0.0485,tp,1,0.24469429004532017,-0.021980798383145372,BASE
2025-07-30,KRW-ATH,bull_quiet,3,0.2744883040935672,0.43774366471734893,0.6270526022822154,-0.0315,sl,0,0.004542761208749635,-0.09539798538417754,BASE
2025-07-30,KRW-BAT,bull_quiet,3,0.2744883040935672,0.43774366471734893,0.6270526022822154,-0.0315,sl,0,0.005084745762707676,-0.0588983050847498,BASE
2025-07-30,KRW-MOODENG,bull_quiet,3,0.13352826510721247,0.32776897770196173,0.4073853054776553,-0.0315,sl,0,0.026750590086542125,-0.08300550747443314,BASE
2025-07-31,KRW-GAME2,bull_quiet,3,0.2744883040935672,0.32776897770196173,0.8374444281397421,-0.026596525096525048,eod,0,0.012162162161966972,-0.02509652509671334,BASE
2025-07-31,KRW-BOUNTY,bull_quiet,3,0.2744883040935672,0.43774366471734893,0.6270526022822154,0.0485,tp,0,0.08407079646016102,-0.041297935103258854,BASE
2025-07-31,KRW-ALT,bull_quiet,3,0.2744883040935672,0.43774366471734893,0.6270526022822154,-0.0315,sl,0,0.04132231404956532,-0.05991735537192022,BASE
2025-08-01,KRW-ALT,bull_quiet,3,0.2744883040935672,0.32776897770196173,0.8374444281397421,-0.0315,sl,0,0.01746724890827478,-0.04585152838430018,BASE
2025-08-01,KRW-ERA,bull_quiet,3,0.2744883040935672,0.43774366471734893,0.6270526022822154,-0.0315,sl,0,0.0033400133600527404,-0.09084836339345415,BASE
2025-08-01,KRW-KNC,bull_quiet,3,0.2744883040935672,0.43774366471734893,0.6270526022822154,-0.0315,sl,0,0.02693602693602526,-0.035353535353537024,BASE
2025-08-02,KRW-HYPER,bull_quiet,3,0.2744883040935672,0.32776897770196173,0.8374444281397421,-0.0315,sl,0,0.09706959706959495,-0.04029304029304204,BASE
2025-08-02,KRW-SYRUP,bull_quiet,3,0.2744883040935672,0.32776897770196173,0.8374444281397421,-0.0315,sl,0,0.010084033613443566,-0.08739495798319485,BASE
2025-08-02,KRW-KNC,bull_quiet,3,0.2744883040935672,0.43774366471734893,0.6270526022822154,-0.0315,sl,0,0.010238907849827505,-0.03395904436860231,BASE
2025-08-03,KRW-SYRUP,bull_quiet,3,0.2744883040935672,0.32776897770196173,0.8374444281397421,0.0485,tp,0,0.06371681415929009,-0.010619469026550421,BASE
2025-08-03,KRW-KNC,bull_quiet,3,0.2744883040935672,0.43774366471734893,0.6270526022822154,0.027911764705882247,eod,0,0.03287197231833727,-0.022491349480970535,BASE
2025-08-03,KRW-SAHARA,bull_quiet,3,0.2744883040935672,0.43774366471734893,0.6270526022822154,0.014629032258064502,eod,0,0.03225806451612079,-0.024193548387104635,BASE
2025-08-04,KRW-SYRUP,bull_quiet,3,0.2744883040935672,0.2631578947368421,1.0430555555555556,0.0485,tp,0,0.07876712328766944,-1.7763568394002505e-15,BASE
2025-08-04,KRW-VIRTUAL,bull_quiet,3,0.2744883040935672,0.32776897770196173,0.8374444281397421,0.021864485981308468,eod,0,0.0315420560747659,-0.020443925233645355,BASE
2025-08-04,KRW-CKB,bull_quiet,3,0.2744883040935672,0.43774366471734893,0.6270526022822154,0.0049432989690721425,eod,0,0.02577319587615645,-0.024484536082599928,BASE
2025-08-05,KRW-ANIME,bull_quiet,3,0.03374756335282651,0.018518518518518517,1.8223684210526319,-0.0315,sl,0,0.004273504273461404,-0.051282051282091734,BASE
2025-08-05,KRW-XTZ,bull_quiet,3,0.09223833313025466,0.055190058479532164,1.671285294333621,0.0485,tp,0,0.06102003642987164,-0.03278688524590245,BASE
2025-08-05,KRW-AERGO,bull_quiet,3,0.021442495126705652,0.018518518518518517,1.1578947368421053,-0.0315,sl,0,0.02469135802468503,-0.037037037037042975,BASE
2025-08-06,KRW-GAME2,bull_quiet,3,0.09223833313025466,0.12999512670565302,0.7095522383628212,-0.0315,sl,0,0.0615671641789064,-0.05223880597032615,BASE
2025-08-06,KRW-ERA,bull_quiet,3,0.2744883040935672,0.43774366471734893,0.6270526022822154,-0.0315,sl,0,0.006364922206505641,-0.07355021216407409,BASE
2025-08-06,KRW-ENA,bull_quiet,3,0.2744883040935672,0.43774366471734893,0.6270526022822154,-0.0315,sl,0,0.038083538083536705,-0.042997542997544214,BASE
2025-08-07,KRW-ATH,bull_quiet,3,0.2744883040935672,0.32776897770196173,0.8374444281397421,0.006564516129032251,eod,0,0.03225806451610813,-0.022177419354858507,BASE
2025-08-07,KRW-POKT,bull_quiet,3,0.2744883040935672,0.32776897770196173,0.8374444281397421,0.01664882032667886,eod,0,0.02540834845733153,-0.027223230490035832,BASE
2025-08-07,KRW-ENA,bull_quiet,3,0.2744883040935672,0.43774366471734893,0.6270526022822154,0.0485,tp,0,0.08004778972520765,-0.02508960573476826,BASE
2025-08-08,KRW-NXPC,bull_quiet,3,0.03374756335282651,0.018518518518518517,1.8223684210526319,0.008608864696734,eod,0,0.0132192846034207,-0.010886469673406562,BASE
2025-08-08,KRW-ANIME,bull_quiet,3,0.021442495126705652,0.018518518518518517,1.1578947368421053,0.015377637130801704,eod,0,0.029535864978859516,-0.012658227848142856,BASE
2025-08-08,KRW-DRIFT,bull_quiet,3,0.06164717348927875,0.055190058479532164,1.1169977924944812,0.0485,tp,0,0.12947658402203688,-0.001377410468320961,BASE
2025-08-09,KRW-AUCTION,bull_quiet,3,0.06164717348927875,0.018518518518518517,3.3289473684210527,0.02942059030217853,eod,0,0.03935347856640892,-0.0028109627547435734,BASE
2025-08-09,KRW-RVN,bull_quiet,3,0.03374756335282651,0.018518518518518517,1.8223684210526319,0.0035251256281408363,eod,0,0.02010050251251183,-0.010050251256331078,BASE
2025-08-09,KRW-SNT,bull_quiet,3,0.03374756335282651,0.018518518518518517,1.8223684210526319,0.01896035805626589,eod,0,0.030690537084372416,-0.005115089514092008,BASE
2025-08-10,KRW-AUCTION,bull_quiet,3,0.06164717348927875,0.018518518518518517,3.3289473684210527,-0.0315,sl,0,0.018404907975460016,-0.0334014996591685,BASE
2025-08-10,KRW-POKT,bull_quiet,3,0.04276836846594371,0.018518518518518517,2.3094918971609606,-0.0315,sl,0,0.017667844522950116,-0.04946996466432785,BASE
2025-08-10,KRW-VET,bull_quiet,3,0.04276836846594371,0.018518518518518517,2.3094918971609606,-0.0015,eod,0,0.01589595375719588,-0.028901734104074372,BASE
2025-08-11,KRW-MOCA,bull_quiet,3,0.04276836846594371,0.018518518518518517,2.3094918971609606,-0.0315,sl,0,0.037735849056593995,-0.0471698113207637,BASE
2025-08-11,KRW-SNT,bull_quiet,3,0.03374756335282651,0.018518518518518517,1.8223684210526319,-0.021804568527918733,eod,0,0.007614213197943975,-0.02791878172591311,BASE
2025-08-11,KRW-ELF,bull_quiet,3,0.021442495126705652,0.018518518518518517,1.1578947368421053,0.005166666666666599,eod,0,0.016666666666663277,-0.01000000000000334,BASE
2025-08-12,KRW-CTC,bull_quiet,3,0.13352826510721247,0.21311075910807847,0.6265674509633463,-0.0315,sl,0,0.07078763708873281,-0.04087736789631202,BASE
2025-08-12,KRW-MOC,bull_quiet,3,0.03374756335282651,0.055190058479532164,0.6114790286975718,0.014804347826086918,eod,0,0.019565217391293244,-0.02608695652174975,BASE
2025-08-12,KRW-CRO,bull_quiet,3,0.13352826510721247,0.2631578947368421,0.5074074074074074,-0.0315,sl,0,0.030434782608691258,-0.0347826086956563,BASE
2025-08-13,KRW-ID,bull_quiet,3,0.2744883040935672,0.21311075910807847,1.2880077253835942,0.023090163934426144,eod,0,0.03688524590163511,-0.02049180327869249,BASE
2025-08-13,KRW-KAITO,bull_quiet,3,0.09223833313025466,0.08395272328500061,1.0986937590711174,0.003924954792043302,eod,0,0.02953586497890237,-0.009644364074744338,BASE
2025-08-13,KRW-MNT,bull_quiet,3,0.2744883040935672,0.32776897770196173,0.8374444281397421,0.0485,tp,0,0.10747330960854029,-0.006405693950178537,BASE
2025-08-14,KRW-BTT,bull_quiet,3,0.021442495126705652,0.018518518518518517,1.1578947368421053,-0.0315,sl,0,0.00408163162848818,-0.044897960158267414,BASE
2025-08-14,KRW-MOCA,bull_quiet,3,0.021442495126705652,0.018518518518518517,1.1578947368421053,-0.0315,sl,0,0.009345794392513929,-0.07757009345795252,BASE
2025-08-14,KRW-NXPC,bull_quiet,3,0.021442495126705652,0.018518518518518517,1.1578947368421053,-0.0315,sl,0,0.007782101167314481,-0.07392996108949479,BASE
2025-08-15,KRW-INJ,bull_quiet,3,0.2744883040935672,0.2631578947368421,1.0430555555555556,-0.0315,sl,0,0.02280285035629448,-0.06840855106888366,BASE
2025-08-15,KRW-BERA,bull_quiet,3,0.2744883040935672,0.43774366471734893,0.6270526022822154,-0.0315,sl,0,0.020162601626015908,-0.09886178861788641,BASE
2025-08-15,KRW-ARKM,bull_quiet,3,0.2744883040935672,0.43774366471734893,0.6270526022822154,0.0485,tp,0,0.07692307692307554,-0.046936114732726186,BASE
2025-08-16,KRW-DEEP,bull_quiet,3,0.2744883040935672,0.32776897770196173,0.8374444281397421,-0.0315,sl,0,0.012499999999995737,-0.05000000000000393,BASE
2025-08-16,KRW-KAVA,bull_quiet,3,0.04276836846594371,0.055190058479532164,0.7749288484955098,-0.0015,eod,0,0.01707779886147809,-0.009487666034157516,BASE
2025-08-16,KRW-MNT,bull_quiet,3,0.2744883040935672,0.43774366471734893,0.6270526022822154,0.0485,tp,0,0.15315852205005887,-0.0357568533969016,BASE
2025-08-17,KRW-BAT,bull_quiet,3,0.2744883040935672,0.43774366471734893,0.6270526022822154,-0.0315,sl,0,0.008547008547004298,-0.05128205128205532,BASE
2025-08-17,KRW-PROVE,bull_quiet,3,0.2744883040935672,0.43774366471734893,0.6270526022822154,-0.0068850296176628505,eod,0,0.047388260635433,-0.023694130317717277,BASE
2025-08-17,KRW-BERA,bull_quiet,3,0.2744883040935672,0.43774366471734893,0.6270526022822154,0.0033558421851290223,eod,0,0.04704097116843675,-0.02943854324734474,BASE
2025-08-18,KRW-SEI,bull_quiet,3,0.2744883040935672,0.2631578947368421,1.0430555555555556,-0.0315,sl,0,0.0063025210084011185,-0.05672268907563227,BASE
2025-08-18,KRW-LPT,bull_quiet,3,0.2744883040935672,0.32776897770196173,0.8374444281397421,-0.0315,sl,0,0.03246407663650852,-0.07025013304949457,BASE
2025-08-18,KRW-POL,bull_quiet,3,0.13352826510721247,0.16593567251461988,0.8046989720998531,-0.0315,sl,0,0.061224489795915105,-0.03206997084548391,BASE
2025-08-19,KRW-CARV,bull_quiet,3,0.2744883040935672,0.2631578947368421,1.0430555555555556,-0.0315,sl,0,0.0543478260869541,-0.032608695652176056,BASE
2025-08-19,KRW-POL,bull_quiet,3,0.2744883040935672,0.32776897770196173,0.8374444281397421,-0.0315,sl,0,0.033240997229913916,-0.10803324099723244,BASE
2025-08-19,KRW-ARB,bull_quiet,3,0.2744883040935672,0.43774366471734893,0.6270526022822154,-0.0315,sl,0,0.026722925457101088,-0.0745428973277088,BASE
2025-08-20,KRW-CTC,bull_quiet,3,0.2744883040935672,0.43774366471734893,0.6270526022822154,-0.0315,sl,0,0.019047619047618092,-0.03809523809523896,BASE
2025-08-20,KRW-CARV,bull_quiet,3,0.13352826510721247,0.32776897770196173,0.4073853054776553,-0.0315,sl,0,0.023758099352049644,-0.049676025917928635,BASE
2025-08-20,KRW-CYBER,bull_quiet,3,0.2744883040935672,0.6817738791423001,0.40260900643316655,0.017089743589743522,eod,0,0.03910256410256374,-0.02243589743589769,BASE
2025-08-21,KRW-ARB,bull_quiet,3,0.2744883040935672,0.32776897770196173,0.8374444281397421,-0.0315,sl,0,0.015363128491618694,-0.04888268156424713,BASE
2025-08-21,KRW-BERA,bull_quiet,3,0.2744883040935672,0.32776897770196173,0.8374444281397421,-0.0315,sl,0,0.02837307576214876,-0.0811952912767887,BASE
2025-08-21,KRW-HYPER,bull_quiet,3,0.2744883040935672,0.32776897770196173,0.8374444281397421,-0.0315,sl,0,0.020366598778001954,-0.08146639511201825,BASE
2025-08-22,KRW-CYBER,bull_quiet,3,0.2744883040935672,0.43774366471734893,0.6270526022822154,0.0485,tp,0,0.07250250584697593,-0.01403274306715696,BASE
2025-08-22,KRW-CARV,bull_quiet,3,0.09223833313025466,0.21311075910807847,0.43281875357347055,-0.0315,sl,0,0.02921348314606509,-0.04494382022472132,BASE
2025-08-22,KRW-POKT,bull_quiet,3,0.09223833313025466,0.21311075910807847,0.43281875357347055,-0.0315,sl,0,0.01908396946562929,-0.05725190839696459,BASE
2025-08-23,KRW-BTT,bull_quiet,3,0.03374756335282651,0.018518518518518517,1.8223684210526319,0.0485,tp,0,0.09341825786261349,-0.0010615721857095695,BASE
2025-08-23,KRW-DRIFT,bull_quiet,3,0.09223833313025466,0.055190058479532164,1.671285294333621,0.0485,tp,0,0.08521970705725557,-0.0266311584553941,BASE
2025-08-23,KRW-SNT,bull_quiet,3,0.021442495126705652,0.018518518518518517,1.1578947368421053,0.0037631578947368584,eod,0,0.015789473684183708,-0.010526315789499696,BASE
2025-08-24,KRW-DRIFT,bull_quiet,3,0.2744883040935672,0.21311075910807847,1.2880077253835942,0.0485,tp,0,0.058449809402794095,-0.017789072426939057,BASE
2025-08-24,KRW-ZRO,bull_quiet,3,0.13352826510721247,0.12999512670565302,1.0271790065604498,0.0485,tp,0,0.056818181818181435,-0.03787878787878818,BASE
2025-08-24,KRW-ALT,bull_quiet,3,0.13352826510721247,0.16593567251461988,0.8046989720998531,-0.0315,sl,0,0.007797270955146152,-0.050682261208595425,BASE
2025-08-25,KRW-EGLD,bull_quiet,3,0.09223833313025466,0.12999512670565302,0.7095522383628212,-0.0315,sl,0,0.011959521619135272,-0.08279668813247465,BASE
2025-08-25,KRW-ONT,bull_quiet,3,0.2744883040935672,0.43774366471734893,0.6270526022822154,-0.0315,sl,1,0.4439461883408007,-0.03139013452915229,BASE
2025-08-25,KRW-BERA,bull_quiet,3,0.2744883040935672,0.43774366471734893,0.6270526022822154,-0.0315,sl,0,0.031068524970963685,-0.0897212543554009,BASE
2025-08-26,KRW-IOST,bull_quiet,3,0.2744883040935672,0.43774366471734893,0.6270526022822154,-0.0315,sl,0,0.0019047619045711173,-0.07619047619065222,BASE
2025-08-26,KRW-API3,bull_quiet,3,0.2744883040935672,0.43774366471734893,0.6270526022822154,-0.0315,sl,0,0.0011254924029258095,-0.04445694991558857,BASE
2025-08-26,KRW-ONG,bull_quiet,3,0.2744883040935672,0.6817738791423001,0.40260900643316655,-0.0315,sl,0,-3.6637359812630166e-15,-0.08992805755396016,BASE
2025-08-27,KRW-ID,bull_quiet,3,0.2744883040935672,0.2631578947368421,1.0430555555555556,-0.0315,sl,0,-4.218847493575595e-15,-0.04700854700855106,BASE
2025-08-27,KRW-RAY,bull_quiet,3,0.2744883040935672,0.32776897770196173,0.8374444281397421,0.0485,tp,0,0.09064569536423828,-0.021730132450331285,BASE
2025-08-27,KRW-IP,bull_quiet,3,0.2744883040935672,0.32776897770196173,0.8374444281397421,-0.0315,sl,0,0.011396011396011207,-0.05185185185185204,BASE
2025-08-28,KRW-API3,bull_quiet,3,0.2744883040935672,0.32776897770196173,0.8374444281397421,-0.0315,sl,0,0.006551518761166886,-0.0452650387135205,BASE
2025-08-28,KRW-SYRUP,bull_quiet,3,0.2744883040935672,0.43774366471734893,0.6270526022822154,0.0485,tp,0,0.06158833063208902,-0.025931928687197736,BASE
2025-08-28,KRW-TAIKO,bull_quiet,3,0.09223833313025466,0.21311075910807847,0.43281875357347055,-0.0315,sl,0,0.030560271646857373,-0.030560271646860815,BASE
2025-08-29,KRW-CARV,bull_quiet,3,0.2744883040935672,0.21311075910807847,1.2880077253835942,-0.0315,sl,0,0.015837104072395913,-0.05882352941176694,BASE
2025-08-29,KRW-GMT,bull_quiet,3,0.2744883040935672,0.32776897770196173,0.8374444281397421,-0.0315,sl,0,0.019199999999983675,-0.08160000000001477,BASE
2025-08-29,KRW-W,bull_quiet,3,0.2744883040935672,0.32776897770196173,0.8374444281397421,-0.0315,sl,1,0.29473684210525186,-0.03508771929825405,BASE
2025-08-30,KRW-SYRUP,bull_quiet,3,0.2744883040935672,0.32776897770196173,0.8374444281397421,-0.0315,sl,0,0.040498442367599585,-0.03271028037383328,BASE
2025-08-30,KRW-JTO,bull_quiet,3,0.09223833313025466,0.21311075910807847,0.43281875357347055,-0.0315,sl,0,0.00249910746162052,-0.051767225990717924,BASE
2025-08-30,KRW-ONT,bull_quiet,3,0.13352826510721247,0.32776897770196173,0.4073853054776553,0.0485,tp,0,0.0943396226415043,-0.01415094339623102,BASE
2025-08-31,KRW-ONT,bull_quiet,3,0.2744883040935672,0.32776897770196173,0.8374444281397421,-0.0315,sl,0,-4.551914400963142e-15,-0.06422018348624281,BASE
2025-08-31,KRW-JST,bull_quiet,3,0.09223833313025466,0.16593567251461988,0.5558680163973057,-0.007382352941176449,eod,0,-1.965094753586527e-14,-0.021568627450999633,BASE
2025-08-31,KRW-AGLD,bull_quiet,3,0.13352826510721247,0.2631578947368421,0.5074074074074074,-0.0315,sl,0,0.0070493454179243464,-0.04733131923464351,BASE
2025-09-01,KRW-ZRX,bull_quiet,3,0.13352826510721247,0.2631578947368421,0.5074074074074074,0.0485,tp,0,0.10569105691056602,-0.05420054200542268,BASE
2025-09-01,KRW-POL,bull_quiet,3,0.2744883040935672,0.6817738791423001,0.40260900643316655,-0.022225388601036233,eod,0,0.031088082901551628,-0.028497409326427414,BASE
2025-09-01,KRW-AXS,bull_quiet,3,0.2744883040935672,0.6817738791423001,0.40260900643316655,-0.0315,sl,0,0.007954545454545103,-0.08892045454545483,BASE
2025-09-02,KRW-LPT,bull_quiet,3,0.13352826510721247,0.2631578947368421,0.5074074074074074,0.007709100758396538,eod,0,0.029252437703141787,-0.010834236186349044,BASE
