date,coin,crowd_q,btc_regime,net_eod_d1,has_path,net_tp5_sl3,oc_tp5_sl3,net_eod15,oc_eod15,net_tp5_sl5,oc_tp5_sl5,net_tp10_sl3,oc_tp10_sl3,net_noSL_eod,oc_noSL_eod
2025-05-11,KRW-PEPE,high,bull_quiet,0.0032543581616482635,True,-0.0315,sl,0.0032543581616482644,eod,-0.051500000000000004,sl,-0.0315,sl,0.0032543581616482644,eod
2025-05-14,KRW-PEPE,high,bull_quiet,-0.03313618388531897,True,-0.0315,sl,-0.03313618388531897,eod,-0.051500000000000004,sl,-0.0315,sl,-0.03313618388531897,eod
2025-05-19,KRW-PEPE,mid,bull_quiet,-0.04651278772378525,True,-0.0315,sl,-0.046512787723785254,eod,-0.051500000000000004,sl,-0.0315,sl,-0.046512787723785254,eod
2025-05-23,KRW-PEPE,high,bull_quiet,-0.10289534883720923,True,-0.0315,sl,-0.10289534883720924,eod,-0.051500000000000004,sl,-0.0315,sl,-0.10289534883720924,eod
2025-04-23,KRW-POL,mid,bull_volatile,0.004849206349206327,False,,,,,,,,,,
2025-04-25,KRW-POL,high,bull_volatile,0.015449152542372837,False,,,,,,,,,,
2024-12-29,KRW-POLYX,low,bull_quiet,-0.08419096005606169,False,,,,,,,,,,
2025-03-26,KRW-POLYX,low,bull_volatile,-0.03912466001813225,False,,,,,,,,,,
2025-04-10,KRW-POLYX,low,bear_volatile,-0.000972573839662371,False,,,,,,,,,,
2025-04-18,KRW-POLYX,low,bear_volatile,-0.02001851851851849,False,,,,,,,,,,
2025-05-13,KRW-POLYX,low,bull_quiet,0.04867921146953408,True,0.0485,tp,0.04867921146953408,eod,0.0485,tp,0.0985,tp,0.04867921146953408,eod
2025-05-14,KRW-POLYX,mid,bull_quiet,-0.054969852104664374,True,-0.0315,sl,-0.054969852104664374,eod,-0.051500000000000004,sl,-0.0315,sl,-0.054969852104664374,eod
2024-12-28,KRW-POWR,low,bull_quiet,0.18186886993603407,False,,,,,,,,,,
2024-12-29,KRW-POWR,high,bull_quiet,-0.10462992569241164,False,,,,,,,,,,
2025-01-01,KRW-POWR,low,bull_quiet,-0.0032114914425427892,False,,,,,,,,,,
2025-01-06,KRW-POWR,low,bull_quiet,-0.02201282051282044,False,,,,,,,,,,
2025-01-09,KRW-POWR,low,bull_quiet,0.0703451131327269,False,,,,,,,,,,
2025-02-18,KRW-POWR,mid,bull_quiet,-0.07782311977715867,False,,,,,,,,,,
2025-04-17,KRW-POWR,mid,bear_volatile,-0.03638372093023251,False,,,,,,,,,,
2025-04-19,KRW-POWR,mid,bear_volatile,0.020347451130701633,False,,,,,,,,,,
2025-04-10,KRW-PUNDIX,low,bear_volatile,-0.04119658659924147,False,,,,,,,,,,
2025-04-17,KRW-PUNDIX,low,bear_volatile,-0.026140156135642745,False,,,,,,,,,,
2025-04-30,KRW-PUNDIX,high,bull_volatile,0.05508759645613043,False,,,,,,,,,,
2025-05-01,KRW-PUNDIX,high,bull_volatile,-0.1571667568298621,False,,,,,,,,,,
2025-05-03,KRW-PUNDIX,high,bull_volatile,3.5916824196625865e-05,False,,,,,,,,,,
2025-05-12,KRW-PUNDIX,low,bull_quiet,-0.0294544446087856,True,0.0485,tp,-0.0294544446087856,eod,0.0485,tp,-0.0315,sl,-0.0294544446087856,eod
2025-05-17,KRW-PUNDIX,low,bull_quiet,-0.08512852302479584,True,0.0485,tp,-0.08512852302479584,eod,0.0485,tp,-0.0315,sl,-0.08512852302479584,eod
2025-05-28,KRW-PUNDIX,low,bull_quiet,-0.01782724719101131,True,0.0485,tp,-0.01782724719101131,eod,0.0485,tp,-0.0315,sl,-0.01782724719101131,eod
2025-02-15,KRW-PYTH,high,bull_quiet,-0.08013247863247869,False,,,,,,,,,,
2025-02-21,KRW-PYTH,high,bull_quiet,-0.03682684283727394,False,,,,,,,,,,
2025-03-23,KRW-PYTH,mid,bull_volatile,-0.018145859342488527,False,,,,,,,,,,
2025-05-10,KRW-PYTH,high,bull_quiet,-0.001870370370370465,True,-0.0315,sl,-0.0018703703703704653,eod,-0.051500000000000004,sl,-0.0315,sl,-0.0018703703703704653,eod
2025-01-06,KRW-QKC,low,bull_quiet,-0.02647027348394776,False,,,,,,,,,,
2025-01-10,KRW-QKC,mid,bull_quiet,-0.09064100486223674,False,,,,,,,,,,
2025-01-12,KRW-QKC,mid,bull_quiet,-0.02116292134831471,False,,,,,,,,,,
2025-01-27,KRW-QKC,mid,bull_quiet,-0.07383273056057865,False,,,,,,,,,,
2025-02-28,KRW-QKC,low,bull_quiet,-0.01313757273482946,False,,,,,,,,,,
2025-04-10,KRW-QKC,mid,bear_volatile,0.06634301794949798,False,,,,,,,,,,
2025-04-11,KRW-QKC,high,bear_volatile,-0.05468138651471971,False,,,,,,,,,,
2025-04-16,KRW-QKC,low,bear_volatile,0.06707142857142873,False,,,,,,,,,,
2025-04-17,KRW-QKC,mid,bear_volatile,-0.030020499108734444,False,,,,,,,,,,
2025-04-20,KRW-QKC,mid,bear_volatile,-0.04193807919123833,False,,,,,,,,,,
2025-04-28,KRW-QKC,low,bull_volatile,-0.03592622950819674,False,,,,,,,,,,
2025-02-01,KRW-QTUM,high,bull_quiet,0.09822299168975064,False,,,,,,,,,,
2025-02-02,KRW-QTUM,high,bull_quiet,-0.19539466621938945,False,,,,,,,,,,
2025-02-05,KRW-QTUM,high,bull_quiet,-0.07549347116430899,False,,,,,,,,,,
2025-02-11,KRW-QTUM,low,bull_quiet,0.0873013998250219,False,,,,,,,,,,
2025-02-12,KRW-QTUM,low,bull_quiet,0.021811897106109257,False,,,,,,,,,,
2025-01-03,KRW-RENDER,mid,bull_quiet,0.048013704686118486,False,,,,,,,,,,
2025-01-22,KRW-RENDER,mid,bull_quiet,-0.021946096654275105,False,,,,,,,,,,
2025-03-25,KRW-RENDER,mid,bull_volatile,0.0654418521177314,False,,,,,,,,,,
2025-03-26,KRW-RENDER,mid,bull_volatile,-0.027235912531539064,False,,,,,,,,,,
2025-04-02,KRW-RENDER,low,bull_volatile,-0.10567046075396108,False,,,,,,,,,,
2024-12-26,KRW-SAFE,low,bull_quiet,-0.07673148148148151,False,,,,,,,,,,
2025-01-11,KRW-SAFE,low,bull_quiet,-0.023883146807109956,False,,,,,,,,,,
2025-02-09,KRW-SAFE,low,bull_quiet,-0.03023688811188824,False,,,,,,,,,,
2025-02-13,KRW-SAFE,high,bull_quiet,-0.0941032660902978,False,,,,,,,,,,
2025-02-28,KRW-SAFE,mid,bull_quiet,-0.07101364175563468,False,,,,,,,,,,
2025-03-18,KRW-SAFE,mid,bull_volatile,-0.03615962076468754,False,,,,,,,,,,
2025-03-27,KRW-SAFE,mid,bull_volatile,0.28180285553523704,False,,,,,,,,,,
2025-03-28,KRW-SAFE,high,bull_volatile,-0.047318261536775146,False,,,,,,,,,,
2025-04-01,KRW-SAFE,mid,bear_volatile,0.013091668627912613,False,,,,,,,,,,
2025-04-30,KRW-SAFE,high,bull_volatile,-0.09108154374769911,False,,,,,,,,,,
2025-05-07,KRW-SAFE,low,bull_quiet,-0.057538932310868644,True,-0.0315,sl,-0.05753893231086865,eod,-0.051500000000000004,sl,-0.0315,sl,-0.05753893231086865,eod
2025-05-09,KRW-SAFE,mid,bull_volatile,-0.008151884700665244,True,-0.0315,sl,-0.008151884700665244,eod,-0.051500000000000004,sl,-0.0315,sl,-0.008151884700665244,eod
2025-05-26,KRW-SAFE,high,bull_quiet,0.03936727989487526,True,-0.0315,sl,0.03936727989487526,eod,0.03936727989487526,eod,-0.0315,sl,0.03936727989487526,eod
2025-05-30,KRW-SAFE,high,bull_quiet,-0.1100761085761087,True,0.0485,tp,-0.11007610857610867,eod,0.0485,tp,0.0985,tp,-0.11007610857610867,eod
2025-01-04,KRW-SAND,mid,bull_quiet,0.002679728317659448,False,,,,,,,,,,
2025-01-07,KRW-SAND,mid,bull_quiet,-0.10188986354775827,False,,,,,,,,,,
2025-01-18,KRW-SAND,mid,bull_quiet,-0.04653582395087003,False,,,,,,,,,,
2025-03-12,KRW-SAND,low,bull_volatile,0.008232360097323588,False,,,,,,,,,,
2025-02-18,KRW-SC,mid,bull_quiet,-0.06439402581807258,False,,,,,,,,,,
2025-04-11,KRW-SC,low,bear_volatile,-0.03909230252852985,False,,,,,,,,,,
2025-01-31,KRW-SEI,low,bull_quiet,0.024656941649899455,False,,,,,,,,,,
2025-02-21,KRW-SEI,high,bull_quiet,-0.0345788804071247,False,,,,,,,,,,
2025-02-26,KRW-SEI,high,bull_quiet,-0.026252475247524772,False,,,,,,,,,,
2025-04-13,KRW-SEI,mid,bear_volatile,-0.057890977443609,False,,,,,,,,,,
2025-01-03,KRW-SHIB,low,bull_quiet,0.056390096973258974,False,,,,,,,,,,
2025-02-04,KRW-SHIB,low,bull_quiet,-0.05749999999999995,False,,,,,,,,,,
2025-03-15,KRW-SHIB,low,bull_volatile,-0.00043842887473471916,False,,,,,,,,,,
2025-05-04,KRW-SIGN,low,bull_volatile,-0.09902438109527396,True,-0.0315,sl,-0.09902438109527395,eod,-0.051500000000000004,sl,-0.0315,sl,-0.09902438109527395,eod
2025-05-21,KRW-SIGN,low,bull_quiet,0.004422165820642978,True,0.004422165820642978,eod,0.004422165820642978,eod,0.004422165820642978,eod,0.004422165820642978,eod,0.004422165820642978,eod
2025-05-30,KRW-SIGN,mid,bull_quiet,-0.13714929693961955,True,-0.0315,sl,-0.13714929693961958,eod,0.0485,tp,-0.0315,sl,-0.13714929693961958,eod
2025-01-02,KRW-SNT,low,bull_quiet,0.0005202020202022548,False,,,,,,,,,,
2025-01-16,KRW-SNT,mid,bull_quiet,-0.01314095371669005,False,,,,,,,,,,
2025-03-03,KRW-SNT,mid,bull_volatile,-0.015465298349555621,False,,,,,,,,,,
2025-03-21,KRW-SNT,high,bull_volatile,-0.07265839243498812,False,,,,,,,,,,
2025-04-11,KRW-SNT,mid,bear_volatile,-0.055996724240619355,False,,,,,,,,,,
2025-04-16,KRW-SNT,low,bear_volatile,0.13607763975155268,False,,,,,,,,,,
2025-04-17,KRW-SNT,high,bear_volatile,0.06563973799126638,False,,,,,,,,,,
2025-04-18,KRW-SNT,high,bear_volatile,-0.12322573189522329,False,,,,,,,,,,
2025-04-21,KRW-SNT,low,bear_volatile,-0.06915033407572385,False,,,,,,,,,,
2025-05-16,KRW-SNT,high,bull_quiet,0.14627927321668915,True,0.0485,tp,0.14627927321668915,eod,0.0485,tp,-0.0315,sl,0.14627927321668915,eod
2025-05-17,KRW-SNT,high,bull_quiet,-0.0913428336851983,True,-0.0315,sl,-0.0913428336851983,eod,0.0485,tp,-0.0315,sl,-0.0913428336851983,eod
2025-05-21,KRW-SNT,high,bull_quiet,-0.015591122592766569,True,0.0485,tp,-0.015591122592766569,eod,0.0485,tp,0.0985,tp,-0.015591122592766569,eod
2025-05-25,KRW-SNT,low,bull_quiet,-0.025162805028346058,True,0.0485,tp,-0.025162805028346058,eod,0.0485,tp,-0.0315,sl,-0.025162805028346058,eod
2025-05-27,KRW-SNT,mid,bull_quiet,0.16661726981218514,True,-0.0315,sl,0.1666172698121851,eod,0.0485,tp,-0.0315,sl,0.1666172698121851,eod
2025-05-28,KRW-SNT,high,bull_quiet,0.08144117647058809,True,-0.0315,sl,0.08144117647058807,eod,-0.051500000000000004,sl,-0.0315,sl,0.08144117647058807,eod
2025-05-29,KRW-SNT,high,bull_quiet,0.1606719457013573,True,0.0485,tp,0.1606719457013573,eod,0.0485,tp,0.0985,tp,0.1606719457013573,eod
2025-05-30,KRW-SNT,high,bull_quiet,-0.18311993769470405,True,0.0485,tp,-0.18311993769470408,eod,0.0485,tp,0.0985,tp,-0.18311993769470408,eod
2025-01-03,KRW-SOL,mid,bull_quiet,0.036843310143989616,False,,,,,,,,,,
2025-01-19,KRW-SOL,high,bull_quiet,-0.011500000000000008,False,,,,,,,,,,
2025-01-19,KRW-SONIC,low,bull_quiet,-0.13009712230215822,False,,,,,,,,,,
2025-02-09,KRW-SONIC,low,bull_quiet,-0.08291112618724555,False,,,,,,,,,,
2025-02-21,KRW-SONIC,mid,bull_quiet,-0.05540185036202732,False,,,,,,,,,,
2025-02-23,KRW-SONIC,mid,bull_quiet,-0.04190204966495864,False,,,,,,,,,,
2025-02-27,KRW-SONIC,mid,bull_quiet,-0.03413453641668457,False,,,,,,,,,,
2025-03-14,KRW-SONIC,mid,bear_volatile,0.006645533532446292,False,,,,,,,,,,
2025-03-18,KRW-SONIC,mid,bull_volatile,-0.026952637103122623,False,,,,,,,,,,
2025-03-22,KRW-SONIC,low,bull_volatile,0.053591383812010396,False,,,,,,,,,,
2025-03-27,KRW-SONIC,low,bull_volatile,-0.01985956127801619,False,,,,,,,,,,
2025-04-12,KRW-SONIC,mid,bear_volatile,0.0037371254000582734,False,,,,,,,,,,
2025-04-24,KRW-SONIC,low,bull_volatile,-0.019000683620453873,False,,,,,,,,,,
2025-04-29,KRW-SONIC,mid,bull_volatile,-0.04603340005003758,False,,,,,,,,,,
2025-05-01,KRW-SONIC,mid,bull_volatile,0.10094249466445332,False,,,,,,,,,,
2025-05-02,KRW-SONIC,high,bull_volatile,-0.042215208961654364,False,,,,,,,,,,
2025-05-06,KRW-SONIC,low,bull_volatile,-0.0947080924855491,True,0.0485,tp,-0.09470809248554907,eod,0.0485,tp,-0.0315,sl,-0.09470809248554907,eod
2025-05-08,KRW-SONIC,low,bull_quiet,0.05730917520741824,True,-0.0315,sl,0.05730917520741824,eod,0.0485,tp,-0.0315,sl,0.05730917520741824,eod
2025-05-19,KRW-SONIC,low,bull_quiet,0.05500245155264999,True,0.0485,tp,0.05500245155264999,eod,0.0485,tp,-0.0315,sl,0.05500245155264999,eod
2025-05-20,KRW-SONIC,mid,bull_quiet,-0.020752046913033843,True,-0.0315,sl,-0.02075204691303384,eod,-0.02075204691303384,eod,-0.0315,sl,-0.02075204691303384,eod
2024-12-29,KRW-STEEM,high,bull_quiet,-0.22824094707520898,False,,,,,,,,,,
2025-01-01,KRW-STEEM,low,bull_quiet,-0.07104204022292221,False,,,,,,,,,,
2025-01-05,KRW-STEEM,low,bull_quiet,0.07025819104753112,False,,,,,,,,,,
2025-01-06,KRW-STEEM,low,bull_quiet,-0.02264803625377637,False,,,,,,,,,,
2025-01-09,KRW-STEEM,mid,bull_quiet,-0.051467693301744555,False,,,,,,,,,,
2025-01-25,KRW-STEEM,mid,bull_quiet,-0.03150000000000003,False,,,,,,,,,,
2025-02-17,KRW-STEEM,low,bull_quiet,-0.04348612632347576,False,,,,,,,,,,
2025-04-10,KRW-STEEM,low,bear_volatile,0.10772992900054605,False,,,,,,,,,,
2025-04-11,KRW-STEEM,mid,bear_volatile,-0.0581502463054187,False,,,,,,,,,,
2025-04-14,KRW-STEEM,low,bear_volatile,-0.06167612524461846,False,,,,,,,,,,
2025-04-17,KRW-STEEM,mid,bear_volatile,-0.05422564789991064,False,,,,,,,,,,
2025-04-19,KRW-STEEM,mid,bear_volatile,-0.015973089099954707,False,,,,,,,,,,
2025-04-27,KRW-STEEM,low,bull_volatile,0.011457998212689724,False,,,,,,,,,,
2024-12-29,KRW-STORJ,high,bull_quiet,-0.11442647765497357,False,,,,,,,,,,
2025-02-17,KRW-STORJ,mid,bull_quiet,0.048243964886613144,False,,,,,,,,,,
2025-02-18,KRW-STORJ,high,bull_quiet,-0.017685172293769702,False,,,,,,,,,,
2025-04-27,KRW-STORJ,low,bull_volatile,-0.0772293606455618,False,,,,,,,,,,
2024-12-28,KRW-STRAX,mid,bull_quiet,0.02441973244147172,False,,,,,,,,,,
2025-01-25,KRW-STRAX,mid,bull_quiet,0.00688769804287054,False,,,,,,,,,,
2025-02-10,KRW-STRAX,mid,bull_quiet,-0.04091667547289429,False,,,,,,,,,,
2025-03-02,KRW-STRAX,low,bull_volatile,0.009203941569071951,False,,,,,,,,,,
2025-04-06,KRW-STRAX,mid,bear_volatile,0.05621599507302483,False,,,,,,,,,,
2025-04-07,KRW-STRAX,high,bear_volatile,-0.08867351522209282,False,,,,,,,,,,
2025-04-09,KRW-STRAX,mid,bear_volatile,0.040855720553493236,False,,,,,,,,,,
2025-04-17,KRW-STRAX,high,bear_volatile,-0.1400799828913602,False,,,,,,,,,,
2025-04-25,KRW-STRAX,low,bull_volatile,0.01513009585402464,False,,,,,,,,,,
2025-05-04,KRW-STRAX,low,bull_volatile,0.06813651939787074,True,0.0485,tp,0.06813651939787074,eod,0.0485,tp,0.0985,tp,0.06813651939787074,eod
2025-05-05,KRW-STRAX,high,bull_volatile,-0.09048789124971451,True,-0.0315,sl,-0.09048789124971451,eod,-0.051500000000000004,sl,-0.0315,sl,-0.09048789124971451,eod
2025-05-24,KRW-STRAX,mid,bull_quiet,-0.02250350058343048,True,-0.0315,sl,-0.02250350058343048,eod,-0.02250350058343048,eod,-0.0315,sl,-0.02250350058343048,eod
2025-04-22,KRW-STX,high,bear_volatile,0.15462648221343872,False,,,,,,,,,,
2025-04-25,KRW-STX,high,bull_volatile,9.7444089456834e-05,False,,,,,,,,,,
2025-05-08,KRW-STX,high,bull_quiet,0.09026470588235296,True,0.0485,tp,0.09026470588235297,eod,0.0485,tp,0.09026470588235297,eod,0.09026470588235297,eod
2025-05-22,KRW-STX,mid,bull_quiet,0.06701424172440335,True,0.0485,tp,0.06701424172440335,eod,0.0485,tp,0.06701424172440335,eod,0.06701424172440335,eod
2025-01-05,KRW-SUI,high,bull_quiet,-0.01150769822940728,False,,,,,,,,,,
2025-01-19,KRW-SUI,low,bull_quiet,-0.0804261744966443,False,,,,,,,,,,
2025-01-31,KRW-SUI,low,bull_quiet,0.003652149412332996,False,,,,,,,,,,
2025-02-04,KRW-SUI,mid,bull_quiet,-0.009211181212758488,False,,,,,,,,,,
2025-02-26,KRW-SUI,low,bull_quiet,-0.029052674230145847,False,,,,,,,,,,
2025-03-27,KRW-SUI,mid,bull_volatile,0.057900826446281084,False,,,,,,,,,,
2025-03-28,KRW-SUI,mid,bull_volatile,-0.09169990248659193,False,,,,,,,,,,
2025-04-02,KRW-SUI,low,bull_volatile,-0.04119807100922562,False,,,,,,,,,,
2025-04-23,KRW-SUI,high,bull_volatile,0.11269591409114728,False,,,,,,,,,,
2025-04-25,KRW-SUI,high,bull_volatile,0.05707827809047311,False,,,,,,,,,,
2025-04-26,KRW-SUI,high,bull_volatile,-0.002090783773139036,False,,,,,,,,,,
2025-03-19,KRW-T,high,bear_volatile,-0.0650328681601175,False,,,,,,,,,,
2025-04-19,KRW-T,high,bear_volatile,-0.1194720506987325,False,,,,,,,,,,
2025-04-26,KRW-T,low,bull_volatile,-0.025742424242424178,False,,,,,,,,,,
2025-02-28,KRW-TAIKO,low,bull_quiet,0.08154011259676279,False,,,,,,,,,,
2025-03-01,KRW-TAIKO,mid,bull_quiet,-0.05156501950585173,False,,,,,,,,,,
2025-03-22,KRW-TAIKO,high,bull_volatile,0.07885714285714279,False,,,,,,,,,,
2025-03-23,KRW-TAIKO,high,bull_volatile,-0.10149999999999998,False,,,,,,,,,,
2025-04-12,KRW-TAIKO,low,bear_volatile,0.048697851893725164,False,,,,,,,,,,
2025-04-13,KRW-TAIKO,mid,bear_volatile,-0.07660775862068975,False,,,,,,,,,,
2025-05-02,KRW-TAIKO,mid,bull_volatile,-0.04469852941176472,True,-0.011956273764258505,eod,-0.011956273764258505,eod,-0.011956273764258505,eod,-0.011956273764258505,eod,-0.011956273764258505,eod
2025-05-09,KRW-TAIKO,low,bull_volatile,0.05224280230326289,True,0.0485,tp,0.05224280230326289,eod,0.0485,tp,0.05224280230326289,eod,0.05224280230326289,eod
2025-05-21,KRW-TAIKO,mid,bull_quiet,-0.051178012879484806,True,-0.0315,sl,-0.05117801287948481,eod,-0.051500000000000004,sl,-0.0315,sl,-0.05117801287948481,eod
2025-01-13,KRW-TFUEL,mid,bull_quiet,-0.10767928633594431,False,,,,,,,,,,
2025-02-11,KRW-TFUEL,high,bull_quiet,-0.05954878048780493,False,,,,,,,,,,
2025-04-20,KRW-TFUEL,mid,bear_volatile,-0.05950957956359754,False,,,,,,,,,,
2025-02-11,KRW-THETA,low,bull_quiet,-0.008204980842911823,False,,,,,,,,,,
2025-04-20,KRW-THETA,low,bear_volatile,-0.036689718482252165,False,,,,,,,,,,
2025-05-10,KRW-THETA,mid,bull_quiet,0.1051030230708035,True,0.0485,tp,0.10510302307080349,eod,0.0485,tp,0.0985,tp,0.10510302307080349,eod
2025-01-07,KRW-TOKAMAK,high,bull_quiet,-0.09525,False,,,,,,,,,,
2025-01-10,KRW-TOKAMAK,high,bull_quiet,-0.1561445251686559,False,,,,,,,,,,
2025-01-15,KRW-TOKAMAK,low,bull_quiet,-0.024724950232249465,False,,,,,,,,,,
2025-01-26,KRW-TOKAMAK,low,bull_quiet,0.12108543833580981,False,,,,,,,,,,
2025-01-27,KRW-TOKAMAK,high,bull_quiet,-0.10570112471055243,False,,,,,,,,,,
2025-02-11,KRW-TOKAMAK,high,bull_quiet,-0.07059707503179319,False,,,,,,,,,,
2025-04-08,KRW-TOKAMAK,mid,bear_volatile,0.03937193460490468,False,,,,,,,,,,
2025-04-09,KRW-TOKAMAK,mid,bear_volatile,0.04627486910994755,False,,,,,,,,,,
2025-03-24,KRW-TRUMP,low,bull_volatile,0.028500000000000025,False,,,,,,,,,,
2025-04-24,KRW-TRUMP,high,bull_volatile,-0.08334679958027286,False,,,,,,,,,,
2025-04-26,KRW-TRUMP,high,bull_volatile,0.1694979209979211,False,,,,,,,,,,
2025-04-27,KRW-TRUMP,high,bull_volatile,-0.05032379050155351,False,,,,,,,,,,
2025-05-21,KRW-TRUMP,high,bull_quiet,-0.017724188790560425,True,-0.0315,sl,-0.017724188790560425,eod,-0.017724188790560425,eod,-0.0315,sl,-0.017724188790560425,eod
2025-03-19,KRW-TRX,low,bear_volatile,-0.030235632183908064,False,,,,,,,,,,
2025-02-23,KRW-TT,mid,bull_quiet,-0.06238454910970698,False,,,,,,,,,,
2025-04-08,KRW-TT,mid,bear_volatile,-0.024390946502057587,False,,,,,,,,,,
2025-04-22,KRW-TT,mid,bear_volatile,0.2351615009962365,False,,,,,,,,,,
2025-04-23,KRW-TT,high,bull_volatile,-0.12356908895650613,False,,,,,,,,,,
2025-01-03,KRW-UNI,mid,bull_quiet,0.0457625175479644,False,,,,,,,,,,
2025-01-30,KRW-UNI,low,bull_quiet,0.0018388981636059962,False,,,,,,,,,,
2025-02-26,KRW-UNI,low,bull_quiet,-0.05009967051070835,False,,,,,,,,,,
2025-03-20,KRW-UNI,high,bull_volatile,-0.0063828125,False,,,,,,,,,,
2025-05-27,KRW-UNI,mid,bull_quiet,-0.03075913657944135,True,-0.0315,sl,-0.03075913657944135,eod,-0.03075913657944135,eod,-0.0315,sl,-0.03075913657944135,eod
2025-05-29,KRW-UNI,high,bull_quiet,-0.04336728072011725,True,0.0485,tp,-0.04336728072011725,eod,0.0485,tp,0.0985,tp,-0.04336728072011725,eod
2024-12-27,KRW-VANA,mid,bull_quiet,-0.05637603305785127,False,,,,,,,,,,
2024-12-30,KRW-VANA,low,bull_quiet,-0.11550422237860664,False,,,,,,,,,,
2025-01-22,KRW-VANA,low,bull_quiet,0.04223757455268379,False,,,,,,,,,,
2025-01-23,KRW-VANA,low,bull_quiet,0.02834126984126978,False,,,,,,,,,,
2025-02-22,KRW-VANA,mid,bull_quiet,-0.00256145844390193,False,,,,,,,,,,
2025-02-25,KRW-VANA,high,bull_quiet,0.13622455089820368,False,,,,,,,,,,
2025-02-26,KRW-VANA,high,bull_quiet,0.009050113036925437,False,,,,,,,,,,
2025-03-01,KRW-VANA,low,bull_quiet,-0.04131968444778361,False,,,,,,,,,,
2025-03-17,KRW-VANA,high,bull_volatile,-0.03334079601990053,False,,,,,,,,,,
2025-03-21,KRW-VANA,low,bull_volatile,0.20686891545687444,False,,,,,,,,,,
2025-03-22,KRW-VANA,high,bull_volatile,-0.04210017652250658,False,,,,,,,,,,
2025-05-28,KRW-VANA,mid,bull_quiet,-0.03419929472109423,True,0.0485,tp,-0.03419929472109423,eod,0.0485,tp,-0.0315,sl,-0.03419929472109423,eod
2025-05-30,KRW-VANA,high,bull_quiet,-0.14884202607823466,True,0.0485,tp,-0.14884202607823466,eod,0.0485,tp,-0.0315,sl,-0.14884202607823466,eod
2025-01-04,KRW-VET,mid,bull_quiet,-0.03598719598507266,False,,,,,,,,,,
2025-01-16,KRW-VET,mid,bull_quiet,0.04353625209146689,False,,,,,,,,,,
2025-01-17,KRW-VET,mid,bull_quiet,0.0952097375782604,False,,,,,,,,,,
2025-01-18,KRW-VET,high,bull_quiet,-0.06636092554354428,False,,,,,,,,,,
2025-01-22,KRW-VET,low,bull_quiet,-0.025452915411990185,False,,,,,,,,,,
2025-01-31,KRW-VET,low,bull_quiet,0.01838270633671862,False,,,,,,,,,,
2025-03-03,KRW-VET,low,bull_volatile,-0.1648367662203914,False,,,,,,,,,,
2025-04-23,KRW-VET,low,bull_volatile,0.02592731760833794,False,,,,,,,,,,
2025-02-12,KRW-VIRTUAL,low,bull_quiet,0.02465992102665343,False,,,,,,,,,,
2025-02-15,KRW-VIRTUAL,mid,bull_quiet,-0.07282735002361834,False,,,,,,,,,,
2025-02-21,KRW-VIRTUAL,low,bull_quiet,-0.020367924528301887,False,,,,,,,,,,
2025-02-23,KRW-VIRTUAL,low,bull_quiet,-0.05647526113249041,False,,,,,,,,,,
2025-02-26,KRW-VIRTUAL,low,bull_quiet,0.046415370255133814,False,,,,,,,,,,
2025-02-27,KRW-VIRTUAL,mid,bull_quiet,-0.07038361045130642,False,,,,,,,,,,
2025-03-13,KRW-VIRTUAL,low,bull_volatile,-0.0512551202137132,False,,,,,,,,,,
2025-03-15,KRW-VIRTUAL,low,bull_volatile,0.06505974338412185,False,,,,,,,,,,
2025-03-16,KRW-VIRTUAL,high,bull_volatile,-0.00056015037593976,False,,,,,,,,,,
2025-03-22,KRW-VIRTUAL,low,bull_volatile,-0.009833333333333303,False,,,,,,,,,,
2025-03-24,KRW-VIRTUAL,mid,bull_volatile,0.03972807017543861,False,,,,,,,,,,
2025-04-12,KRW-VIRTUAL,low,bear_volatile,0.1496446409989594,False,,,,,,,,,,
2025-04-13,KRW-VIRTUAL,mid,bear_volatile,-0.11313841807909603,False,,,,,,,,,,
2025-04-15,KRW-VIRTUAL,mid,bear_volatile,-0.030697950184721712,False,,,,,,,,,,
2025-04-23,KRW-VIRTUAL,high,bull_volatile,0.05428093306288023,False,,,,,,,,,,
2025-04-24,KRW-VIRTUAL,high,bull_volatile,0.06574303554274735,False,,,,,,,,,,
2025-04-25,KRW-VIRTUAL,high,bull_volatile,0.19651980198019797,False,,,,,,,,,,
2025-04-26,KRW-VIRTUAL,high,bull_volatile,0.1965495123780945,False,,,,,,,,,,
2025-04-27,KRW-VIRTUAL,high,bull_volatile,-0.035961152882205534,False,,,,,,,,,,
2025-04-29,KRW-VIRTUAL,high,bull_volatile,-0.013870113805047045,False,,,,,,,,,,
2025-05-01,KRW-VIRTUAL,high,bull_volatile,0.061870786516854015,False,,,,,,,,,,
2025-05-02,KRW-VIRTUAL,high,bull_volatile,0.06232079459002532,True,-0.0315,sl,-0.02855836876691148,eod,-0.02855836876691148,eod,-0.0315,sl,-0.02855836876691148,eod
2025-05-03,KRW-VIRTUAL,high,bull_volatile,-0.036845512311358186,True,-0.0315,sl,-0.036845512311358186,eod,-0.051500000000000004,sl,-0.0315,sl,-0.036845512311358186,eod
2025-05-09,KRW-VIRTUAL,high,bull_volatile,-0.0736120984278879,True,-0.0315,sl,-0.0736120984278879,eod,-0.051500000000000004,sl,-0.0315,sl,-0.0736120984278879,eod
