boot,sharpe_a,sharpe_b,sharpe_diff
422,0.7157104336562894,0.35124701429150235,0.36446341936478704
423,2.180637373859127,1.9836736573332456,0.19696371652588152
424,1.7576102720713795,1.4111665661246944,0.34644370594668517
425,-0.22846656167309246,-0.300741779592346,0.07227521791925354
426,1.8832499503597202,1.5413493569682701,0.34190059339145007
427,2.0120560011694844,1.810804705393399,0.20125129577608525
428,2.102793202233489,1.8602557575697596,0.24253744466372962
429,1.4488018425879894,1.3024873779737438,0.14631446461424558
430,1.2456766646349051,1.204396584459131,0.041280080175774225
431,0.8749852207159383,0.5447181459278417,0.3302670747880966
432,0.2444380352032621,-0.020112471365157557,0.26455050656841966
433,1.8113331483433006,1.41612681808134,0.3952063302619606
434,2.3975459239483836,2.2913907765786456,0.10615514736973797
435,-0.7143478405410446,-0.6931093128094805,-0.021238527731564094
436,1.23030612835345,1.0184228997417992,0.21188322861165076
437,0.18016910351622048,-0.0744239955180562,0.2545930990342767
438,2.0859256394931633,1.9657526815885058,0.12017295790465754
439,1.2585472281665993,1.1787597720404637,0.07978745612613558
440,1.7317533335193456,1.5223437357538243,0.20940959776552126
441,0.8056829328879382,0.9650423564515248,-0.15935942356358657
442,0.9972368956372236,0.8186336943809001,0.17860320125632356
443,0.6410242605963059,0.35505334951416156,0.28597091108214434
444,0.5922252735762582,0.3680139564014079,0.22421131717485032
445,-0.0888582228854868,-0.2841791975506719,0.1953209746651851
446,0.9735187695219873,0.7975044727497259,0.17601429677226144
447,0.8834046041712126,0.8503824176304928,0.033022186540719756
448,2.23410636913028,1.9600869788020152,0.2740193903282646
449,1.705499277664397,1.3168160380664462,0.3886832395979507
450,1.1514266034741374,1.020802895723753,0.13062370775038445
451,1.9272592548956489,1.585462707406127,0.34179654748952193
452,2.61344919052853,2.558369887298239,0.055079303230290755
453,2.030529664598416,1.5251091884539407,0.5054204761444752
454,0.7995531507390738,0.45490763237808246,0.3446455183609914
455,0.2512016396207148,0.10595396832049955,0.14524767130021524
456,0.8279598876190717,0.6678032040513602,0.1601566835677115
