entry_date,market,n_hold,variant,p1,p2,entry_open,net,gross,outcome,hold_days,mkt_window_ret,btc_window_ret,excess_mkt
2025-11-30,KRW-META,2,holdN,,,19.2,-0.13170833333333337,-0.13020833333333337,holdN,2,-0.09463200904495428,-0.05026185466230815,-0.03707632428837909
2025-11-30,KRW-TT,2,holdN,,,1.97,-0.11825126903553301,-0.11675126903553301,holdN,2,-0.09463200904495428,-0.05026185466230815,-0.023619259990578734
2025-11-30,KRW-DKA,2,holdN,,,11.1,-0.11681531531531525,-0.11531531531531525,holdN,2,-0.09463200904495428,-0.05026185466230815,-0.02218330627036097
2025-12-01,KRW-ASTR,2,holdN,,,20.2,-0.03120297029702962,-0.02970297029702962,holdN,2,-0.032279237569458274,-0.0009049592910367332,0.0010762672724286548
2025-12-01,KRW-THETA,2,holdN,,,578.0,-0.12606747404844293,-0.12456747404844293,holdN,2,-0.032279237569458274,-0.0009049592910367332,-0.09378823647898465
2025-12-01,KRW-IN,2,holdN,,,139.0,0.020082733812949727,0.021582733812949728,holdN,2,-0.032279237569458274,-0.0009049592910367332,0.052361971382408
2025-12-02,KRW-FLOCK,2,holdN,,,189.0,0.030246031746031854,0.031746031746031855,holdN,2,0.08157990263321846,0.07473663595982671,-0.051333870887186606
2025-12-02,KRW-VANA,2,holdN,,,4385.0,0.026778221208665853,0.028278221208665855,holdN,2,0.08157990263321846,0.07473663595982671,-0.054801681424552606
2025-12-02,KRW-IOST,2,holdN,,,3.48,-0.08483333333333337,-0.08333333333333337,holdN,2,0.08157990263321846,0.07473663595982671,-0.16641323596655183
2025-12-03,KRW-WCT,2,holdN,,,139.0,0.0056942446043165024,0.007194244604316502,holdN,2,0.004470351483623514,0.01172846646873893,0.0012238931206929888
2025-12-03,KRW-PLUME,2,holdN,,,30.6,0.0475196078431373,0.0490196078431373,holdN,2,0.004470351483623514,0.01172846646873893,0.04304925635951379
2025-12-03,KRW-AXL,2,holdN,,,179.0,-0.029432960893854776,-0.027932960893854775,holdN,2,0.004470351483623514,0.01172846646873893,-0.03390331237747829
2025-12-04,KRW-PLUME,2,holdN,,,31.7,-0.0078091482649841875,-0.006309148264984188,holdN,2,-0.05458621366782945,-0.037594060213115954,0.046777065402845264
2025-12-04,KRW-WCT,2,holdN,,,148.0,-0.09609459459459463,-0.09459459459459463,holdN,2,-0.05458621366782945,-0.037594060213115954,-0.041508380926765176
2025-12-04,KRW-SAHARA,2,holdN,,,58.6,-0.03392320819112621,-0.03242320819112621,holdN,2,-0.05458621366782945,-0.037594060213115954,0.020663005476703245
2025-12-05,KRW-LAYER,2,holdN,,,320.0,-0.051500000000000046,-0.050000000000000044,holdN,2,-0.01832885577640464,-0.028308472818464492,-0.033171144223595406
2025-12-05,KRW-MMT,2,holdN,,,369.0,-0.07738075880758805,-0.07588075880758804,holdN,2,-0.01832885577640464,-0.028308472818464492,-0.059051903031183406
2025-12-05,KRW-SUPER,2,holdN,,,382.0,-0.025060209424083768,-0.023560209424083767,holdN,2,-0.01832885577640464,-0.028308472818464492,-0.006731353647679128
2025-12-06,KRW-GMT,2,holdN,,,25.3,-0.033120553359683835,-0.031620553359683834,holdN,2,-0.003999145486631495,0.009874984737840764,-0.02912140787305234
2025-12-06,KRW-CELO,2,holdN,,,248.0,0.018661290322580737,0.02016129032258074,holdN,2,-0.003999145486631495,0.009874984737840764,0.02266043580921223
2025-12-06,KRW-LSK,2,holdN,,,337.0,-0.10239020771513357,-0.10089020771513357,holdN,2,-0.003999145486631495,0.009874984737840764,-0.09839106222850208
2025-12-07,KRW-HIVE,2,holdN,,,157.0,-0.03334713375796178,-0.031847133757961776,holdN,2,-0.005731828694907515,0.010366688872089247,-0.027615305063054263
2025-12-07,KRW-ZIL,2,holdN,,,8.36,-0.05173923444976064,-0.05023923444976064,holdN,2,-0.005731828694907515,0.010366688872089247,-0.046007405754853126
2025-12-07,KRW-CHZ,2,holdN,,,47.7,-0.009885744234800984,-0.008385744234800985,holdN,2,-0.005731828694907515,0.010366688872089247,-0.0041539155398934696
2025-12-08,KRW-CARV,2,holdN,,,206.0,0.03248058252427183,0.03398058252427183,holdN,2,0.0400600145047183,0.014913135322133897,-0.007579431980446472
2025-12-08,KRW-2Z,2,holdN,,,209.0,-0.04934688995215314,-0.04784688995215314,holdN,2,0.0400600145047183,0.014913135322133897,-0.08940690445687144
2025-12-08,KRW-SYRUP,2,holdN,,,404.0,0.0009752475247524774,0.0024752475247524774,holdN,2,0.0400600145047183,0.014913135322133897,-0.039084766979965824
2025-12-09,KRW-BLAST,2,holdN,,,1.31,0.006133587786259444,0.007633587786259444,holdN,2,0.008171144266371444,0.012381685207341064,-0.002037556480112
2025-12-09,KRW-PEPE,2,holdN,,,0.00708,-0.026923728813559367,-0.025423728813559365,holdN,2,0.008171144266371444,0.012381685207341064,-0.03509487307993081
2025-12-09,KRW-DRIFT,2,holdN,,,353.0,-0.06948866855524077,-0.06798866855524077,holdN,2,0.008171144266371444,0.012381685207341064,-0.07765981282161222
2025-12-10,KRW-SOMI,2,holdN,,,353.0,0.15147450424929182,0.15297450424929182,holdN,2,-0.03349957203549281,0.0005536507706207505,0.18497407628478463
2025-12-10,KRW-ID,2,holdN,,,120.0,-0.08483333333333337,-0.08333333333333337,holdN,2,-0.03349957203549281,0.0005536507706207505,-0.05133376129784056
2025-12-10,KRW-MTL,2,holdN,,,617.0,0.004982982171799101,0.006482982171799101,holdN,2,-0.03349957203549281,0.0005536507706207505,0.03848255420729191
2025-12-11,KRW-MTL,2,holdN,,,639.0,-0.06096791862284817,-0.05946791862284817,holdN,2,-0.03705988681945982,-0.013174513163675128,-0.023908031803388352
2025-12-11,KRW-MNT,2,holdN,,,1733.0,0.08043883439122906,0.08193883439122907,holdN,2,-0.03705988681945982,-0.013174513163675128,0.11749872121068888
2025-12-11,KRW-COW,2,holdN,,,303.0,-0.02790264026402639,-0.02640264026402639,holdN,2,-0.03705988681945982,-0.013174513163675128,0.00915724655543343
2025-12-12,KRW-HUNT,2,holdN,,,220.0,-0.02422727272727271,-0.022727272727272707,holdN,2,-0.010954373661672845,-0.019135671102673557,-0.013272899065599864
2025-12-12,KRW-BAT,2,holdN,,,415.0,0.0009096385542169418,0.002409638554216942,holdN,2,-0.010954373661672845,-0.019135671102673557,0.011864012215889787
2025-12-12,KRW-ZORA,2,holdN,,,77.2,-0.05590414507772029,-0.05440414507772029,holdN,2,-0.010954373661672845,-0.019135671102673557,-0.044949771416047446
2025-12-13,KRW-MNT,2,holdN,,,1874.0,-0.006302561366061941,-0.0048025613660619415,holdN,2,-0.027935492053701938,-0.023234269621285053,0.021632930687639995
2025-12-13,KRW-MMT,2,holdN,,,324.0,-0.11261111111111116,-0.11111111111111116,holdN,2,-0.027935492053701938,-0.023234269621285053,-0.08467561905740922
2025-12-13,KRW-CPOOL,2,holdN,,,57.9,-0.12412521588946462,-0.12262521588946462,holdN,2,-0.027935492053701938,-0.023234269621285053,-0.09618972383576269
2025-12-14,KRW-GAS,2,holdN,,,3094.0,-0.08165513897866844,-0.08015513897866844,holdN,2,-0.08106317646035399,-0.041585651317930905,-0.0005919625183144483
2025-12-14,KRW-MNT,2,holdN,,,1986.0,-0.03120795568982876,-0.029707955689828758,holdN,2,-0.08106317646035399,-0.041585651317930905,0.04985522077052523
2025-12-14,KRW-AXL,2,holdN,,,201.0,-0.11095273631840791,-0.1094527363184079,holdN,2,-0.08106317646035399,-0.041585651317930905,-0.029889559858053916
2025-12-15,KRW-MNT,2,holdN,,,1870.0,-0.008986631016042744,-0.007486631016042744,holdN,2,-0.04184656678987908,-0.008459980120943511,0.032859935773836335
2025-12-15,KRW-G,2,holdN,,,7.9,-0.13061392405063293,-0.12911392405063293,holdN,2,-0.04184656678987908,-0.008459980120943511,-0.08876735726075385
2025-12-15,KRW-HYPER,2,holdN,,,216.0,-0.08020370370370372,-0.07870370370370372,holdN,2,-0.04184656678987908,-0.008459980120943511,-0.03835713691382464
2025-12-16,KRW-AAVE,2,holdN,,,288100.0,-0.06849062825407842,-0.06699062825407842,holdN,2,-0.044827538729090954,-0.0035002942725274044,-0.02366308952498747
2025-12-16,KRW-BARD,2,holdN,,,1145.0,0.04042139737991263,0.04192139737991263,holdN,2,-0.044827538729090954,-0.0035002942725274044,0.08524893610900358
2025-12-16,KRW-DOOD,2,holdN,,,8.0,-0.055249999999999966,-0.053749999999999964,holdN,2,-0.044827538729090954,-0.0035002942725274044,-0.010422461270909011
2025-12-17,KRW-RAY,2,holdN,,,1474.0,-0.1365067842605156,-0.1350067842605156,holdN,2,-0.07975971371446788,-0.027142223106472296,-0.05674707054604772
2025-12-17,KRW-MON,2,holdN,,,32.1,-0.2164532710280374,-0.2149532710280374,holdN,2,-0.07975971371446788,-0.027142223106472296,-0.13669355731356952
2025-12-17,KRW-WAVES,2,holdN,,,1069.0,-0.0884971936389149,-0.0869971936389149,holdN,2,-0.07975971371446788,-0.027142223106472296,-0.008737479924447011
2025-12-18,KRW-META,2,holdN,,,16.1,-0.02634472049689457,-0.024844720496894568,holdN,2,0.0416058427778101,0.018976738737209065,-0.06795056327470467
2025-12-18,KRW-MANTRA,2,holdN,,,26.5,-0.010933962264150941,-0.009433962264150941,holdN,2,0.0416058427778101,0.018976738737209065,-0.05253980504196104
2025-12-18,KRW-BARD,2,holdN,,,1195.0,0.06460878661087871,0.06610878661087871,holdN,2,0.0416058427778101,0.018976738737209065,0.023002943833068612
2025-12-19,KRW-WCT,2,holdN,,,111.0,0.04354504504504503,0.04504504504504503,holdN,2,0.10140718682057215,0.03329324939284617,-0.05786214177552712
2025-12-19,KRW-DOOD,2,holdN,,,8.07,0.12365489467162322,0.12515489467162322,holdN,2,0.10140718682057215,0.03329324939284617,0.02224770785105107
2025-12-19,KRW-SOMI,2,holdN,,,382.0,0.0665628272251309,0.0680628272251309,holdN,2,0.10140718682057215,0.03329324939284617,-0.03484435959544124
2025-12-20,KRW-RED,2,holdN,,,315.0,-0.004674603174603163,-0.0031746031746031633,holdN,2,0.0069748935170057536,0.0044188538057641225,-0.011649496691608916
2025-12-20,KRW-BERA,2,holdN,,,872.0,-0.011821100917431214,-0.010321100917431214,holdN,2,0.0069748935170057536,0.0044188538057641225,-0.01879599443443697
2025-12-20,KRW-ME,2,holdN,,,326.0,-0.004567484662576669,-0.0030674846625766694,holdN,2,0.0069748935170057536,0.0044188538057641225,-0.011542378179582423
2025-12-21,KRW-OPEN,2,holdN,,,264.0,-0.046954545454545416,-0.045454545454545414,holdN,2,-0.0018004564410606383,0.005132084805253401,-0.04515408901348478
2025-12-21,KRW-PENDLE,2,holdN,,,2865.0,-0.05211082024432806,-0.05061082024432806,holdN,2,-0.0018004564410606383,0.005132084805253401,-0.05031036380326742
2025-12-21,KRW-ZKC,2,holdN,,,158.0,-0.05846202531645567,-0.05696202531645567,holdN,2,-0.0018004564410606383,0.005132084805253401,-0.05666156887539503
2025-12-22,KRW-POWR,2,holdN,,,115.0,0.0245869565217392,0.026086956521739202,holdN,2,0.007621857405930577,-0.010685556257678419,0.016965099115808624
2025-12-22,KRW-HP,2,holdN,,,30.5,-0.014614754098360603,-0.013114754098360604,holdN,2,0.007621857405930577,-0.010685556257678419,-0.02223661150429118
2025-12-22,KRW-OPEN,2,holdN,,,264.0,-0.08862121212121216,-0.08712121212121215,holdN,2,0.007621857405930577,-0.010685556257678419,-0.09624306952714273
2025-12-23,KRW-HIVE,2,holdN,,,142.0,-0.04375352112676062,-0.04225352112676062,holdN,2,-0.0016052437618689908,-0.02242796953124404,-0.04214827736489163
2025-12-23,KRW-GRT,2,holdN,,,56.6,-0.04743639575971731,-0.04593639575971731,holdN,2,-0.0016052437618689908,-0.02242796953124404,-0.04583115199784832
2025-12-23,KRW-AERGO,2,holdN,,,98.2,-0.054453156822810656,-0.052953156822810654,holdN,2,-0.0016052437618689908,-0.02242796953124404,-0.052847913060941665
2025-12-24,KRW-META,2,holdN,,,16.1,-0.03255590062111807,-0.03105590062111807,holdN,2,0.006114529586230155,-0.014971138588435573,-0.03867043020734823
2025-12-24,KRW-COW,2,holdN,,,334.0,-0.04940419161676651,-0.04790419161676651,holdN,2,0.006114529586230155,-0.014971138588435573,-0.05551872120299667
2025-12-24,KRW-CARV,2,holdN,,,251.0,-0.10906972111553787,-0.10756972111553786,holdN,2,0.006114529586230155,-0.014971138588435573,-0.11518425070176802
2025-12-25,KRW-SONIC,2,holdN,,,103.0,-0.0015,0.0,holdN,2,0.01691814653699586,-0.008380038726729322,-0.01841814653699586
2025-12-25,KRW-ATH,2,holdN,,,14.1,-0.029868794326241177,-0.028368794326241176,holdN,2,0.01691814653699586,-0.008380038726729322,-0.046786940863237036
2025-12-25,KRW-IMX,2,holdN,,,347.0,-0.013027377521613813,-0.011527377521613813,holdN,2,0.01691814653699586,-0.008380038726729322,-0.029945524058609674
2025-12-26,KRW-OPEN,2,holdN,,,253.0,-0.052883399209486204,-0.0513833992094862,holdN,2,0.039561605614171214,-0.001525300293959253,-0.09244500482365742
2025-12-26,KRW-SYRUP,2,holdN,,,492.0,-0.0015,0.0,holdN,2,0.039561605614171214,-0.001525300293959253,-0.041061605614171215
2025-12-26,KRW-XTZ,2,holdN,,,652.0,0.08592331288343563,0.08742331288343563,holdN,2,0.039561605614171214,-0.001525300293959253,0.04636170726926442
2025-12-27,KRW-OP,2,holdN,,,393.0,0.01376717557251911,0.01526717557251911,holdN,2,0.013909602491148698,-0.001833802838882792,-0.00014242691862958838
2025-12-27,KRW-TOSHI,2,holdN,,,0.443,0.018816027088036036,0.020316027088036037,holdN,2,0.013909602491148698,-0.001833802838882792,0.004906424596887338
2025-12-27,KRW-API3,2,holdN,,,680.0,-0.03826470588235292,-0.03676470588235292,holdN,2,0.013909602491148698,-0.001833802838882792,-0.05217430837350162
2025-12-28,KRW-ID,2,holdN,,,92.5,0.034175675675675754,0.035675675675675755,holdN,2,-0.0035691692705108746,-0.008862180236636541,0.03774484494618663
2025-12-28,KRW-LPT,2,holdN,,,4391.0,-0.05843463903438856,-0.05693463903438856,holdN,2,-0.0035691692705108746,-0.008862180236636541,-0.05486546976387768
2025-12-28,KRW-BIGTIME,2,holdN,,,29.6,0.04241891891891886,0.04391891891891886,holdN,2,-0.0035691692705108746,-0.008862180236636541,0.04598808818942973
2025-12-29,KRW-STRAX,2,holdN,,,30.8,0.027720779220779257,0.02922077922077926,holdN,2,0.015807610819503104,0.005128445674437376,0.011913168401276153
2025-12-29,KRW-T,2,holdN,,,13.6,-0.045617647058823485,-0.044117647058823484,holdN,2,0.015807610819503104,0.005128445674437376,-0.06142525787832659
2025-12-29,KRW-TOSHI,2,holdN,,,0.452,-0.06123451327433632,-0.05973451327433632,holdN,2,0.015807610819503104,0.005128445674437376,-0.07704212409383943
2025-12-30,KRW-HIVE,2,holdN,,,153.0,-0.08646732026143794,-0.08496732026143794,holdN,2,-0.010207653548017226,0.00712482600797415,-0.07625966671342072
2025-12-30,KRW-ONG,2,holdN,,,131.0,-0.05493511450381677,-0.05343511450381677,holdN,2,-0.010207653548017226,0.00712482600797415,-0.04472746095579955
2025-12-30,KRW-MMT,2,holdN,,,347.0,-0.03896397694524495,-0.03746397694524495,holdN,2,-0.010207653548017226,0.00712482600797415,-0.028756323397227723
2025-12-31,KRW-PUNDIX,2,holdN,,,341.0,0.007297653958944274,0.008797653958944274,holdN,2,0.01968949913650131,0.0025467407103134665,-0.012391845177557035
2025-12-31,KRW-SONIC,2,holdN,,,105.0,0.05564285714285716,0.05714285714285716,holdN,2,0.01968949913650131,0.0025467407103134665,0.03595335800635585
2025-12-31,KRW-ZETA,2,holdN,,,105.0,-0.020547619047619092,-0.01904761904761909,holdN,2,0.01968949913650131,0.0025467407103134665,-0.0402371181841204
2026-01-01,KRW-BOUNTY,2,holdN,,,30.5,-0.01789344262295084,-0.016393442622950838,holdN,2,0.0938900288631297,0.016796875000000266,-0.11178347148608053
2026-01-01,KRW-SONIC,2,holdN,,,109.0,0.09941743119266061,0.10091743119266061,holdN,2,0.0938900288631297,0.016796875000000266,0.005527402329530917
2026-01-01,KRW-0G,2,holdN,,,1431.0,-0.0042952480782669205,-0.002795248078266921,holdN,2,0.0938900288631297,0.016796875000000266,-0.09818527694139662
2026-01-02,KRW-TIA,2,holdN,,,724.0,0.05927348066298338,0.06077348066298338,holdN,2,0.07101201000373791,0.01743377229827847,-0.011738529340754533
2026-01-02,KRW-TOSHI,2,holdN,,,0.424,0.08812264150943411,0.08962264150943411,holdN,2,0.07101201000373791,0.01743377229827847,0.017110631505696194
2026-01-02,KRW-AERO,2,holdN,,,683.0,0.19030087847730598,0.19180087847730598,holdN,2,0.07101201000373791,0.01743377229827847,0.11928886847356807
2026-01-03,KRW-WLFI,2,holdN,,,224.0,0.1011785714285714,0.1026785714285714,holdN,2,0.04896265712435066,0.017172361334142794,0.052215914304220734
2026-01-03,KRW-LINK,2,holdN,,,19190.0,0.010485409067222453,0.011985409067222452,holdN,2,0.04896265712435066,0.017172361334142794,-0.03847724805712821
2026-01-03,KRW-MET2,2,holdN,,,408.0,-0.016205882352941126,-0.014705882352941124,holdN,2,0.04896265712435066,0.017172361334142794,-0.06516853947729179
2026-01-04,KRW-AUCTION,2,holdN,,,7660.0,0.031789817232375894,0.033289817232375896,holdN,2,0.06662335611139758,0.03812263020972417,-0.034833538879021686
2026-01-04,KRW-BARD,2,holdN,,,1183.0,0.04752789518174133,0.04902789518174133,holdN,2,0.06662335611139758,0.03812263020972417,-0.01909546092965625
2026-01-04,KRW-CRO,2,holdN,,,145.0,0.1088448275862069,0.1103448275862069,holdN,2,0.06662335611139758,0.03812263020972417,0.04222147147480931
2026-01-05,KRW-QKC,2,holdN,,,6.19,0.029194668820678393,0.030694668820678395,holdN,2,0.05293177315753139,0.0295575060807034,-0.023737104336853
2026-01-05,KRW-ENS,2,holdN,,,15070.0,0.082773390842734,0.084273390842734,holdN,2,0.05293177315753139,0.0295575060807034,0.029841617685202604
2026-01-05,KRW-LINK,2,holdN,,,19420.0,0.049993305870236926,0.05149330587023693,holdN,2,0.05293177315753139,0.0295575060807034,-0.002938467287294466
2026-01-06,KRW-MLK,2,holdN,,,108.0,0.06331481481481488,0.06481481481481488,holdN,2,0.010353230082507325,-0.02303893469729712,0.052961584732307554
2026-01-06,KRW-SIGN,2,holdN,,,57.4,-0.024148083623693306,-0.022648083623693305,holdN,2,0.010353230082507325,-0.02303893469729712,-0.03450131370620063
2026-01-06,KRW-MINA,2,holdN,,,133.0,-0.06916917293233088,-0.06766917293233088,holdN,2,0.010353230082507325,-0.02303893469729712,-0.0795224030148382
2026-01-07,KRW-ERA,2,holdN,,,310.0,-0.027306451612903182,-0.02580645161290318,holdN,2,-0.0031049722913253364,-0.022927534317933373,-0.024201479321577846
2026-01-07,KRW-ONG,2,holdN,,,136.0,0.0058529411764705625,0.007352941176470562,holdN,2,-0.0031049722913253364,-0.022927534317933373,0.008957913467795899
2026-01-07,KRW-ANIME,2,holdN,,,10.8,0.10961111111111094,0.11111111111111094,holdN,2,-0.0031049722913253364,-0.022927534317933373,0.11271608340243627
2026-01-08,KRW-ERA,2,holdN,,,305.0,-0.01789344262295084,-0.016393442622950838,holdN,2,0.019504399794145755,0.0036554435192532875,-0.037397842417096594
2026-01-08,KRW-HIVE,2,holdN,,,159.0,-0.0015,0.0,holdN,2,0.019504399794145755,0.0036554435192532875,-0.021004399794145756
2026-01-08,KRW-ANIME,2,holdN,,,11.1,0.03453603603603611,0.03603603603603611,holdN,2,0.019504399794145755,0.0036554435192532875,0.015031636241890356
2026-01-09,KRW-PUNDIX,2,holdN,,,379.0,-0.030523746701846932,-0.02902374670184693,holdN,2,0.023237755731176257,0.002289795865600075,-0.05376150243302319
2026-01-09,KRW-AGLD,2,holdN,,,439.0,-0.031112756264236874,-0.029612756264236872,holdN,2,0.023237755731176257,0.002289795865600075,-0.05435051199541313
2026-01-09,KRW-SONIC,2,holdN,,,127.0,-0.05661811023622049,-0.055118110236220486,holdN,2,0.023237755731176257,0.002289795865600075,-0.07985586596739674
2026-01-10,KRW-GLM,2,holdN,,,423.0,0.048145390070921945,0.049645390070921946,holdN,2,0.005105734683650276,0.0018958553454877514,0.04303965538727167
2026-01-10,KRW-BLAST,2,holdN,,,1.28,-0.08743750000000011,-0.08593750000000011,holdN,2,0.005105734683650276,0.0018958553454877514,-0.09254323468365039
2026-01-10,KRW-STORJ,2,holdN,,,210.0,-0.06340476190476191,-0.06190476190476191,holdN,2,0.005105734683650276,0.0018958553454877514,-0.06851049658841218
2026-01-11,KRW-ZETA,2,holdN,,,115.0,-0.0188913043478261,-0.017391304347826098,holdN,2,-0.018113822790448486,0.007862656525371436,-0.0007774815573776128
2026-01-11,KRW-AWE,2,holdN,,,85.4,-0.04365456674473073,-0.042154566744730726,holdN,2,-0.018113822790448486,0.007862656525371436,-0.02554074395428224
2026-01-11,KRW-DKA,2,holdN,,,9.96,-0.0727851405622491,-0.0712851405622491,holdN,2,-0.018113822790448486,0.007862656525371436,-0.05467131777180062
2026-01-12,KRW-POKT,2,holdN,,,20.2,-0.05100495049504955,-0.04950495049504955,holdN,2,0.0520308684263866,0.04648189546246395,-0.10303581892143615
2026-01-12,KRW-MET2,2,holdN,,,386.0,0.021816062176165885,0.023316062176165886,holdN,2,0.0520308684263866,0.04648189546246395,-0.030214806250220716
2026-01-12,KRW-PUMP,2,holdN,,,3.53,0.10614872521246471,0.10764872521246471,holdN,2,0.0520308684263866,0.04648189546246395,0.05411785678607811
2026-01-13,KRW-GLM,2,holdN,,,470.0,0.004882978723404209,0.006382978723404209,holdN,2,0.07180868769507609,0.05631675642659828,-0.06692570897167188
2026-01-13,KRW-RENDER,2,holdN,,,3500.0,-0.05721428571428572,-0.055714285714285716,holdN,2,0.07180868769507609,0.05631675642659828,-0.1290229734093618
2026-01-13,KRW-HP,2,holdN,,,34.2,-0.0015,0.0,holdN,2,0.07180868769507609,0.05631675642659828,-0.07330868769507609
2026-01-14,KRW-DRIFT,2,holdN,,,241.0,0.056591286307053956,0.05809128630705396,holdN,2,-0.03213220697665908,0.006866934388978452,0.08872349328371304
2026-01-14,KRW-ETH,2,holdN,,,4871000.0,0.0026059330732908794,0.004105933073290879,holdN,2,-0.03213220697665908,0.006866934388978452,0.03473814004994996
2026-01-14,KRW-ARK,2,holdN,,,435.0,-0.026787356321839095,-0.025287356321839094,holdN,2,-0.03213220697665908,0.006866934388978452,0.005344850654819988
2026-01-15,KRW-WAL,2,holdN,,,233.0,0.0027918454935623184,0.0042918454935623185,holdN,2,-0.015399663771767047,-0.007575970737197513,0.018191509265329364
2026-01-15,KRW-AERO,2,holdN,,,889.0,-0.058867829021372275,-0.057367829021372274,holdN,2,-0.015399663771767047,-0.007575970737197513,-0.04346816524960523
2026-01-15,KRW-BIGTIME,2,holdN,,,35.2,-0.015704545454545416,-0.014204545454545414,holdN,2,-0.015399663771767047,-0.007575970737197513,-0.00030488168277836847
2026-01-16,KRW-GMT,2,holdN,,,26.1,0.09811685823754784,0.09961685823754785,holdN,2,0.040477874019757554,-0.0027250890535704952,0.05763898421779029
2026-01-16,KRW-LA,2,holdN,,,471.0,-0.016361995753715497,-0.014861995753715496,holdN,2,0.040477874019757554,-0.0027250890535704952,-0.05683986977347305
2026-01-16,KRW-MOCA,2,holdN,,,33.5,0.11491791044776117,0.11641791044776117,holdN,2,0.040477874019757554,-0.0027250890535704952,0.07444003642800362
2026-01-17,KRW-1INCH,2,holdN,,,239.0,-0.06426150627615063,-0.06276150627615062,holdN,2,-0.008027412589539096,-0.015210552964962654,-0.05623409368661153
2026-01-17,KRW-XTZ,2,holdN,,,914.0,-0.05729868708971558,-0.05579868708971558,holdN,2,-0.008027412589539096,-0.015210552964962654,-0.04927127450017649
2026-01-17,KRW-AGLD,2,holdN,,,453.0,0.009537527593819041,0.011037527593819041,holdN,2,-0.008027412589539096,-0.015210552964962654,0.017564940183358135
2026-01-18,KRW-TT,2,holdN,,,1.88,-0.08128723404255317,-0.07978723404255317,holdN,2,-0.05485516810597424,-0.025048349222867472,-0.02643206593657893
2026-01-18,KRW-IMX,2,holdN,,,437.0,-0.10447482837528604,-0.10297482837528604,holdN,2,-0.05485516810597424,-0.025048349222867472,-0.049619660269311805
2026-01-18,KRW-BIGTIME,2,holdN,,,36.7,-0.09959264305177112,-0.09809264305177112,holdN,2,-0.05485516810597424,-0.025048349222867472,-0.044737474945796885
2026-01-19,KRW-BIO,2,holdN,,,69.0,-0.005847826086956496,-0.004347826086956497,holdN,2,-0.06811041152852881,-0.05106373790879781,0.062262585441572316
2026-01-19,KRW-BLAST,2,holdN,,,1.24,-0.14666129032258063,-0.14516129032258063,holdN,2,-0.06811041152852881,-0.05106373790879781,-0.07855087879405181
2026-01-19,KRW-BLUR,2,holdN,,,54.1,-0.1364353049907579,-0.1349353049907579,holdN,2,-0.06811041152852881,-0.05106373790879781,-0.06832489346222909
2026-01-25,KRW-RED,2,holdN,,,368.0,0.009369565217391353,0.010869565217391353,holdN,2,-0.029337817509631492,-0.016483850384369947,0.03870738272702284
2026-01-25,KRW-BOUNTY,2,holdN,,,36.7,-0.08051907356948246,-0.07901907356948246,holdN,2,-0.029337817509631492,-0.016483850384369947,-0.051181256059850966
2026-01-25,KRW-CTC,2,holdN,,,413.0,-0.08140314769975782,-0.07990314769975781,holdN,2,-0.029337817509631492,-0.016483850384369947,-0.052065330190126324
2026-01-26,KRW-ASTR,2,holdN,,,16.2,0.0355370370370372,0.0370370370370372,holdN,2,0.024614854210048387,0.009237354085603,0.010922182826988813
2026-01-26,KRW-ZETA,2,holdN,,,110.0,-0.03786363636363638,-0.036363636363636376,holdN,2,0.024614854210048387,0.009237354085603,-0.062478490573684764
2026-01-26,KRW-BLAST,2,holdN,,,1.19,-0.08553361344537808,-0.08403361344537807,holdN,2,0.024614854210048387,0.009237354085603,-0.11014846765542646
2026-01-27,KRW-PROVE,2,holdN,,,563.0,-0.040576376554174065,-0.039076376554174064,holdN,2,0.006594378101220988,-0.0030738670798504675,-0.04717075465539505
2026-01-27,KRW-ZRX,2,holdN,,,196.0,-0.05252040816326525,-0.05102040816326525,holdN,2,0.006594378101220988,-0.0030738670798504675,-0.05911478626448624
2026-01-27,KRW-F,2,holdN,,,9.97,-0.05566248746238728,-0.054162487462387277,holdN,2,0.006594378101220988,-0.0030738670798504675,-0.062256865563608266
2026-01-28,KRW-PYTH,2,holdN,,,90.4,-0.016986725663716895,-0.015486725663716894,holdN,2,-0.05179529164528185,-0.041452954259111,0.034808565981564954
2026-01-28,KRW-BEAM,2,holdN,,,4.83,-0.10501966873706009,-0.10351966873706009,holdN,2,-0.05179529164528185,-0.041452954259111,-0.05322437709177824
2026-01-28,KRW-ASTR,2,holdN,,,16.9,-0.13759467455621294,-0.13609467455621294,holdN,2,-0.05179529164528185,-0.041452954259111,-0.08579938291093109
2026-01-29,KRW-ARKM,2,holdN,,,260.0,-0.13226923076923075,-0.13076923076923075,holdN,2,-0.04581758850182993,-0.029536987835215855,-0.08645164226740082
2026-01-29,KRW-FLOCK,2,holdN,,,120.0,-0.09316666666666668,-0.09166666666666667,holdN,2,-0.04581758850182993,-0.029536987835215855,-0.047349078164836744
2026-01-29,KRW-LINEA,2,holdN,,,8.94,-0.10888255033557043,-0.10738255033557043,holdN,2,-0.04581758850182993,-0.029536987835215855,-0.0630649618337405
2026-01-30,KRW-AUCTION,2,holdN,,,8400.0,-0.10626190476190472,-0.10476190476190472,holdN,2,-0.06275020491576788,-0.05345329878156735,-0.04351169984613684
2026-01-30,KRW-ZKC,2,holdN,,,168.0,-0.08483333333333337,-0.08333333333333337,holdN,2,-0.06275020491576788,-0.05345329878156735,-0.02208312841756549
