date,market,regime,fold,p_lab_up_10,p_lab_dn_05,p_lab_dn_10,exp_downside,R1,R2_lam3.0,net,outcome,pump20_hit,up_high_ret,down_low_ret,policy
2025-12-12,KRW-DOOD,bear_volatile,4,0.2618378812199037,0.4380016051364366,0.047657268987659276,-0.052756825642354566,0.5978011910215301,-1.052166934189406,-0.0315,sl,0,0.05903614457818551,-0.03734939759047751,R1_ratio
2025-12-12,KRW-SOMI,bear_volatile,4,0.2618378812199037,0.4380016051364366,0.047657268987659276,-0.052756825642354566,0.5978011910215301,-1.052166934189406,-0.0315,sl,0,0.11793611793611514,-0.09828009828010054,R1_ratio
2025-12-13,KRW-CPOOL,bear_volatile,4,0.2618378812199037,0.4380016051364366,0.047657268987659276,-0.052756825642354566,0.5978011910215301,-1.052166934189406,-0.0315,sl,0,0.04145077720205448,-0.07253886010364297,R1_ratio
2025-12-13,KRW-MNT,bear_volatile,4,0.14135232744783308,0.27237158908507225,0.02377846894752684,-0.038217071183246715,0.5189686924493554,-0.6757624398073837,0.0485,tp,0,0.06403415154749137,-0.01494130202774857,R1_ratio
2025-12-13,KRW-ORDER,bear_volatile,4,0.06811797752808989,0.14285714285714285,0.03651685393258427,-0.028867188762522557,0.47682584269662925,-0.36045345104333865,-0.02048734177215189,eod,0,0.006329113924044227,-0.025316455696208662,R1_ratio
2025-12-14,KRW-GAS,bear_volatile,4,0.014548008427811778,0.021067415730337078,0.006420545746388443,-0.015887629544782792,0.6905454667067991,-0.04865423876319946,-0.0315,sl,0,0.010019392372333291,-0.0400775694893345,R1_ratio
2025-12-14,KRW-SUPER,bear_volatile,4,0.09100030099327781,0.14285714285714285,0.012439807383627608,-0.028867188762522557,0.6370021069529447,-0.3375711275781507,-0.0315,sl,0,0.005025125628138172,-0.057788944723620506,R1_ratio
2025-12-14,KRW-BIO,bear_volatile,4,0.14135232744783308,0.22253436339921742,0.03651685393258427,-0.03473936804959419,0.6351932586440723,-0.5262507627498192,0.0485,tp,0,0.07240437158468493,-0.06420765027323683,R1_ratio
2025-12-15,KRW-MOVE,bear_volatile,4,0.2618378812199037,0.4380016051364366,0.09058988764044944,-0.052756825642354566,0.5978011910215301,-1.052166934189406,-0.0315,sl,0,0.024691358024675703,-0.12500000000001332,R1_ratio
2025-12-15,KRW-HYPER,bear_volatile,4,0.14135232744783308,0.27237158908507225,0.03651685393258427,-0.038217071183246715,0.5189686924493554,-0.6757624398073837,-0.0315,sl,0,0.023148148148143477,-0.10185185185185597,R1_ratio
2025-12-15,KRW-LSK,bear_volatile,4,0.09100030099327781,0.17586276083467095,0.03651685393258427,-0.03136711177092888,0.5174506561899562,-0.43658798151073497,-0.0315,sl,0,0.03999999999999648,-0.036666666666669956,R1_ratio
2025-12-16,KRW-BARD,bear_volatile,4,0.14135232744783308,0.22253436339921742,0.047657268987659276,-0.03473936804959419,0.6351932586440723,-0.5262507627498192,0.0011178010471205048,eod,0,0.015720524017466486,-0.018340611353712566,R1_ratio
2025-12-16,KRW-MNT,bear_volatile,4,0.14135232744783308,0.27237158908507225,0.03651685393258427,-0.038217071183246715,0.5189686924493554,-0.6757624398073837,-0.0315,sl,0,0.0062272963155158845,-0.04826154644525216,R1_ratio
2025-12-16,KRW-AAVE,bear_volatile,4,0.09100030099327781,0.22253436339921742,0.03651685393258427,-0.03473936804959419,0.40892696122633,-0.5766027892043745,-0.0315,sl,0,0.0020826102047899475,-0.051023950017355046,R1_ratio
2025-12-17,KRW-NXPC,bear_volatile,4,0.2618378812199037,0.27237158908507225,0.02377846894752684,-0.038217071183246715,0.9613259668508287,-0.5552768860353131,-0.0315,sl,0,0.035897435897433994,-0.054700854700856394,R1_ratio
2025-12-17,KRW-PLUME,bear_volatile,4,0.14135232744783308,0.17586276083467095,0.03651685393258427,-0.03136711177092888,0.8037649743297205,-0.3862359550561797,0.0485,tp,0,0.04098360655733435,-0.07377049180331652,R1_ratio
2025-12-17,KRW-MON,bear_volatile,4,0.2618378812199037,0.3267783686164342,0.047657268987659276,-0.043157090789848855,0.8012705440954192,-0.7184972246293989,-0.0315,sl,0,0.006230529594984047,-0.14641744548289282,R1_ratio
2025-12-18,KRW-META,bear_volatile,4,0.2618378812199037,0.3267783686164342,0.047657268987659276,-0.043157090789848855,0.8012705440954192,-0.7184972246293989,-0.027643790849673222,eod,0,-6.206146707654625e-14,-0.07453416149074066,R1_ratio
2025-12-18,KRW-MANTRA,bear_volatile,4,0.2618378812199037,0.4380016051364366,0.047657268987659276,-0.052756825642354566,0.5978011910215301,-1.052166934189406,-0.0315,sl,0,0.00943396226411286,-0.06132075471701648,R1_ratio
2025-12-18,KRW-AERGO,bear_volatile,4,0.14135232744783308,0.3267783686164342,0.047657268987659276,-0.043157090789848855,0.4325632937281401,-0.8389827784014695,0.0485,tp,1,0.2121212121211986,-0.012345679012356614,R1_ratio
2025-12-19,KRW-CARV,bear_volatile,4,0.14135232744783308,0.22253436339921742,0.047657268987659276,-0.03473936804959419,0.6351932586440723,-0.5262507627498192,0.0485,tp,1,0.2864583333333266,-0.026041666666671737,R1_ratio
2025-12-19,KRW-KITE,bear_volatile,4,0.06811797752808989,0.10735426908799037,0.0016051364365971107,-0.026170050657352464,0.6345157775910952,-0.2539448297358812,0.0485,tp,0,0.05555555555554714,-0.023809523809531496,R1_ratio
2025-12-19,KRW-DOOD,bear_volatile,4,0.2618378812199037,0.4380016051364366,0.09058988764044944,-0.052756825642354566,0.5978011910215301,-1.052166934189406,0.0485,tp,1,0.25154894671607786,-0.012391573729986116,R1_ratio
2025-12-20,KRW-RED,bear_volatile,4,0.2618378812199037,0.14285714285714285,0.012439807383627608,-0.028867188762522557,1.832865168539326,-0.16673354735152485,0.0485,tp,0,0.06031746031745677,-0.003174603174606383,R1_ratio
2025-12-20,KRW-BERA,bear_volatile,4,0.2618378812199037,0.17586276083467095,0.012439807383627608,-0.03136711177092888,1.488876212207644,-0.2657504012841091,0.0485,tp,0,0.053899082568806156,-0.01834862385321212,R1_ratio
2025-12-20,KRW-TOSHI,bear_volatile,4,0.14135232744783308,0.14285714285714285,0.0032105949633791514,-0.028867188762522557,0.9894662921348316,-0.2872191011235955,0.0485,tp,0,0.005988023950087795,-0.02594810379435941,R1_ratio
2025-12-21,KRW-PENDLE,bear_volatile,4,0.2618378812199037,0.17586276083467095,0.0032105949633791514,-0.03136711177092888,1.488876212207644,-0.2657504012841091,-0.0315,sl,0,0.00872600349040109,-0.0397905759162307,R1_ratio
2025-12-21,KRW-ORDER,bear_volatile,4,0.2618378812199037,0.17586276083467095,0.02377846894752684,-0.03136711177092888,1.488876212207644,-0.2657504012841091,0.0485,tp,0,0.13571428571427768,-0.05714285714286382,R1_ratio
2025-12-21,KRW-ZKC,bear_volatile,4,0.2618378812199037,0.22253436339921742,0.0032105949633791514,-0.03473936804959419,1.1766177466721282,-0.4057652089777486,-0.0315,sl,0,0.006329113924044227,-0.06962025316456277,R1_ratio
2025-12-22,KRW-POWR,bear_volatile,4,0.09100030099327781,0.10735426908799037,0.006420545746388443,-0.026170050657352464,0.8476635514018691,-0.23106250627069325,0.0485,tp,0,0.09565217391303404,-8.659739592076221e-15,R1_ratio
2025-12-22,KRW-SYRUP,bear_volatile,4,0.2618378812199037,0.3267783686164342,0.03651685393258427,-0.043157090789848855,0.8012705440954192,-0.7184972246293989,-0.0315,sl,0,0.027184466019415376,-0.09320388349514741,R1_ratio
2025-12-22,KRW-HP,bear_volatile,4,0.09100030099327781,0.14285714285714285,0.012439807383627608,-0.028867188762522557,0.6370021069529447,-0.3375711275781507,-0.0315,sl,0,0.019672131147507654,-0.03606557377052344,R1_ratio
2025-12-23,KRW-AKT,bear_volatile,4,0.09100030099327781,0.10735426908799037,0.0032105949633791514,-0.026170050657352464,0.8476635514018691,-0.23106250627069325,-0.012252688172043,eod,0,0.0017793594306032556,-0.033807829181496385,R1_ratio
2025-12-23,KRW-AVNT,bear_volatile,4,0.2618378812199037,0.3267783686164342,0.03651685393258427,-0.043157090789848855,0.8012705440954192,-0.7184972246293989,0.0485,tp,1,0.21212121212120905,-0.025252525252527747,R1_ratio
2025-12-23,KRW-SOPH,bear_volatile,4,0.2618378812199037,0.3267783686164342,0.047657268987659276,-0.043157090789848855,0.8012705440954192,-0.7184972246293989,-0.0315,sl,0,0.03755868544596086,-0.03755868544605456,R1_ratio
2025-12-24,KRW-META,bear_volatile,4,0.09100030099327781,0.14285714285714285,0.0032105949633791514,-0.028867188762522557,0.6370021069529447,-0.3375711275781507,-0.0315,sl,0,0.006211180124161109,-0.043478260869624585,R1_ratio
2025-12-24,KRW-API3,bear_volatile,4,0.14135232744783308,0.22253436339921742,0.006420545746388443,-0.03473936804959419,0.6351932586440723,-0.5262507627498192,0.0485,tp,0,0.01622418879055898,-0.06637168141593064,R1_ratio
2025-12-24,KRW-COW,bear_volatile,4,0.2618378812199037,0.4380016051364366,0.012439807383627608,-0.052756825642354566,0.5978011910215301,-1.052166934189406,-0.0315,sl,0,0.005988023952092636,-0.06586826347305674,R1_ratio
2025-12-25,KRW-FLOCK,bear_volatile,4,0.2618378812199037,0.27237158908507225,0.006420545746388443,-0.038217071183246715,0.9613259668508287,-0.5552768860353131,0.0485,tp,0,0.17857142857142017,-0.028571428571435464,R1_ratio
2025-12-25,KRW-ATH,bear_volatile,4,0.09100030099327781,0.10735426908799037,0.0016051364365971107,-0.026170050657352464,0.8476635514018691,-0.23106250627069325,0.0485,tp,0,0.07801418439708674,-0.0425531914894296,R1_ratio
2025-12-25,KRW-WAVES,bear_volatile,4,0.014548008427811778,0.021067415730337078,0.0032105949633791514,-0.015887629544782792,0.6905454667067991,-0.04865423876319946,-0.0315,sl,0,0.010030090270811476,-0.03711133400200706,R1_ratio
2025-12-26,KRW-SYRUP,bear_volatile,4,0.2618378812199037,0.3267783686164342,0.03651685393258427,-0.043157090789848855,0.8012705440954192,-0.7184972246293989,-0.0315,sl,0,0.022357723577233646,-0.0325203252032541,R1_ratio
2025-12-26,KRW-BORA,bear_volatile,4,0.0463529647837865,0.05949036918138042,0.0016051364365971107,-0.02145057568734158,0.7791675429422998,-0.13211814276035475,-0.006944646098003658,eod,0,0.012589928057535671,-0.023381294964046506,R1_ratio
2025-12-26,KRW-XTZ,bear_volatile,4,0.0463529647837865,0.05949036918138042,0.0032105949633791514,-0.02145057568734158,0.7791675429422998,-0.13211814276035475,0.0485,tp,1,0.2070552147239244,-0.006134969325154893,R1_ratio
2025-12-27,KRW-API3,bear_volatile,4,0.2618378812199037,0.27237158908507225,0.02377846894752684,-0.038217071183246715,0.9613259668508287,-0.5552768860353131,0.01796107784431139,eod,0,0.00882352941176312,-0.03970588235294259,R1_ratio
2025-12-27,KRW-TOSHI,bear_volatile,4,0.2618378812199037,0.27237158908507225,0.02377846894752684,-0.038217071183246715,0.9613259668508287,-0.5552768860353131,-0.0315,sl,0,0.006772009027072867,-0.04288939052134788,R1_ratio
2025-12-27,KRW-BERA,bear_volatile,4,0.09100030099327781,0.14285714285714285,0.0016051364365971107,-0.028867188762522557,0.6370021069529447,-0.3375711275781507,-0.0315,sl,0,0.0597652081109914,-0.025613660618997836,R1_ratio
2025-12-28,KRW-LPT,bear_volatile,4,0.2618378812199037,0.22253436339921742,0.03651685393258427,-0.03473936804959419,1.1766177466721282,-0.4057652089777486,-0.02542011147236417,eod,0,0.0027328626736504713,-0.048052835345024136,R1_ratio
2025-12-28,KRW-BAT,bear_volatile,4,0.0463529647837865,0.05949036918138042,0.0016051364365971107,-0.02145057568734158,0.7791675429422998,-0.13211814276035475,-0.0315,sl,0,0.006153846153843068,-0.03384615384615686,R1_ratio
2025-12-28,KRW-LINEA,bear_volatile,4,0.0463529647837865,0.05949036918138042,0.0032105949633791514,-0.02145057568734158,0.7791675429422998,-0.13211814276035475,-0.0315,sl,0,0.009999999999898979,-0.03800000000009629,R1_ratio
2025-12-29,KRW-STRAX,bear_volatile,4,0.2618378812199037,0.27237158908507225,0.02377846894752684,-0.038217071183246715,0.9613259668508287,-0.5552768860353131,0.0485,tp,1,0.27272727272723163,-0.0454545454545765,R1_ratio
2025-12-29,KRW-T,bear_volatile,4,0.2618378812199037,0.3267783686164342,0.03651685393258427,-0.043157090789848855,0.8012705440954192,-0.7184972246293989,0.0060757575757577915,eod,0,-7.349676423018536e-14,-0.05147058823536377,R1_ratio
2025-12-29,KRW-TOSHI,bear_volatile,4,0.2618378812199037,0.3267783686164342,0.047657268987659276,-0.043157090789848855,0.8012705440954192,-0.7184972246293989,-0.01529310344827589,eod,0,-2.2123414211705494e-12,-0.053097345134838325,R1_ratio
2025-12-30,KRW-HIVE,bear_volatile,4,0.2618378812199037,0.27237158908507225,0.02377846894752684,-0.038217071183246715,0.9613259668508287,-0.5552768860353131,0.0485,tp,0,0.06535947712417611,-0.05228758169935255,R1_ratio
2025-12-30,KRW-MMT,bear_volatile,4,0.2618378812199037,0.27237158908507225,0.047657268987659276,-0.038217071183246715,0.9613259668508287,-0.5552768860353131,-0.0315,sl,0,-2.9976021664879227e-15,-0.051873198847265045,R1_ratio
2025-12-30,KRW-WET,bear_volatile,4,0.2618378812199037,0.27237158908507225,0.047657268987659276,-0.038217071183246715,0.9613259668508287,-0.5552768860353131,-0.0315,sl,0,0.030418250950566383,-0.0760456273764295,R1_ratio
2026-01-01,KRW-BOUNTY,bear_volatile,4,0.2618378812199037,0.22253436339921742,0.012439807383627608,-0.03473936804959419,1.1766177466721282,-0.4057652089777486,0.0018670033670034627,eod,0,0.0032786885245574826,-0.03934426229511334,R1_ratio
2026-01-01,KRW-0G,bear_volatile,4,0.2618378812199037,0.3267783686164342,0.03651685393258427,-0.043157090789848855,0.8012705440954192,-0.7184972246293989,0.0034610205527994555,eod,0,0.017470300489167867,-0.035639412997904185,R1_ratio
2026-01-01,KRW-ID,bear_volatile,4,0.2618378812199037,0.3267783686164342,0.03651685393258427,-0.043157090789848855,0.8012705440954192,-0.7184972246293989,-0.0315,sl,0,0.009708737864067896,-0.055339805825251887,R1_ratio
2026-01-02,KRW-TIA,bear_quiet,4,0.2618378812199037,0.17586276083467095,0.012439807383627608,-0.03136711177092888,1.488876212207644,-0.2657504012841091,0.0485,tp,0,0.05801104972375537,-0.01381215469613395,R1_ratio
2026-01-02,KRW-POL,bear_quiet,4,0.0242776886035313,0.021067415730337078,0.00030096308186195825,-0.015887629544782792,1.1523809523809525,-0.03892455858747994,0.0485,tp,0,0.06451612903225112,-0.012903225806457974,R1_ratio
2026-01-02,KRW-TOSHI,bear_quiet,4,0.06811797752808989,0.05949036918138042,0.00030096308186195825,-0.02145057568734158,1.145025295109612,-0.11035313001605136,0.0485,tp,0,0.12499999999734679,-0.009433962266487184,R1_ratio
2026-01-03,KRW-WLFI,bear_quiet,4,0.0463529647837865,0.021067415730337078,0.00030096308186195825,-0.015887629544782792,2.2002207284037323,-0.01684928240722474,-0.0315,sl,0,0.1741071428571377,-0.03125000000000433,R1_ratio
2026-01-03,KRW-AQT,bear_quiet,4,0.031902086677367575,0.021067415730337078,0.00030096308186195825,-0.015887629544782792,1.5142857142857142,-0.03130016051364366,-0.0003492520138090303,eod,0,0.00806451612903114,-0.019585253456222307,R1_ratio
2026-01-03,KRW-LINK,bear_quiet,4,0.031902086677367575,0.021067415730337078,0.00030096308186195825,-0.015887629544782792,1.5142857142857142,-0.03130016051364366,-0.004087991718426496,eod,0,0.009379885356956663,-0.022928608650338744,R1_ratio
2026-01-04,KRW-AUCTION,bear_quiet,4,0.0242776886035313,0.021067415730337078,0.00030096308186195825,-0.015887629544782792,1.1523809523809525,-0.03892455858747994,0.008964355788096791,eod,0,0.025456919060052208,-0.013054830287206332,R1_ratio
2026-01-04,KRW-MNT,bear_quiet,4,0.0242776886035313,0.021067415730337078,0.00030096308186195825,-0.015887629544782792,1.1523809523809525,-0.03892455858747994,0.001815649867374093,eod,0,0.06381534283774548,-6.661338147750939e-16,R1_ratio
2026-01-04,KRW-XLM,bear_quiet,4,0.0242776886035313,0.021067415730337078,0.00030096308186195825,-0.015887629544782792,1.1523809523809525,-0.03892455858747994,0.038500000000000034,eod,0,0.05900621118012084,-0.006211180124226723,R1_ratio
2026-01-05,KRW-QKC,bear_quiet,4,0.14135232744783308,0.10735426908799037,0.00030096308186195825,-0.026170050657352464,1.316690324927619,-0.180710479816138,0.017886106623586306,eod,0,0.04361873990290088,-0.014539579967849159,R1_ratio
2026-01-05,KRW-BTT,bear_quiet,4,0.0242776886035313,0.021067415730337078,0.00030096308186195825,-0.015887629544782792,1.1523809523809525,-0.03892455858747994,0.0485,tp,0,0.1924342085650752,-0.008223685841737383,R1_ratio
2026-01-05,KRW-ENS,bear_quiet,4,0.0242776886035313,0.021067415730337078,0.00030096308186195825,-0.015887629544782792,1.1523809523809525,-0.03892455858747994,0.0485,tp,0,0.0743198407431982,-0.005972130059721414,R1_ratio
2026-01-06,KRW-MLK,bear_quiet,4,0.0463529647837865,0.021067415730337078,0.00030096308186195825,-0.015887629544782792,2.2002207284037323,-0.01684928240722474,0.0485,tp,0,0.19444444444443354,-9.2148511043888e-15,R1_ratio
2026-01-06,KRW-SOL,bear_quiet,4,0.0242776886035313,0.021067415730337078,0.00030096308186195825,-0.015887629544782792,1.1523809523809525,-0.03892455858747994,0.030222054380664665,eod,0,0.03849999999999998,-0.010000000000000009,R1_ratio
2026-01-06,KRW-SIGN,bear_quiet,4,0.06811797752808989,0.05949036918138042,0.0016051364365971107,-0.02145057568734158,1.145025295109612,-0.11035313001605136,-0.0315,sl,0,-1.7430501486614958e-14,-0.045296167247403485,R1_ratio
2026-01-07,KRW-WET,bear_quiet,4,0.09100030099327781,0.10735426908799037,0.0032105949633791514,-0.026170050657352464,0.8476635514018691,-0.23106250627069325,-0.0315,sl,0,0.018726591760295674,-0.05992509363296239,R1_ratio
2026-01-07,KRW-DEEP,bear_quiet,4,0.2618378812199037,0.3267783686164342,0.02377846894752684,-0.043157090789848855,0.8012705440954192,-0.7184972246293989,-0.0315,sl,0,0.01639344262293596,-0.07153502235470821,R1_ratio
2026-01-07,KRW-QTUM,bear_quiet,4,0.2618378812199037,0.3267783686164342,0.03651685393258427,-0.043157090789848855,0.8012705440954192,-0.7184972246293989,-0.0315,sl,0,0.053587647593096754,-0.03814713896457811,R1_ratio
2026-01-08,KRW-LINK,bear_quiet,4,0.0242776886035313,0.021067415730337078,0.00030096308186195825,-0.015887629544782792,1.1523809523809525,-0.03892455858747994,-0.008668458781361963,eod,0,0.010209290454313402,-0.02654415518121489,R1_ratio
2026-01-08,KRW-ELF,bear_quiet,4,0.09100030099327781,0.10735426908799037,0.00030096308186195825,-0.026170050657352464,0.8476635514018691,-0.23106250627069325,0.0485,tp,1,0.7426470588235166,-0.00735294117647789,R1_ratio
2026-01-08,KRW-GMT,bear_quiet,4,0.14135232744783308,0.17586276083467095,0.006420545746388443,-0.03136711177092888,0.8037649743297205,-0.3862359550561797,0.0485,tp,0,0.08860759493666315,-0.029535864978943782,R1_ratio
2026-01-09,KRW-PUNDIX,bear_quiet,4,0.14135232744783308,0.05949036918138042,0.0016051364365971107,-0.02145057568734158,2.376053962900506,-0.037118780096308174,-0.02001851851851849,eod,0,0.002638522427437895,-0.029023746701849595,R1_ratio
2026-01-09,KRW-ICX,bear_quiet,4,0.14135232744783308,0.17586276083467095,0.006420545746388443,-0.03136711177092888,0.8037649743297205,-0.3862359550561797,0.007716589861751113,eod,0,0.04018369690010304,-0.01377726750862196,R1_ratio
2026-01-09,KRW-SONIC,bear_quiet,4,0.2618378812199037,0.3267783686164342,0.03651685393258427,-0.043157090789848855,0.8012705440954192,-0.7184972246293989,-0.0315,sl,0,0.05511811023621216,-0.055118110236227924,R1_ratio
2026-01-10,KRW-GLM,bear_quiet,4,0.2618378812199037,0.27237158908507225,0.012439807383627608,-0.038217071183246715,0.9613259668508287,-0.5552768860353131,0.0485,tp,0,0.048226950354607334,-0.021276595744683213,R1_ratio
2026-01-10,KRW-TAIKO,bear_quiet,4,0.14135232744783308,0.17586276083467095,0.0032105949633791514,-0.03136711177092888,0.8037649743297205,-0.3862359550561797,-0.019882352941176518,eod,0,0.061818181818177775,-0.03636363636363993,R1_ratio
2026-01-10,KRW-BLAST,bear_quiet,4,0.2618378812199037,0.3267783686164342,0.012439807383627608,-0.043157090789848855,0.8012705440954192,-0.7184972246293989,-0.0315,sl,0,0.00781249999921263,-0.04687500000074474,R1_ratio
2026-01-11,KRW-AWE,bear_quiet,4,0.0242776886035313,0.021067415730337078,0.0032105949633791514,-0.015887629544782792,1.1523809523809525,-0.03892455858747994,-0.0315,sl,0,-1.1657341758564144e-14,-0.0526932084309244,R1_ratio
2026-01-11,KRW-DKA,bear_quiet,4,0.2618378812199037,0.27237158908507225,0.02377846894752684,-0.038217071183246715,0.9613259668508287,-0.5552768860353131,-0.0315,sl,0,0.0030120481926703135,-0.07730923694788394,R1_ratio
2026-01-11,KRW-MOC,bear_quiet,4,0.2618378812199037,0.27237158908507225,0.02377846894752684,-0.038217071183246715,0.9613259668508287,-0.5552768860353131,-0.029868794326241177,eod,0,0.03812824956670635,-0.0363951473137083,R1_ratio
2026-01-12,KRW-MET2,bear_quiet,4,0.09100030099327781,0.10735426908799037,0.006420545746388443,-0.026170050657352464,0.8476635514018691,-0.23106250627069325,-0.0315,sl,1,0.2046632124352299,-0.08290155440414748,R1_ratio
2026-01-12,KRW-POKT,bear_quiet,4,0.14135232744783308,0.22253436339921742,0.03651685393258427,-0.03473936804959419,0.6351932586440723,-0.5262507627498192,-0.0315,sl,0,0.004950495049455439,-0.09405940594063877,R1_ratio
2026-01-12,KRW-PUMP,bear_quiet,4,0.2618378812199037,0.4380016051364366,0.09058988764044944,-0.052756825642354566,0.5978011910215301,-1.052166934189406,0.0485,tp,0,0.10481586402234999,-0.033994334277894,R1_ratio
2026-01-13,KRW-GLM,bear_quiet,4,0.2618378812199037,0.27237158908507225,0.02377846894752684,-0.038217071183246715,0.9613259668508287,-0.5552768860353131,0.0485,tp,0,0.1723404255319123,-0.012765957446810638,R1_ratio
2026-01-13,KRW-CHZ,bear_quiet,4,0.2618378812199037,0.3267783686164342,0.047657268987659276,-0.043157090789848855,0.8012705440954192,-0.7184972246293989,0.0485,tp,0,0.09838274932613089,-1.3433698597964394e-14,R1_ratio
2026-01-13,KRW-ORBS,bear_quiet,4,0.09100030099327781,0.14285714285714285,0.0032105949633791514,-0.028867188762522557,0.6370021069529447,-0.3375711275781507,0.0485,tp,0,0.04819277108427422,-0.018072289156685573,R1_ratio
2026-01-14,KRW-LINK,bear_volatile,4,0.031902086677367575,0.021067415730337078,0.0016051364365971107,-0.015887629544782792,1.5142857142857142,-0.03130016051364366,-0.0024675858732463017,eod,0,0.02284880894506558,-0.011667476908118646,R1_ratio
2026-01-14,KRW-MANA,bear_volatile,4,0.2618378812199037,0.17586276083467095,0.006420545746388443,-0.03136711177092888,1.488876212207644,-0.2657504012841091,-0.0315,sl,0,0.05963302752293087,-0.004587155963307277,R1_ratio
2026-01-14,KRW-DRIFT,bear_volatile,4,0.2618378812199037,0.22253436339921742,0.012439807383627608,-0.03473936804959419,1.1766177466721282,-0.4057652089777486,0.0485,tp,0,0.16182572614107404,-0.00829875518672607,R1_ratio
2026-01-15,KRW-BIGTIME,bear_quiet,4,0.2618378812199037,0.27237158908507225,0.03651685393258427,-0.038217071183246715,0.9613259668508287,-0.5552768860353131,-0.0315,sl,0,-2.842170943040401e-14,-0.0852272727272988,R1_ratio
2026-01-15,KRW-AXL,bear_quiet,4,0.2618378812199037,0.3267783686164342,0.02377846894752684,-0.043157090789848855,0.8012705440954192,-0.7184972246293989,-0.0315,sl,0,-8.548717289613705e-15,-0.06896551724138733,R1_ratio
2026-01-15,KRW-COW,bear_quiet,4,0.2618378812199037,0.3267783686164342,0.02377846894752684,-0.043157090789848855,0.8012705440954192,-0.7184972246293989,-0.0315,sl,0,0.025706940874033357,-0.08483290488432116,R1_ratio
2026-01-16,KRW-MOCA,bear_quiet,4,0.2618378812199037,0.3267783686164342,0.047657268987659276,-0.043157090789848855,0.8012705440954192,-0.7184972246293989,-0.0315,sl,0,0.026865671641760347,-0.044776119403013626,R1_ratio
2026-01-16,KRW-BOUNTY,bear_quiet,4,0.2618378812199037,0.4380016051364366,0.09058988764044944,-0.052756825642354566,0.5978011910215301,-1.052166934189406,0.0485,tp,0,0.18706697459581556,-2.3092638912203256e-14,R1_ratio
2026-01-16,KRW-CHZ,bear_quiet,4,0.2618378812199037,0.4380016051364366,0.09058988764044944,-0.052756825642354566,0.5978011910215301,-1.052166934189406,-0.0026723329425555873,eod,0,0.03962703962702774,-0.01981351981353119,R1_ratio
2026-01-17,KRW-1INCH,bear_quiet,4,0.2618378812199037,0.22253436339921742,0.006420545746388443,-0.03473936804959419,1.1766177466721282,-0.4057652089777486,-0.014052301255230102,eod,0,0.008368200836815998,-0.016736401673644208,R1_ratio
2026-01-17,KRW-META,bear_quiet,4,0.14135232744783308,0.14285714285714285,0.02377846894752684,-0.028867188762522557,0.9894662921348316,-0.2872191011235955,0.0042803468208090795,eod,0,0.04022988505741165,-0.022988505747182364,R1_ratio
2026-01-17,KRW-XTZ,bear_quiet,4,0.2618378812199037,0.27237158908507225,0.006420545746388443,-0.038217071183246715,0.9613259668508287,-0.5552768860353131,-0.0315,sl,0,0.01641137855579755,-0.03391684901531833,R1_ratio
2026-01-18,KRW-TT,bear_quiet,4,0.2618378812199037,0.17586276083467095,0.012439807383627608,-0.03136711177092888,1.488876212207644,-0.2657504012841091,-0.0315,sl,0,-5.319078510979125e-13,-0.047872340426038384,R1_ratio
2026-01-18,KRW-MOCA,bear_quiet,4,0.2618378812199037,0.22253436339921742,0.02377846894752684,-0.03473936804959419,1.1766177466721282,-0.4057652089777486,0.0485,tp,0,0.0641711229946238,-0.05080213903745856,R1_ratio
2026-01-18,KRW-IMX,bear_quiet,4,0.2618378812199037,0.27237158908507225,0.012439807383627608,-0.038217071183246715,0.9613259668508287,-0.5552768860353131,-0.0315,sl,0,0.036613272311210476,-0.07093821510297704,R1_ratio
2026-01-19,KRW-BIO,bear_quiet,4,0.2618378812199037,0.3267783686164342,0.03651685393258427,-0.043157090789848855,0.8012705440954192,-0.7184972246293989,0.0485,tp,0,0.037681159420274835,-0.10144927536233184,R1_ratio
2026-01-19,KRW-BLAST,bear_quiet,4,0.2618378812199037,0.3267783686164342,0.03651685393258427,-0.043157090789848855,0.8012705440954192,-0.7184972246293989,-0.010047008547008516,eod,0,0.008064516128219346,-0.08870967742008995,R1_ratio
2026-01-19,KRW-MOVE,bear_quiet,4,0.2618378812199037,0.4380016051364366,0.047657268987659276,-0.052756825642354566,0.5978011910215301,-1.052166934189406,-0.0315,sl,0,-1.6986412276764895e-14,-0.11224489795919868,R1_ratio
2026-01-20,KRW-ZBT,bear_quiet,4,0.2618378812199037,0.14285714285714285,0.006420545746388443,-0.028867188762522557,1.832865168539326,-0.16673354735152485,-0.0315,sl,0,0.06802721088434649,-0.061224489795924764,R1_ratio
2026-01-20,KRW-KITE,bear_quiet,4,0.2618378812199037,0.3267783686164342,0.02377846894752684,-0.043157090789848855,0.8012705440954192,-0.7184972246293989,-0.0315,sl,0,-6.661338147750939e-15,-0.04697986577181845,R1_ratio
2026-01-20,KRW-XTZ,bear_quiet,4,0.14135232744783308,0.22253436339921742,0.02377846894752684,-0.03473936804959419,0.6351932586440723,-0.5262507627498192,-0.0315,sl,0,-1.1102230246251565e-15,-0.09350935093509449,R1_ratio
2026-01-21,KRW-META,bear_volatile,4,0.14135232744783308,0.17586276083467095,0.09058988764044944,-0.03136711177092888,0.8037649743297205,-0.3862359550561797,0.009994252873563316,eod,0,0.017142857142799173,-0.03428571428576943,R1_ratio
