set_name,filter_q,n_hold,exit,fill,vfamily,n,n_blocks,n_entry_days,avg_hold_days,net_mean,net_median,hit,deep_loss_freq,worst,cvar95,mdd,cum,sharpe_block,sortino_block,sharpe_nom,sortino_nom,pct_tp,pct_sl,pct_gap_exit,excess_mkt_mean,excess_mkt_pos_frac,btc_window_mean
C3_filt_q0.6,0.6,5,bracket_tp0.08_sl0.05,opt,bracket,2400,160,800,2.783333333333333,-0.0024565089272118594,-0.051500000000000004,0.395,0.5129166666666667,-0.051500000000000004,-0.0515,-0.9380005108229973,-0.9363063728359806,-0.7111127983185237,-1.470876107395702,-1.0546055312073277,-2.4607850959345723,0.2925,0.5129166666666667,0.0,-0.008884943704509644,0.43375,0.0006685769604397773
C3_filt_q0.6,0.6,5,bracket_tp0.12_sl0.05,gap,bracket,2400,160,800,3.09125,-0.002037823636363866,-0.051500000000000004,0.35541666666666666,0.5395833333333333,-0.051500000000000004,-0.0515,-0.9376719563955129,-0.9297398456631332,-0.504983529389306,-1.1972773976974775,-0.7618197899418776,-2.727461408948939,0.17666666666666667,0.5395833333333333,0.0,-0.008466258413661653,0.41833333333333333,0.0006685769604397773
C3_filt_q0.6,0.6,5,bracket_tp0.12_sl0.05,opt,bracket,2400,160,800,3.09125,-0.002037823636363866,-0.051500000000000004,0.35541666666666666,0.5395833333333333,-0.051500000000000004,-0.0515,-0.9376719563955129,-0.9297398456631332,-0.504983529389306,-1.1972773976974775,-0.7618197899418776,-2.727461408948939,0.17666666666666667,0.5395833333333333,0.0,-0.008466258413661653,0.41833333333333333,0.0006685769604397773
C3_filt_q0.6,0.6,5,holdN,opt,holdN,2400,160,800,4.9925,-0.005407120649582541,-0.011280009564801517,0.4275,0.30333333333333334,-0.42477150084317034,-0.20245378001430805,-0.9998631883348391,-0.9993341844267072,-0.694955899159318,-1.2771283863873324,-1.1922593872037262,-1.9921504987259369,0.0,0.0,0.0,-0.01183555542688033,0.33875,0.0006685769604397773
C3_filt_q0.6,0.6,5,trail_dd0.08,gap,trail,2400,160,800,3.555,-0.004891935521008026,-0.02216547260762436,0.3720833333333333,0.32625,-0.08150000000000007,-0.08149999999999995,-0.9957651847264781,-0.9948928490779836,-1.0433349497362683,-2.541942780510583,-1.5693029158305967,-4.09262602637236,0.0,0.0,0.095,-0.011320370298305817,0.3908333333333333,0.0006685769604397773
C3_filt_q0.6,0.6,5,trail_dd0.08,opt,trail,2400,160,800,3.555,-0.0016623602959815564,-0.02065520388960057,0.3829166666666667,0.31916666666666665,-0.08150000000000007,-0.08149999999999995,-0.9701971049987806,-0.9389550597917791,-0.343744804043221,-0.8867780558692678,-0.5097848468159155,-1.3969621176344982,0.0,0.0,0.0,-0.008090795073279346,0.39916666666666667,0.0006685769604397773
C3_filt_q0.7,0.7,1,bracket_tp0.08_sl0.05,gap,bracket,2400,800,800,1.0,-0.0021874166757539244,-0.006509441715443596,0.43625,0.25416666666666665,-0.051500000000000004,-0.0515,-0.9025578075276974,-0.8858116305947511,-1.2922631357995138,-2.4151698298344275,-1.2922631357995134,-2.4151698298344266,0.12416666666666666,0.25375,0.0,-0.003346774652972444,0.37583333333333335,7.519954938819304e-05
C3_filt_q0.7,0.7,1,bracket_tp0.08_sl0.05,opt,bracket,2400,800,800,1.0,-0.0021874166757539244,-0.006509441715443596,0.43625,0.25416666666666665,-0.051500000000000004,-0.0515,-0.9025578075276974,-0.8858116305947511,-1.2922631357995138,-2.4151698298344275,-1.2922631357995134,-2.4151698298344266,0.12416666666666666,0.25375,0.0,-0.003346774652972444,0.37583333333333335,7.519954938819304e-05
C3_filt_q0.7,0.7,1,bracket_tp0.12_sl0.05,gap,bracket,2400,800,800,1.0,-0.0017079359712336472,-0.0069669374557611,0.43041666666666667,0.25416666666666665,-0.051500000000000004,-0.0515,-0.8797128388754004,-0.8402344121687922,-0.9525128501676847,-1.9343198310155465,-0.9525128501676844,-1.9343198310155458,0.059166666666666666,0.25375,0.0,-0.002867293948452166,0.37416666666666665,7.519954938819304e-05
C3_filt_q0.7,0.7,1,bracket_tp0.12_sl0.05,opt,bracket,2400,800,800,1.0,-0.0017079359712336472,-0.0069669374557611,0.43041666666666667,0.25416666666666665,-0.051500000000000004,-0.0515,-0.8797128388754004,-0.8402344121687922,-0.9525128501676847,-1.9343198310155465,-0.9525128501676844,-1.9343198310155458,0.059166666666666666,0.25375,0.0,-0.002867293948452166,0.37416666666666665,7.519954938819304e-05
