feature,market,date,first,touched_tp,touched_sl,both_touched,tp_bar,sl_bar,ambiguous_bar,intraday_max,intraday_min,eod_ret,n_bars,net_hard_sl_path,net_tp_eod_noSL,net_timestop_4h,net_eod_tpcap,net_trailing_3pct
f_qv_surge_7d,KRW-TT,2026-01-08,sl,False,True,False,,0.0,,0.009803921568627416,-0.09313725490196079,-0.09313725490196079,96,-0.051500000000000004,-0.09463725490196079,-0.051500000000000004,-0.09463725490196079,-0.051500000000000004
f_qv_surge_7d,KRW-WAVES,2026-01-08,none,False,False,False,,,,0.019175455417066223,-0.0278044103547459,-0.009587727708533111,91,-0.011087727708533111,-0.011087727708533111,-0.0024587727708533223,-0.011087727708533111,-0.011087727708533111
f_qv_surge_7d,KRW-WAXP,2026-01-08,tp,True,False,False,10.0,,,0.12307692307692308,-0.023076923076923106,0.030769230769230882,95,0.0985,0.0985,0.0985,0.0985,0.013269230769230868
f_qv_surge_7d,KRW-ZIL,2026-01-08,none,False,False,False,,,,0.0647291941875825,-0.003963011889035695,0.02509907529722577,95,0.02359907529722577,0.02359907529722577,0.02095706737120212,0.02359907529722577,0.03128731836195514
f_qv_surge_7d,KRW-ZKP,2026-01-08,sl,False,True,False,,1.0,,0.07073954983922826,-0.26045016077170413,-0.23794212218649513,96,-0.051500000000000004,-0.23944212218649513,-0.051500000000000004,-0.23944212218649513,0.03711736334405141
f_qv_surge_7d,KRW-AGLD,2026-01-09,none,False,False,False,,,,0.03189066059225509,-0.02050113895216399,0.02505694760820054,93,0.02355694760820054,0.02355694760820054,-0.010611617312072883,0.02355694760820054,0.02355694760820054
f_qv_surge_7d,KRW-ALT,2026-01-09,none,False,False,False,,,,0.021052631578947212,-0.010526315789473606,0.0052631578947368585,77,0.0037631578947368584,0.0037631578947368584,0.0037631578947368584,0.0037631578947368584,0.0037631578947368584
f_qv_surge_7d,KRW-ANIME,2026-01-09,sl,False,True,False,,51.0,,0.016666666666666607,-0.05833333333333324,-0.04166666666666663,95,-0.051500000000000004,-0.04316666666666663,-0.01816666666666661,-0.04316666666666663,-0.051500000000000004
f_qv_surge_7d,KRW-ANKR,2026-01-09,none,False,False,False,,,,0.0,-0.03669724770642202,-0.00917431192660545,86,-0.01067431192660545,-0.01067431192660545,-0.019848623853211123,-0.01067431192660545,-0.01067431192660545
f_qv_surge_7d,KRW-ARDR,2026-01-09,none,False,False,False,,,,0.0,-0.031712473572938715,-0.019027484143763207,94,-0.02052748414376321,-0.02052748414376321,-0.011013742071881492,-0.02052748414376321,-0.02052748414376321
f_qv_surge_7d,KRW-ARK,2026-01-09,none,False,False,False,,,,0.0046948356807512415,-0.023474178403755874,0.0,90,-0.0015,-0.0015,-0.00854225352112675,-0.0015,-0.0015
f_qv_surge_7d,KRW-BIGTIME,2026-01-09,tp,True,False,False,12.0,,,0.15805471124620074,-0.009118541033434568,0.027355623100303816,96,0.0985,0.0985,0.0985,0.0985,0.009776595744680762
f_qv_surge_7d,KRW-BLAST,2026-01-09,tp,True,False,False,34.0,,,0.12820512820512842,-0.008547008547008517,0.09401709401709413,96,0.0985,0.0985,0.05832905982905984,0.0985,0.018243589743589805
f_qv_surge_7d,KRW-BLUR,2026-01-09,none,False,False,False,,,,0.0903225806451613,-0.004301075268817289,0.010752688172043001,95,0.009252688172043002,0.009252688172043002,0.011403225806451646,0.009252688172043002,0.05611290322580659
f_qv_surge_7d,KRW-CVC,2026-01-09,none,False,False,False,,,,0.049861495844875314,-0.03462603878116344,-0.020775623268698085,95,-0.022275623268698086,-0.022275623268698086,-0.0028850415512466352,-0.022275623268698086,0.01686565096952891
f_qv_surge_7d,KRW-ELF,2026-01-09,tp,True,True,True,1.0,,,0.1515151515151516,-0.07878787878787874,-0.018181818181818188,96,0.0985,0.0985,0.0985,0.0985,0.0985
f_qv_surge_7d,KRW-ENSO,2026-01-09,none,False,False,False,,,,0.027131782945736482,-0.03197674418604646,-0.02131782945736438,94,-0.02281782945736438,-0.02281782945736438,0.007220930232558155,-0.02281782945736438,-0.02281782945736438
f_qv_surge_7d,KRW-G,2026-01-09,none,False,False,False,,,,0.07843137254901955,-0.048366013071895475,-0.016993464052287632,92,-0.018493464052287634,-0.018493464052287634,-0.04855882352941182,-0.018493464052287634,0.044578431372548855
f_qv_surge_7d,KRW-GLM,2026-01-09,none,False,False,False,,,,0.07227722772277234,-0.014851485148514865,0.04207920792079212,96,0.040579207920792115,0.040579207920792115,0.01582673267326734,0.040579207920792115,0.03860891089108903
f_qv_surge_7d,KRW-GMT,2026-01-09,tp,True,False,False,22.0,,,0.3459915611814346,-0.016877637130801593,0.18565400843881874,96,0.0985,0.0985,0.015377637130801704,0.0985,0.04626371308016891
f_qv_surge_7d,KRW-HIVE,2026-01-09,none,False,False,False,,,,0.0,-0.037267080745341574,-0.012422360248447228,94,-0.013922360248447228,-0.013922360248447228,-0.026344720496894458,-0.013922360248447228,-0.013922360248447228
f_qv_surge_7d,KRW-HUNT,2026-01-09,none,False,False,False,,,,0.0,-0.04219409282700426,-0.021097046413502074,85,-0.022597046413502075,-0.022597046413502075,-0.014158227848101222,-0.022597046413502075,-0.022597046413502075
f_qv_surge_7d,KRW-ICX,2026-01-09,none,False,False,False,,,,0.04018369690011481,-0.013777267508610636,0.008036739380022917,94,0.006536739380022917,0.006536739380022917,0.020314006888633884,0.006536739380022917,0.007478185993111288
f_qv_surge_7d,KRW-ID,2026-01-09,none,False,False,False,,,,0.03921568627450989,-0.025490196078431282,0.02941176470588225,94,0.027911764705882247,0.027911764705882247,-0.021107843137254945,0.027911764705882247,0.006539215686274526
f_qv_surge_7d,KRW-IOTA,2026-01-09,none,False,False,False,,,,0.03846153846153855,-0.038461538461538436,-0.0064102564102563875,92,-0.007910256410256387,-0.007910256410256387,-0.007910256410256387,-0.007910256410256387,0.005807692307692238
f_qv_surge_7d,KRW-IQ,2026-01-09,none,False,False,False,,,,0.0948616600790515,-0.007905138339920903,0.02371541501976293,93,0.02221541501976293,0.02221541501976293,0.010357707509881577,0.02221541501976293,0.060515810276679904
f_qv_surge_7d,KRW-LSK,2026-01-09,none,False,False,False,,,,0.009803921568627416,-0.019607843137254943,0.0,95,-0.0015,-0.0015,-0.0015,-0.0015,-0.0015
f_qv_surge_7d,KRW-MBL,2026-01-09,none,False,False,False,,,,0.0923076923076922,-0.02564102564102566,0.00512820512820511,91,0.00362820512820511,0.00362820512820511,0.00875641025641022,0.00362820512820511,0.05803846153846154
f_qv_surge_7d,KRW-MED,2026-01-09,tp,True,False,False,0.0,,,0.2749445676274944,-0.0022172949002217113,0.09534368070953447,96,0.0985,0.0985,0.0985,0.0985,0.0985
f_qv_surge_7d,KRW-META,2026-01-09,tp,True,False,False,0.0,,,0.14364640883977886,-0.03314917127071826,-0.005524861878453136,92,0.0985,0.0985,0.0985,0.0985,0.0985
f_qv_surge_7d,KRW-MTL,2026-01-09,none,False,False,False,,,,0.008445945945946054,-0.020270270270270285,0.0016891891891892552,89,0.00018918918918925517,0.00018918918918925517,-0.004878378378378399,0.00018918918918925517,0.00018918918918925517
f_qv_surge_7d,KRW-MVL,2026-01-09,none,False,False,False,,,,0.018050541516245522,-0.032490974729241784,-0.0036101083032491488,87,-0.005110108303249148,-0.005110108303249148,-0.008720216606498186,-0.005110108303249148,-0.005110108303249148
f_qv_surge_7d,KRW-OP,2026-01-09,none,False,False,False,,,,0.032608695652173836,-0.010869565217391353,0.008695652173912993,85,0.007195652173912994,0.007195652173912994,0.009369565217391353,0.007195652173912994,0.00013043478260860294
f_qv_surge_7d,KRW-ORBS,2026-01-09,none,False,False,False,,,,0.0060606060606061,-0.036363636363636376,-0.018181818181818188,80,-0.01968181818181819,-0.01968181818181819,-0.01968181818181819,-0.01968181818181819,-0.01968181818181819
f_qv_surge_7d,KRW-POWR,2026-01-09,none,False,False,False,,,,0.006993006993007089,-0.034965034965035,-0.013986013986013957,88,-0.015486013986013956,-0.015486013986013956,-0.015486013986013956,-0.015486013986013956,-0.015486013986013956
f_qv_surge_7d,KRW-PUNDIX,2026-01-09,none,False,False,False,,,,0.0026385224274405594,-0.02902374670184693,-0.01319261213720313,90,-0.01469261213720313,-0.01469261213720313,-0.022608179419525032,-0.01469261213720313,-0.01469261213720313
f_qv_surge_7d,KRW-SNT,2026-01-09,none,False,False,False,,,,0.034782608695652195,-0.026086956521739202,-0.004347826086956608,94,-0.005847826086956607,-0.005847826086956607,-0.010195652173912993,-0.005847826086956607,0.002239130434782467
f_qv_surge_7d,KRW-SONIC,2026-01-09,sl,False,True,False,,52.0,,0.055118110236220375,-0.055118110236220486,-0.047244094488189003,96,-0.051500000000000004,-0.048744094488189005,0.014248031496062965,-0.048744094488189005,0.014326771653543182
f_qv_surge_7d,KRW-STEEM,2026-01-09,none,False,False,False,,,,0.008849557522123908,-0.026548672566371723,-0.008849557522123908,76,-0.010349557522123907,-0.010349557522123907,-0.010349557522123907,-0.010349557522123907,-0.010349557522123907
f_qv_surge_7d,KRW-STRAX,2026-01-09,sl,False,True,False,,0.0,,0.019230769230769384,-0.06318681318681307,-0.038461538461538436,96,-0.051500000000000004,-0.03996153846153844,-0.051500000000000004,-0.03996153846153844,-0.051500000000000004
f_qv_surge_7d,KRW-SUN,2026-01-09,none,False,False,False,,,,0.017064846416382284,-0.0034129692832765013,0.010238907849829282,62,0.008738907849829282,0.008738907849829282,-0.0015,0.008738907849829282,0.008738907849829282
f_qv_surge_7d,KRW-TFUEL,2026-01-09,none,False,False,False,,,,0.06440677966101682,-0.016949152542372836,0.013559322033898313,92,0.012059322033898314,0.012059322033898314,0.0018898305084745228,0.012059322033898314,0.030974576271186438
f_qv_surge_7d,KRW-TRUST,2026-01-09,sl,False,True,False,,49.0,,0.0,-0.05978260869565222,-0.04347826086956519,96,-0.051500000000000004,-0.04497826086956519,-0.023239130434782596,-0.04497826086956519,-0.051500000000000004
f_qv_surge_7d,KRW-VTHO,2026-01-09,none,False,False,False,,,,0.031746031746031855,-0.015873015873015928,-0.007936507936507908,90,-0.009436507936507908,-0.009436507936507908,0.014373015873015817,-0.009436507936507908,-0.0007063492063492092
f_qv_surge_7d,KRW-WAXP,2026-01-09,none,False,False,False,,,,0.00746268656716409,-0.03731343283582089,-0.014925373134328401,92,-0.016425373134328403,-0.016425373134328403,-0.0089626865671642,-0.016425373134328403,-0.016425373134328403
f_qv_surge_7d,KRW-WLFI,2026-01-09,sl,False,True,False,,50.0,,0.015936254980079667,-0.05179282868525892,-0.015936254980079667,96,-0.051500000000000004,-0.01743625498007967,-0.009468127490039833,-0.01743625498007967,-0.051500000000000004
f_qv_surge_7d,KRW-ZIL,2026-01-09,none,False,False,False,,,,0.015463917525773141,-0.021907216494845394,-0.009020618556700999,90,-0.010520618556700998,-0.010520618556700998,-0.005365979381443174,-0.010520618556700998,-0.010520618556700998
f_qv_surge_7d,KRW-BIGTIME,2026-01-10,none,False,False,False,,,,0.002958579881656931,-0.029585798816568087,-0.017751479289940697,96,-0.0192514792899407,-0.0192514792899407,-0.010375739644970348,-0.0192514792899407,-0.0192514792899407
f_qv_surge_7d,KRW-BLAST,2026-01-10,none,False,False,False,,,,0.0078125,-0.046875,-0.03125,94,-0.03275,-0.03275,-0.0249375,-0.03275,-0.03275
f_qv_surge_7d,KRW-BLUR,2026-01-10,none,False,False,False,,,,0.05508474576271172,-0.010593220338983023,0.01483050847457612,94,0.013330508474576121,0.013330508474576121,-0.0036186440677966046,0.013330508474576121,0.02193220338983043
f_qv_surge_7d,KRW-BOUNTY,2026-01-10,sl,True,True,True,,0.0,,0.25190839694656475,-0.07442748091603046,0.07061068702290085,96,-0.051500000000000004,0.0985,-0.051500000000000004,0.0985,0.016629770992366455
f_qv_surge_7d,KRW-DEEP,2026-01-10,sl,False,True,False,,15.0,,0.03439490445859872,-0.0751592356687899,-0.06878980891719755,96,-0.051500000000000004,-0.07028980891719755,-0.051500000000000004,-0.07028980891719755,0.001863057324840657
f_qv_surge_7d,KRW-DRIFT,2026-01-10,none,False,False,False,,,,0.004201680672268893,-0.02941176470588236,-0.01680672268907568,94,-0.018306722689075683,-0.018306722689075683,-0.009903361344537785,-0.018306722689075683,-0.018306722689075683
f_qv_surge_7d,KRW-GMT,2026-01-10,tp,True,False,False,3.0,,,0.25978647686832734,-0.024911032028469893,0.16014234875444844,96,0.0985,0.0985,0.0985,0.0985,0.05134697508896796
f_qv_surge_7d,KRW-GRT,2026-01-10,none,False,False,False,,,,0.011217948717948678,-0.03044871794871795,-0.014423076923076872,94,-0.015923076923076873,-0.015923076923076873,-0.020730769230769164,-0.015923076923076873,-0.015923076923076873
f_qv_surge_7d,KRW-IOST,2026-01-10,none,False,False,False,,,,0.007936507936507908,-0.007936507936507908,-0.003968253968254065,92,-0.005468253968254065,-0.005468253968254065,-0.005468253968254065,-0.005468253968254065,-0.005468253968254065
f_qv_surge_7d,KRW-MED,2026-01-10,sl,False,True,False,,0.0,,0.032454361054766734,-0.07505070993914809,-0.0608519269776876,96,-0.051500000000000004,-0.0623519269776876,-0.051500000000000004,-0.0623519269776876,-1.926977687632817e-05
f_qv_surge_7d,KRW-POL,2026-01-10,tp,True,False,False,27.0,,,0.20087336244541487,-0.008733624454148492,0.14410480349344978,96,0.0985,0.0985,0.03343449781659397,0.0985,0.0985
f_qv_surge_7d,KRW-SAFE,2026-01-10,none,False,False,False,,,,0.01673640167364021,-0.02092050209205021,0.004184100418409997,85,0.002684100418409997,0.002684100418409997,-0.009868200836820105,0.002684100418409997,0.002684100418409997
f_qv_surge_7d,KRW-TAIKO,2026-01-10,none,False,False,False,,,,0.06181818181818177,-0.036363636363636376,-0.018181818181818188,93,-0.01968181818181819,-0.01968181818181819,-0.030590909090909058,-0.01968181818181819,0.028463636363636413
f_qv_surge_7d,KRW-WAL,2026-01-10,sl,False,True,False,,17.0,,0.004587155963302836,-0.05504587155963303,-0.04587155963302747,95,-0.051500000000000004,-0.04737155963302747,-0.03819724770642202,-0.04737155963302747,-0.051500000000000004
f_qv_surge_7d,KRW-AKT,2026-01-11,tp,True,False,False,0.0,,,0.16147308781869696,-0.016997167138810165,0.055240793201133176,96,0.0985,0.0985,0.0985,0.0985,0.0985
f_qv_surge_7d,KRW-AUCTION,2026-01-11,none,False,False,False,,,,0.023809523809523725,-0.03724053724053722,-0.02625152625152627,95,-0.02775152625152627,-0.02775152625152627,-0.01676251526251521,-0.02775152625152627,-0.02775152625152627
f_qv_surge_7d,KRW-AVNT,2026-01-11,sl,False,True,False,,88.0,,0.01855670103092777,-0.061855670103092786,-0.05567010309278353,96,-0.051500000000000004,-0.05717010309278353,-0.017994845360824796,-0.05717010309278353,-0.051500000000000004
f_qv_surge_7d,KRW-AWE,2026-01-11,sl,False,True,False,,89.0,,0.0,-0.052693208430913296,-0.050351288056206256,93,-0.051500000000000004,-0.05185128805620626,-0.01906440281030447,-0.05185128805620626,-0.051500000000000004
f_qv_surge_7d,KRW-CHZ,2026-01-11,sl,False,True,False,,38.0,,0.006684491978609541,-0.05882352941176461,-0.04144385026737962,96,-0.051500000000000004,-0.042943850267379624,-0.02957486631016032,-0.042943850267379624,-0.051500000000000004
f_qv_surge_7d,KRW-COMP,2026-01-11,none,False,False,False,,,,0.015163197121562666,-0.02004626060138781,-0.008738113595476715,90,-0.010238113595476715,-0.010238113595476715,0.0008130300693909866,-0.010238113595476715,-0.010238113595476715
f_qv_surge_7d,KRW-CTC,2026-01-11,tp,True,False,False,3.0,,,0.13868613138686126,-0.014598540145985384,0.038929440389294356,96,0.0985,0.0985,0.0985,0.0985,0.04402311435523104
f_qv_surge_7d,KRW-EGLD,2026-01-11,sl,False,True,False,,90.0,,0.023547880690737877,-0.050235478806907374,-0.04343275771847199,94,-0.051500000000000004,-0.044932757718471994,-0.029234170591313446,-0.044932757718471994,-0.051500000000000004
f_qv_surge_7d,KRW-FCT2,2026-01-11,none,False,False,False,,,,0.026431718061673992,-0.048458149779735615,-0.022026431718061623,87,-0.023526431718061624,-0.023526431718061624,-0.027931718061673882,-0.023526431718061624,-0.023526431718061624
f_qv_surge_7d,KRW-GMT,2026-01-11,sl,False,True,False,,6.0,,0.0521472392638036,-0.12269938650306744,-0.11963190184049088,96,-0.051500000000000004,-0.12113190184049089,-0.051500000000000004,-0.12113190184049089,0.01908282208588924
f_qv_surge_7d,KRW-HP,2026-01-11,none,False,False,False,,,,0.008498583569405138,-0.03399433427762033,-0.028328611898017053,77,-0.029828611898017054,-0.029828611898017054,-0.018497167138810056,-0.029828611898017054,-0.029828611898017054
f_qv_surge_7d,KRW-ID,2026-01-11,sl,False,True,False,,5.0,,0.09600000000000009,-0.08799999999999997,-0.07199999999999995,96,-0.051500000000000004,-0.07349999999999995,-0.051500000000000004,-0.07349999999999995,-0.00046000000000007016
f_qv_surge_7d,KRW-LPT,2026-01-11,sl,False,True,False,,85.0,,0.0,-0.05675954592363264,-0.04251805985552115,93,-0.051500000000000004,-0.04401805985552115,-0.019663054695562454,-0.04401805985552115,-0.051500000000000004
f_qv_surge_7d,KRW-ME,2026-01-11,sl,False,True,False,,92.0,,0.0,-0.052631578947368474,-0.034055727554179516,96,-0.051500000000000004,-0.03555572755417952,-0.013883900928792601,-0.03555572755417952,-0.051500000000000004
f_qv_surge_7d,KRW-POL,2026-01-11,sl,False,True,False,,52.0,,0.04580152671755733,-0.09160305343511455,-0.07633587786259544,96,-0.051500000000000004,-0.07783587786259544,0.002316793893129722,-0.07783587786259544,0.012927480916030522
f_qv_surge_7d,KRW-POLYX,2026-01-11,none,False,False,False,,,,0.06315789473684208,-0.022105263157894628,0.0052631578947368585,95,0.0037631578947368584,0.0037631578947368584,-0.018342105263157882,0.0037631578947368584,0.005257894736842074
f_qv_surge_7d,KRW-PYTH,2026-01-11,none,False,False,False,,,,0.02123356926188058,-0.027300303336703746,-0.01213346814964611,93,-0.013633468149646109,-0.013633468149646109,0.0076001011122344714,-0.013633468149646109,-0.013633468149646109
f_qv_surge_7d,KRW-T,2026-01-11,none,False,False,False,,,,0.006993006993006867,-0.04195804195804209,-0.034965034965035,91,-0.036465034965035004,-0.036465034965035004,-0.029472027972028025,-0.036465034965035004,-0.036465034965035004
f_qv_surge_7d,KRW-ZETA,2026-01-11,none,False,False,False,,,,0.06956521739130439,-0.02608695652173909,-0.02608695652173909,94,-0.027586956521739092,-0.027586956521739092,0.05067391304347818,-0.027586956521739092,0.010673913043478147
f_qv_surge_7d,KRW-AGLD,2026-01-12,none,False,False,False,,,,0.07021791767554486,-0.03147699757869249,-0.01210653753026636,90,-0.013606537530266359,-0.013606537530266359,-0.0015,-0.013606537530266359,0.03661138014527837
f_qv_surge_7d,KRW-AKT,2026-01-12,sl,False,True,False,,1.0,,0.02684563758389258,-0.0885906040268456,-0.07114093959731549,96,-0.051500000000000004,-0.07264093959731549,-0.051500000000000004,-0.07264093959731549,-0.051500000000000004
f_qv_surge_7d,KRW-API3,2026-01-12,sl,False,True,False,,3.0,,0.02582496413199431,-0.06456241032998566,-0.061692969870875136,94,-0.051500000000000004,-0.06319296987087514,-0.051500000000000004,-0.06319296987087514,-0.051500000000000004
f_qv_surge_7d,KRW-ASTR,2026-01-12,none,False,False,False,,,,0.01863354037267073,-0.03105590062111807,-0.012422360248447228,91,-0.013922360248447228,-0.013922360248447228,0.004711180124223504,-0.013922360248447228,-0.013922360248447228
f_qv_surge_7d,KRW-BIO,2026-01-12,none,False,False,False,,,,0.0094488188976376,-0.048818897637795344,-0.03149606299212604,94,-0.03299606299212604,-0.03299606299212604,-0.007799212598425141,-0.03299606299212604,-0.03299606299212604
f_qv_surge_7d,KRW-CTC,2026-01-12,sl,False,True,False,,3.0,,0.0187353629976581,-0.07259953161592503,-0.051522248243559665,95,-0.051500000000000004,-0.053022248243559666,-0.051500000000000004,-0.053022248243559666,-0.051500000000000004
f_qv_surge_7d,KRW-DEEP,2026-01-12,sl,False,True,False,,3.0,,0.009828009828009687,-0.08599508599508598,-0.07616707616707619,96,-0.051500000000000004,-0.07766707616707619,-0.051500000000000004,-0.07766707616707619,-0.051500000000000004
f_qv_surge_7d,KRW-ERA,2026-01-12,none,False,False,False,,,,0.09570957095709565,-0.02640264026402639,0.0462046204620461,96,0.044704620462046096,0.044704620462046096,0.01500165016501659,0.044704620462046096,0.003714521452145071
f_qv_surge_7d,KRW-HYPER,2026-01-12,sl,False,True,False,,3.0,,0.04035874439461873,-0.08968609865470856,-0.06726457399103136,96,-0.051500000000000004,-0.06876457399103136,-0.051500000000000004,-0.06876457399103136,0.007647982062780225
f_qv_surge_7d,KRW-KAVA,2026-01-12,sl,False,True,False,,57.0,,0.0078125,-0.0546875,-0.0390625,89,-0.051500000000000004,-0.0405625,-0.03275,-0.0405625,-0.051500000000000004
f_qv_surge_7d,KRW-MET2,2026-01-12,tp,True,True,True,0.0,,,0.20466321243523322,-0.08290155440414504,-0.025906735751295318,91,0.0985,0.0985,0.0985,0.0985,0.0985
f_qv_surge_7d,KRW-MIRA,2026-01-12,sl,False,True,False,,55.0,,0.009433962264151052,-0.05188679245283023,-0.04245283018867929,96,-0.051500000000000004,-0.04395283018867929,-0.029801886792452825,-0.04395283018867929,-0.051500000000000004
f_qv_surge_7d,KRW-NEWT,2026-01-12,sl,False,True,False,,53.0,,0.0,-0.051948051948051965,-0.03246753246753242,85,-0.051500000000000004,-0.033967532467532424,-0.00799350649350644,-0.033967532467532424,-0.051500000000000004
f_qv_surge_7d,KRW-NXPC,2026-01-12,none,False,False,False,,,,0.05840707964601766,-0.030088495575221197,-0.012389380530973493,95,-0.013889380530973492,-0.013889380530973492,0.0038097345132744333,-0.013889380530973492,0.025154867256637126
f_qv_surge_7d,KRW-PENDLE,2026-01-12,none,False,False,False,,,,0.01911810052420604,-0.044403330249768724,-0.037927844588344084,91,-0.039427844588344085,-0.039427844588344085,-0.00951726796176383,-0.039427844588344085,-0.039427844588344085
f_qv_surge_7d,KRW-POKT,2026-01-12,sl,False,True,False,,3.0,,0.004950495049504955,-0.09405940594059403,-0.07425742574257421,94,-0.051500000000000004,-0.07575742574257421,-0.051500000000000004,-0.07575742574257421,-0.051500000000000004
f_qv_surge_7d,KRW-SAHARA,2026-01-12,sl,False,True,False,,3.0,,0.007317073170731714,-0.06829268292682922,-0.046341463414634076,95,-0.051500000000000004,-0.04784146341463408,-0.051500000000000004,-0.04784146341463408,-0.051500000000000004
f_qv_surge_7d,KRW-SUPER,2026-01-12,none,False,False,False,,,,0.05696202531645578,-0.034810126582278444,-0.025316455696202556,86,-0.026816455696202557,-0.026816455696202557,-0.0015,-0.026816455696202557,0.023753164556962025
f_qv_surge_7d,KRW-AERO,2026-01-13,none,False,False,False,,,,0.07897934386391259,-0.002430133657351119,0.04252733900364514,89,0.041027339003645136,0.041027339003645136,0.0021452004860267894,0.041027339003645136,0.04510996354799507
f_qv_surge_7d,KRW-ARKM,2026-01-13,tp,True,False,False,64.0,,,0.14236111111111116,-0.00347222222222221,0.12847222222222232,95,0.0985,0.0985,0.00544444444444442,0.0985,0.05606944444444434
f_qv_surge_7d,KRW-BSV,2026-01-13,none,False,False,False,,,,0.05192511480042383,-0.00989049805722364,0.046979865771812124,96,0.04547986577181212,0.04547986577181212,-0.004325856587778119,0.04547986577181212,0.04547986577181212
f_qv_surge_7d,KRW-ERA,2026-01-13,none,False,False,False,,,,0.028391167192429068,-0.028391167192429068,0.02208201892744488,96,0.02058201892744488,0.02058201892744488,-0.017272870662460582,0.02058201892744488,0.02058201892744488
f_qv_surge_7d,KRW-IP,2026-01-13,tp,True,False,False,53.0,,,0.44228517911496135,-0.03067197377663311,0.354483727464294,96,0.0985,0.0985,0.01980648560056203,0.0985,0.0014313977991101136
f_qv_surge_7d,KRW-JST,2026-01-13,none,False,False,False,,,,0.015075376884422065,-0.02345058626465668,-0.01340033500837523,95,-0.01490033500837523,-0.01490033500837523,0.0068752093802345055,-0.01490033500837523,-0.01490033500837523
f_qv_surge_7d,KRW-KAITO,2026-01-13,tp,True,False,False,73.0,,,0.15961945031712466,-0.039112050739957716,0.12473572938689226,96,0.0985,0.0985,-0.017356236786469303,0.0985,0.006438689217758866
f_qv_surge_7d,KRW-MET2,2026-01-13,none,False,False,False,,,,0.0664893617021276,-0.0026595744680850686,0.05053191489361697,91,0.04903191489361697,0.04903191489361697,0.0011595744680850686,0.04903191489361697,0.04903191489361697
f_qv_surge_7d,KRW-OP,2026-01-13,tp,True,False,False,50.0,,,0.20879120879120872,-0.00219780219780219,0.18241758241758244,95,0.0985,0.0985,0.01828021978021971,0.0985,0.0985
f_qv_surge_7d,KRW-ORBS,2026-01-13,none,False,False,False,,,,0.04819277108433728,-0.01807228915662651,0.02409638554216853,91,0.02259638554216853,0.02259638554216853,0.034644578313252794,0.02259638554216853,0.009403614457831168
f_qv_surge_7d,KRW-SUN,2026-01-13,none,False,False,False,,,,0.013114754098360715,-0.003278688524590234,0.006557377049180246,71,0.005057377049180247,0.005057377049180247,0.0017786885245901231,0.005057377049180247,0.005057377049180247
f_qv_surge_7d,KRW-TIA,2026-01-13,tp,True,False,False,51.0,,,0.1743589743589744,0.0,0.14358974358974352,96,0.0985,0.0985,0.012602564102564053,0.0985,0.0985
f_qv_surge_7d,KRW-USD1,2026-01-13,none,False,False,False,,,,0.0033967391304348116,-0.006114130434782594,-0.0027173913043477826,81,-0.004217391304347782,-0.004217391304347782,-0.0008206521739130821,-0.004217391304347782,-0.004217391304347782
f_qv_surge_7d,KRW-XAUT,2026-01-13,none,False,False,False,,,,0.0014705882352941124,-0.01558823529411768,-0.010000000000000009,96,-0.011500000000000008,-0.011500000000000008,-0.005176470588235281,-0.011500000000000008,-0.011500000000000008
f_qv_surge_7d,KRW-ZIL,2026-01-13,sl,False,True,False,,6.0,,0.053012048192770944,-0.06024096385542177,0.028915662650602192,96,-0.051500000000000004,0.02741566265060219,-0.051500000000000004,0.02741566265060219,-0.051500000000000004
f_qv_surge_7d,KRW-2Z,2026-01-15,none,False,False,False,,,,0.07526881720430101,-0.032258064516129004,-0.005376344086021501,95,-0.0068763440860215,-0.0068763440860215,-0.033758064516129005,-0.0068763440860215,0.031080645161290443
f_qv_surge_7d,KRW-AERO,2026-01-15,sl,False,True,False,,14.0,,0.0011248593925758943,-0.09111361079865021,-0.06974128233970756,91,-0.051500000000000004,-0.07124128233970756,-0.051500000000000004,-0.07124128233970756,-0.051500000000000004
f_qv_surge_7d,KRW-AXL,2026-01-15,sl,False,True,False,,14.0,,0.0,-0.06896551724137934,-0.0431034482758621,96,-0.051500000000000004,-0.0446034482758621,-0.051500000000000004,-0.0446034482758621,-0.051500000000000004
f_qv_surge_7d,KRW-AXS,2026-01-15,sl,False,True,False,,0.0,,0.011142061281337101,-0.13314763231197768,-0.10863509749303624,96,-0.051500000000000004,-0.11013509749303624,-0.051500000000000004,-0.11013509749303624,-0.051500000000000004
f_qv_surge_7d,KRW-BARD,2026-01-15,tp,True,False,False,14.0,,,0.28985507246376807,-0.021739130434782594,0.08061594202898559,96,0.0985,0.0985,0.0985,0.0985,0.0985
f_qv_surge_7d,KRW-BERA,2026-01-15,sl,False,True,False,,0.0,,0.07172995780590719,-0.17637130801687761,-0.1670886075949367,96,-0.051500000000000004,-0.1685886075949367,-0.051500000000000004,-0.1685886075949367,0.03807805907172984
f_qv_surge_7d,KRW-BLUR,2026-01-15,sl,False,True,False,,0.0,,0.042328042328042326,-0.13580246913580252,-0.11816578483245155,96,-0.051500000000000004,-0.11966578483245155,-0.051500000000000004,-0.11966578483245155,0.00955820105820099
f_qv_surge_7d,KRW-BONK,2026-01-15,sl,False,True,False,,63.0,,0.0,-0.0679012345679012,-0.043209876543209846,96,-0.051500000000000004,-0.04470987654320985,-0.04470987654320985,-0.04470987654320985,-0.051500000000000004
