regime_subset,liq_tier,T,C,DD,H,n_total,n_hit,n_success,base_rate_pct,hit_rate_pct,lift_vs_all,avg_no_hit_eod_pct,worst5_no_hit_eod_pct,avg_post_hit_fail_eod_pct,worst5_post_hit_fail_eod_pct,avg_hit_time_h_success,avg_pre_hit_dd_pct_success,hit_bar_0_pct,hit_bar_1_pct,hit_bar_2_pct,hit_bar_3_pct,hit_bar_4_pct,hit_bar_5_pct
bull_quiet,all,10,0,2,8,58253,1640,1012,1.7372495837124267,2.8153056494944466,0.8310038620000951,-0.453402193600336,-7.003939073423323,2.7568443860047926,-14.12644595841317,5.312252964426878,-0.6150989521101585,67.92682926829269,32.073170731707314,0.0,0.0,0.0,0.0
bull_volatile,top50,10,0,2,8,13500,1170,741,5.488888888888889,8.666666666666668,2.625580059146599,0.47009857894016965,-7.83298513704145,5.183459960102119,-9.801087801087801,5.176788124156545,-0.6424424031228121,67.35042735042735,32.64957264957265,0.0,0.0,0.0,0.0
bull_volatile,top100,10,0,2,8,27000,1240,777,2.8777777777777778,4.592592592592593,1.3765693022651198,0.13403988854821797,-7.251744336776294,4.796904850429893,-9.512696800406298,5.23037323037323,-0.6518024550575796,67.33870967741935,32.66129032258064,0.0,0.0,0.0,0.0
bull_volatile,top200,10,0,2,8,32483,1252,787,2.422805775328633,3.8543238001416125,1.1589359266800137,0.08452785689667845,-7.116853994974997,4.781410457396143,-9.47993905535805,5.224904701397713,-0.648770608300388,67.41214057507987,32.587859424920126,0.0,0.0,0.0,0.0
bull_volatile,all,10,0,2,8,32608,1252,787,2.4135181550539744,3.83954857703631,1.154493244183847,0.08422755206399865,-7.111083051973208,4.781410457396143,-9.47993905535805,5.224904701397713,-0.648770608300388,67.41214057507987,32.587859424920126,0.0,0.0,0.0,0.0
all,top50,10,0,2,12,55900,6430,4029,7.2075134168157415,11.50268336314848,2.6429596171895677,-0.273564972060861,-7.99832635983263,4.566348129329345,-10.63829787234043,6.726234797716555,-0.6733499911870909,52.86158631415241,23.670295489891135,23.468118195956453,0.0,0.0,0.0
all,top100,10,0,2,12,111713,7016,4361,3.9037533680055145,6.280379185949711,1.4314871038650894,-0.3529664885719752,-7.2048905966423025,4.139597781279907,-10.354265756357831,6.796606282962623,-0.6783235637829382,52.508551881413915,23.503420752565564,23.988027366020525,0.0,0.0,0.0
all,top200,10,0,2,12,157504,7183,4460,2.8316741162129215,4.5605190979276715,1.0383609305160502,-0.4138890675652769,-6.8322981366459645,4.027362848817982,-10.250226147813041,6.779372197309417,-0.6722599428638861,52.73562578309898,23.26326047612418,24.001113740776834,0.0,0.0,0.0
all,all,10,0,2,12,163546,7183,4460,2.7270614995169558,4.392036491262397,,-0.4185989366683295,-6.761565836298933,4.027362848817982,-10.250226147813041,6.779372197309417,-0.6722599428638861,52.73562578309898,23.26326047612418,24.001113740776834,0.0,0.0,0.0
bull_all,top50,10,0,2,12,33000,3510,2166,6.5636363636363635,10.636363636363637,2.4068530778638397,-0.18903858754981237,-8.214732181678446,4.980733452519372,-10.839707484002792,6.672206832871653,-0.692178303182702,52.22222222222223,24.786324786324787,22.99145299145299,0.0,0.0,0.0
bull_all,top100,10,0,2,12,66000,3727,2279,3.453030303030303,5.6469696969696965,1.2662091792363093,-0.29900133319493694,-7.415531440196071,4.730479322050672,-10.346863351406304,6.750329091706889,-0.7019823231180023,51.65012074054199,24.953045344781323,23.396833914676684,0.0,0.0,0.0
bull_all,top200,10,0,2,12,90469,3772,2300,2.542307309686191,4.169383987885353,0.9322515499325958,-0.3504069393794974,-7.0672440819362885,4.670516019010989,-10.289874059870428,6.739130434782608,-0.6989945105250384,51.908801696712615,24.761399787910925,23.329798515376456,0.0,0.0,0.0
bull_all,all,10,0,2,12,90861,3772,2300,2.531339078372459,4.1513960885308325,0.9282295536132336,-0.35306565568359727,-7.067905365508016,4.670516019010989,-10.289874059870428,6.739130434782608,-0.6989945105250384,51.908801696712615,24.761399787910925,23.329798515376456,0.0,0.0,0.0
bull_quiet,top50,10,0,2,12,19500,1968,1215,6.230769230769231,10.092307692307692,2.284792342186961,-0.42774616806379295,-8.340454844259195,3.723783803892106,-13.065520583154258,6.663374485596708,-0.6825457309073067,53.09959349593496,24.796747967479675,22.103658536585368,0.0,0.0,0.0
bull_quiet,top100,10,0,2,12,39000,2088,1278,3.2769230769230764,5.353846153846154,1.2016315281131422,-0.48767531095693356,-7.498686723973257,3.5819918956176853,-12.482902735562304,6.754303599374022,-0.6928266567358222,52.20306513409961,25.143678160919542,22.653256704980844,0.0,0.0,0.0
bull_quiet,top200,10,0,2,12,57986,2119,1288,2.221225813127307,3.654330355603077,0.8145125489545257,-0.5180007955939364,-7.009340197076429,3.517821477747411,-12.265485798134362,6.745341614906832,-0.6892401599144838,52.571967909391226,24.823029731005192,22.60500235960359,0.0,0.0,0.0
bull_quiet,all,10,0,2,12,58253,2119,1288,2.211044924724907,3.637580897121178,0.8107792673969947,-0.522129271665471,-7.017543859649127,3.517821477747411,-12.265485798134362,6.745341614906832,-0.6892401599144838,52.571967909391226,24.823029731005192,22.60500235960359,0.0,0.0,0.0
bull_volatile,top50,10,0,2,12,13500,1542,951,7.044444444444445,11.422222222222222,2.58316302939711,0.16093810600856764,-7.954409148665816,6.5822276748820325,-8.287286117765353,6.683491062039958,-0.7044849018310779,51.10246433203631,24.77302204928664,24.124513618677042,0.0,0.0,0.0
bull_volatile,top100,10,0,2,12,27000,1639,1001,3.7074074074074073,6.07037037037037,1.359488008636439,-0.024393318244784287,-7.284644194756551,6.18859031799224,-8.261612846141995,6.745254745254745,-0.7136715755020446,50.94569859670531,24.71018913971934,24.34411226357535,0.0,0.0,0.0
bull_volatile,top200,10,0,2,12,32483,1653,1012,3.1154757873349137,5.088815688206139,1.1424296033979278,-0.046710346284068574,-7.153806994446783,6.1648828891982514,-8.258064516129037,6.7312252964426875,-0.7114091385748349,51.05868118572293,24.682395644283122,24.258923169993952,0.0,0.0,0.0
bull_volatile,all,10,0,2,12,32608,1653,1012,3.103532875368008,5.069308145240432,1.1380501964908882,-0.04648458575865792,-7.142857142857142,6.1648828891982514,-8.258064516129037,6.7312252964426875,-0.7114091385748349,51.05868118572293,24.682395644283122,24.258923169993952,0.0,0.0,0.0
all,top50,10,0,2,24,55900,9292,5549,9.926654740608228,16.622540250447226,2.4137149512451876,-0.9068444960710877,-8.188978063135366,6.467132054528545,-7.970979772086601,10.00468552892413,-0.7373877389467384,36.57985363753767,16.37968144640551,16.239776151528197,16.207490314248815,7.705553164012054,6.887645286267757
all,top100,10,0,2,24,111713,10808,6378,5.709272868869335,9.674791653612381,1.3882377945466908,-0.7291922440623327,-7.299270072992703,6.258814062376265,-7.254435741687974,10.653496393853873,-0.7490048429841266,34.08586232420429,15.257216876387862,15.571798667653589,16.88564026646928,9.372686898593633,8.82679496669134
all,top200,10,0,2,24,157504,11433,6716,4.2640186915887845,7.258863266964649,1.036817128954177,-0.7075079156643829,-6.903502512677656,6.335301370090694,-6.96605183192367,10.953543776057177,-0.7478165279641062,33.13216128750109,14.615586460246654,15.079156826729642,16.714773025452637,10.837050642875885,9.621271757194087
all,all,10,0,2,24,163546,11467,6726,4.112604404876915,7.011483007838773,,-0.703188329963705,-6.839629017531509,6.359101033695118,-6.9620253164556996,10.96818316978888,-0.7477240390280809,33.03392343245836,14.572250806662598,15.03444667306183,16.72625795761751,11.014214703060958,9.618906427138747
bull_all,top50,10,0,2,24,33000,5301,3066,9.290909090909091,16.063636363636363,2.2591302678885197,-0.8822762754742303,-8.411088783399013,7.159507993718618,-7.690737265911736,10.264840182648403,-0.7682408958447688,34.57838143746463,16.411997736276174,15.223542727787208,16.9967930579136,8.224863233352197,8.564421807206188
bull_all,top100,10,0,2,24,66000,6005,3418,5.178787878787879,9.09848484848485,1.2592477585849575,-0.6990723652012936,-7.5258956660562575,7.105093265184221,-6.894804221761594,10.91281451141018,-0.7812118103036764,32.056619483763534,15.487094088259784,14.521232306411324,17.33555370524563,9.342214820982514,11.257285595337219
bull_all,top200,10,0,2,24,90469,6185,3512,3.8819927267903926,6.83659596104743,0.9439256355867701,-0.653930203062733,-7.14285714285714,7.122586978881215,-6.625507438723225,11.11503416856492,-0.7809044679898075,31.65723524656427,15.101050929668553,14.227970897332257,17.089733225545675,9.765561843168957,12.15844785772029
bull_all,all,10,0,2,24,90861,6185,3512,3.8652447144539464,6.807100956405939,0.9398532739668229,-0.655259550514714,-7.14285714285714,7.122586978881215,-6.625507438723225,11.11503416856492,-0.7809044679898075,31.65723524656427,15.101050929668553,14.227970897332257,17.089733225545675,9.765561843168957,12.15844785772029
bull_quiet,top50,10,0,2,24,19500,2891,1695,8.692307692307692,14.825641025641026,2.1135773919806033,-1.0120550409313596,-8.561350131920806,6.028027879703676,-9.14039087947883,10.055457227138643,-0.7595231160700688,36.14666205465237,16.879972327914217,15.0466966447596,16.776202006226217,8.16326530612245,6.987201660325147
bull_quiet,top100,10,0,2,24,39000,3262,1890,4.846153846153846,8.364102564102565,1.1783661565909558,-0.8230348664851962,-7.559368079080881,6.037839454672091,-8.390714071407139,10.723809523809523,-0.7705688649472414,33.41508277130595,16.09442060085837,14.500306560392398,17.41263028816677,9.074187614960147,9.50337216431637
bull_quiet,top200,10,0,2,24,57986,3369,1938,3.3421860449073915,5.810023109026317,0.8126689843895692,-0.7525436764767098,-7.085294072398886,6.061138979976354,-8.25681287047162,10.914344685242519,-0.7725742126698575,33.066191748293264,15.612941525675275,14.217868803799346,17.2157910359157,9.617097061442564,10.270109824873849
bull_quiet,all,10,0,2,24,58253,3369,1938,3.326867285805023,5.783393129967555,0.8089441527271309,-0.755625174301282,-7.087578381665614,6.061138979976354,-8.25681287047162,10.914344685242519,-0.7725742126698575,33.066191748293264,15.612941525675275,14.217868803799346,17.2157910359157,9.617097061442564,10.270109824873849
bull_volatile,top50,10,0,2,24,13500,2410,1371,10.155555555555555,17.85185185185185,2.4693733108666205,-0.6879123876944775,-8.260288576417608,8.461962484923504,-5.9437277568906595,10.523705324580598,-0.7790188949097697,32.697095435684645,15.850622406639003,15.435684647302905,17.261410788381742,8.29875518672199,10.45643153526971
bull_volatile,top100,10,0,2,24,27000,2743,1528,5.659259259259259,10.15925925925926,1.3760767392429598,-0.5164375846891069,-7.442962518226256,8.310255592774876,-5.648775377610791,11.146596858638743,-0.7943761864317276,30.44112285818447,14.764855997083485,14.546117389719285,17.243893547211083,9.660955158585491,13.343055049216188
bull_volatile,top200,10,0,2,24,32483,2816,1574,4.845611550657266,8.669150016931933,1.1782342947722173,-0.47238262233494893,-7.2738563277485415,8.345559673271598,-5.594357345597857,11.362134688691233,-0.7911611610076369,29.97159090909091,14.488636363636365,14.240056818181818,16.938920454545457,9.943181818181818,14.417613636363635
bull_volatile,all,10,0,2,24,32608,2816,1574,4.827036310107949,8.635917566241414,1.1737176336201525,-0.4703620311839539,-7.260734330001026,8.345559673271598,-5.594357345597857,11.362134688691233,-0.7911611610076369,29.97159090909091,14.488636363636365,14.240056818181818,16.938920454545457,9.943181818181818,14.417613636363635
all,top50,10,0,3,4,55900,3399,2440,4.364937388193201,6.080500894454382,2.6726621119035765,0.2564831178397687,-7.864077669902914,-0.7504582234794607,-16.575194789746025,4.0,-0.7211732510968889,100.0,0.0,0.0,0.0,0.0,0.0
all,top100,10,0,3,4,111713,3684,2600,2.327392514747612,3.2977361632039246,1.4250682748667653,-0.08056389768481835,-7.12927598990941,-0.8376853932930796,-16.0117224695679,4.0,-0.7306911811518524,100.0,0.0,0.0,0.0,0.0,0.0
all,top200,10,0,3,4,157504,3788,2671,1.6958299471759446,2.4050182852498985,1.0383609305160504,-0.22023038461748884,-6.779661016949157,-0.8228639158768831,-15.858207985867558,4.0,-0.7191665953406134,100.0,0.0,0.0,0.0,0.0,0.0
all,all,10,0,3,4,163546,3788,2671,1.633179655876634,2.3161679282892886,,-0.23216427853786303,-6.7133806477208955,-0.8228639158768831,-15.858207985867558,4.0,-0.7191665953406134,100.0,0.0,0.0,0.0,0.0,0.0
bull_all,top50,10,0,3,4,33000,1833,1312,3.9757575757575756,5.554545454545455,2.4343663365213346,0.3231724608320779,-8.023207092885668,-0.447135510292522,-18.16372231898482,4.0,-0.7219582380315837,100.0,0.0,0.0,0.0,0.0,0.0
bull_all,top100,10,0,3,4,66000,1925,1352,2.0484848484848484,2.9166666666666665,1.2542924111954437,-0.03465696014270781,-7.342704309093709,-0.44863625835838444,-17.73719384124009,4.0,-0.7376800468077432,100.0,0.0,0.0,0.0,0.0,0.0
bull_all,top200,10,0,3,4,90469,1958,1369,1.5132255247653892,2.1642772662458962,0.926551784624786,-0.15751064866488204,-7.006369426751591,-0.41845697091131856,-17.580696616419882,4.0,-0.7318664792134226,100.0,0.0,0.0,0.0,0.0,0.0
bull_all,all,10,0,3,4,90861,1958,1369,1.5066970427356072,2.154939963240554,0.9225543787017507,-0.16096565344726152,-7.007206285740857,-0.41845697091131856,-17.580696616419882,4.0,-0.7318664792134226,100.0,0.0,0.0,0.0,0.0,0.0
bull_quiet,top50,10,0,3,4,19500,1045,731,3.7487179487179487,5.358974358974359,2.2953494033733643,0.003943987597501627,-8.219422663534083,-0.735559186074377,-18.353674222194865,4.0,-0.7158731409913892,100.0,0.0,0.0,0.0,0.0,0.0
bull_quiet,top100,10,0,3,4,39000,1090,749,1.9205128205128204,2.7948717948717947,1.1759348174600888,-0.2646164664051993,-7.431508681463381,-0.6853561013770757,-18.161993769470406,4.0,-0.726081522408824,100.0,0.0,0.0,0.0,0.0,0.0
bull_quiet,top200,10,0,3,4,57986,1114,758,1.307212085675853,1.9211533818507918,0.8004092391012468,-0.3685277269239688,-6.9710429786051815,-0.6230939796318156,-17.963921865791026,4.0,-0.7209322417303135,100.0,0.0,0.0,0.0,0.0,0.0
bull_quiet,all,10,0,3,4,58253,1114,758,1.301220537998043,1.9123478619126912,0.7967405994287831,-0.37328204858053254,-6.976744186046513,-0.6230939796318156,-17.963921865791026,4.0,-0.7209322417303135,100.0,0.0,0.0,0.0,0.0,0.0
bull_volatile,top50,10,0,3,4,13500,788,581,4.303703703703704,5.837037037037037,2.635168573290625,0.7866212866300725,-7.752148406011076,-0.009623267802172375,-16.12784263827235,4.0,-0.7296143584040139,100.0,0.0,0.0,0.0,0.0,0.0
bull_volatile,top100,10,0,3,4,27000,835,603,2.2333333333333334,3.0925925925925926,1.367475602146512,0.29852725091829174,-7.207513912678838,-0.10069890288694654,-15.785376790923443,4.0,-0.7520868374790376,100.0,0.0,0.0,0.0,0.0,0.0
bull_volatile,top200,10,0,3,4,32483,844,611,1.8809838992703876,2.5982821783702246,1.15173115982806,0.22179853540385527,-7.086690619983179,-0.10579270007656778,-15.763554084273915,4.0,-0.7454313761237282,100.0,0.0,0.0,0.0,0.0,0.0
bull_volatile,all,10,0,3,4,32608,844,611,1.873773307163886,2.5883218842001963,1.147316096194028,0.22096189036082217,-7.072330053980393,-0.10579270007656778,-15.763554084273915,4.0,-0.7454313761237282,100.0,0.0,0.0,0.0,0.0,0.0
all,top50,10,0,3,8,55900,4921,3551,6.352415026833631,8.803220035778175,2.6700387252082574,-0.0037284764353844716,-7.922368946100526,1.328275398607233,-15.243432724330042,5.25147845677274,-0.8372750325722341,69.07132696606381,30.928673033936192,0.0,0.0,0.0,0.0
all,top100,10,0,3,8,111713,5333,3808,3.4087348831380413,4.773840108134237,1.4327549606725625,-0.21481660306123285,-7.165465761393181,1.0502563827696447,-14.814990512333967,5.26890756302521,-0.8424414327697392,69.07931745734108,30.920682542658916,0.0,0.0,0.0,0.0
all,top200,10,0,3,8,157504,5459,3891,2.4704134498171477,3.465943722064201,1.0383609305160504,-0.3159010567088366,-6.802721088435371,1.0038895053610757,-14.31561996779388,5.254176304291955,-0.8332934240626412,69.38999816816266,30.61000183183733,0.0,0.0,0.0,0.0
all,all,10,0,3,8,163546,5459,3891,2.379147151260196,3.3378988174580857,,-0.3243046118661564,-6.7327645838136965,1.0038895053610757,-14.31561996779388,5.254176304291955,-0.8332934240626412,69.38999816816266,30.61000183183733,0.0,0.0,0.0,0.0
bull_all,top50,10,0,3,8,33000,2703,1949,5.906060606060606,8.19090909090909,2.482427622407576,0.05589018554219038,-8.125441696113079,1.898165961148746,-16.236754382524804,5.3073370959466395,-0.8501183674931723,67.81354051054383,32.18645948945616,0.0,0.0,0.0,0.0
bull_all,top100,10,0,3,8,66000,2855,2039,3.0893939393939394,4.325757575757576,1.2985299954050917,-0.17299056833795218,-7.379468876655978,1.7233908459864917,-15.698085964325333,5.347719470328593,-0.8589183731730254,67.42556917688266,32.57443082311734,0.0,0.0,0.0,0.0
bull_all,top200,10,0,3,8,90469,2892,2058,2.274812366667035,3.196675104179332,0.9561461406294702,-0.2587267752872621,-7.033326294219326,1.6970137988700154,-15.508034486839827,5.339164237123421,-0.8542750743439422,67.70401106500692,32.29598893499308,0.0,0.0,0.0,0.0
bull_all,all,10,0,3,8,90861,2892,2058,2.2649981840393565,3.18288374550137,0.9520210563014664,-0.2617674324338924,-7.034145312664765,1.6970137988700154,-15.508034486839827,5.339164237123421,-0.8542750743439422,67.70401106500692,32.29598893499308,0.0,0.0,0.0,0.0
bull_quiet,top50,10,0,3,8,19500,1533,1092,5.6000000000000005,7.861538461538461,2.3537846312002055,-0.22836369605168083,-8.281944812557064,0.8941092668251167,-17.506654835847392,5.322344322344322,-0.8261486035218492,68.16699282452707,31.83300717547293,0.0,0.0,0.0,0.0
bull_quiet,top100,10,0,3,8,39000,1615,1139,2.920512820512821,4.141025641025641,1.2275461057404002,-0.3845488021051782,-7.469132264582459,0.8189290317721677,-16.583335811574372,5.369622475856014,-0.832107471551045,67.49226006191951,32.50773993808049,0.0,0.0,0.0,0.0
bull_quiet,top200,10,0,3,8,57986,1640,1148,1.9797882247439038,2.828268892491291,0.8321419815059534,-0.44898314517574844,-6.9947201731142465,0.8057802441382137,-16.5591828052832,5.358885017421603,-0.8278762970766625,67.92682926829269,32.073170731707314,0.0,0.0,0.0,0.0
bull_quiet,all,10,0,3,8,58253,1640,1148,1.9707139546461125,2.8153056494944466,0.8283278962388926,-0.453402193600336,-7.003939073423323,0.8057802441382137,-16.5591828052832,5.358885017421603,-0.8278762970766625,67.92682926829269,32.073170731707314,0.0,0.0,0.0,0.0
bull_volatile,top50,10,0,3,8,13500,1170,857,6.348148148148149,8.666666666666668,2.6682452763737783,0.47009857894016965,-7.83298513704145,3.312827310020057,-14.159787945634381,5.288214702450408,-0.8806609372209253,67.35042735042735,32.64957264957265,0.0,0.0,0.0,0.0
bull_volatile,top100,10,0,3,8,27000,1240,900,3.3333333333333335,4.592592592592593,1.4010622804763129,0.13403988854821797,-7.251744336776294,2.989637385886544,-13.621126544263198,5.32,-0.8928490586701766,67.33870967741935,32.66129032258064,0.0,0.0,0.0,0.0
bull_volatile,top200,10,0,3,8,32483,1252,910,2.8014653818920667,3.8543238001416125,1.1775082429887431,0.08452785689667845,-7.116853994974997,2.979139263571905,-13.528417923881742,5.314285714285714,-0.8875781472042034,67.41214057507987,32.587859424920126,0.0,0.0,0.0,0.0
bull_volatile,all,10,0,3,8,32608,1252,910,2.7907262021589796,3.83954857703631,1.1729943650945578,0.08422755206399865,-7.111083051973208,2.979139263571905,-13.528417923881742,5.314285714285714,-0.8875781472042034,67.41214057507987,32.587859424920126,0.0,0.0,0.0,0.0
all,top50,10,0,3,12,55900,6430,4663,8.341681574239713,11.50268336314848,2.6500556618892928,-0.273564972060861,-7.99832635983263,2.577280797679339,-13.719491179248896,6.860819215097576,-0.9131371337022159,52.86158631415241,23.670295489891135,23.468118195956453,0.0,0.0,0.0
all,top100,10,0,3,12,111713,7016,5042,4.513351176675946,6.280379185949711,1.4338394163571178,-0.3529664885719752,-7.2048905966423025,2.2142179281092678,-12.5,6.916303054343515,-0.9161673546148277,52.508551881413915,23.503420752565564,23.988027366020525,0.0,0.0,0.0
all,top200,10,0,3,12,157504,7183,5148,3.2684884193417307,4.5605190979276715,1.0383609305160502,-0.4138890675652769,-6.8322981366459645,2.1266381798048433,-12.420772366343861,6.901320901320902,-0.9085220356413733,52.73562578309898,23.26326047612418,24.001113740776834,0.0,0.0,0.0
all,all,10,0,3,12,163546,7183,5148,3.147738251011948,4.392036491262397,,-0.4185989366683295,-6.761565836298933,2.1266381798048433,-12.420772366343861,6.901320901320902,-0.9085220356413733,52.73562578309898,23.26326047612418,24.001113740776834,0.0,0.0,0.0
bull_all,top50,10,0,3,12,33000,3510,2525,7.6515151515151505,10.636363636363637,2.4307977796614155,-0.18903858754981237,-8.214732181678446,3.0748080589983373,-14.16961180895607,6.834059405940594,-0.9382388310199781,52.22222222222223,24.786324786324787,22.99145299145299,0.0,0.0,0.0
bull_all,top100,10,0,3,12,66000,3727,2660,4.03030303030303,5.6469696969696965,1.2803806126533397,-0.29900133319493694,-7.415531440196071,2.8771845540141587,-13.654955293154053,6.900751879699248,-0.9487695564609581,51.65012074054199,24.953045344781323,23.396833914676684,0.0,0.0,0.0
bull_all,top200,10,0,3,12,90469,3772,2682,2.9645513932949408,4.169383987885353,0.9418036561146355,-0.3504069393794974,-7.0672440819362885,2.833415775388877,-13.500462355648269,6.888888888888889,-0.9449024082606927,51.908801696712615,24.761399787910925,23.329798515376456,0.0,0.0,0.0
bull_all,all,10,0,3,12,90861,3772,2682,2.951761481823885,4.1513960885308325,0.9377404493130712,-0.35306565568359727,-7.067905365508016,2.833415775388877,-13.500462355648269,6.888888888888889,-0.9449024082606927,51.908801696712615,24.761399787910925,23.329798515376456,0.0,0.0,0.0
bull_quiet,top50,10,0,3,12,19500,1968,1408,7.22051282051282,10.092307692307692,2.2938733289502515,-0.42774616806379295,-8.340454844259195,1.6437994076192939,-16.367155137463204,6.8210227272727275,-0.9219238750196973,53.09959349593496,24.796747967479675,22.103658536585368,0.0,0.0,0.0
bull_quiet,top100,10,0,3,12,39000,2088,1481,3.7974358974358977,5.353846153846154,1.206401420516805,-0.48767531095693356,-7.498686723973257,1.5825873774171793,-15.297740606318829,6.900742741390952,-0.9307835446514605,52.20306513409961,25.143678160919542,22.653256704980844,0.0,0.0,0.0
bull_quiet,top200,10,0,3,12,57986,2119,1492,2.573034870485979,3.654330355603077,0.8174233895270006,-0.5180007955939364,-7.009340197076429,1.5561858134544921,-14.90303406856936,6.890080428954423,-0.9272324847437372,52.571967909391226,24.823029731005192,22.60500235960359,0.0,0.0,0.0
bull_quiet,all,10,0,3,12,58253,2119,1492,2.5612414811254354,3.637580897121178,0.813676766262899,-0.522129271665471,-7.017543859649127,1.5561858134544921,-14.90303406856936,6.890080428954423,-0.9272324847437372,52.571967909391226,24.823029731005192,22.60500235960359,0.0,0.0,0.0
bull_volatile,top50,10,0,3,12,13500,1542,1117,8.274074074074074,11.422222222222222,2.6285775417997637,0.16093810600856764,-7.954409148665816,4.960372399638959,-10.144389254336902,6.850492390331245,-0.9588041470883716,51.10246433203631,24.77302204928664,24.124513618677042,0.0,0.0,0.0
bull_volatile,top100,10,0,3,12,27000,1639,1179,4.366666666666666,6.07037037037037,1.3872394457394455,-0.024393318244784287,-7.284644194756551,4.585489958784521,-9.982314926686655,6.900763358778626,-0.971362672228444,50.94569859670531,24.71018913971934,24.34411226357535,0.0,0.0,0.0
bull_volatile,top200,10,0,3,12,32483,1653,1190,3.6634547301665488,5.088815688206139,1.1638371548170519,-0.046710346284068574,-7.153806994446783,4.563055486258983,-9.92890442890443,6.887394957983194,-0.9670566316953964,51.05868118572293,24.682395644283122,24.258923169993952,0.0,0.0,0.0
bull_volatile,all,10,0,3,12,32608,1653,1190,3.6494111874386657,5.069308145240432,1.1593756838788734,-0.04648458575865792,-7.142857142857142,4.563055486258983,-9.92890442890443,6.887394957983194,-0.9670566316953964,51.05868118572293,24.682395644283122,24.258923169993952,0.0,0.0,0.0
all,top50,10,0,3,24,55900,9292,6649,11.894454382826476,16.622540250447226,2.4096252155255034,-0.9068444960710877,-8.188978063135366,4.94099469176639,-10.28987529183988,10.410588058354639,-1.018810599223357,36.57985363753767,16.37968144640551,16.239776151528197,16.207490314248815,7.705553164012054,6.887645286267757
all,top100,10,0,3,24,111713,10808,7659,6.855961257866139,9.674791653612381,1.388907518740215,-0.7291922440623327,-7.299270072992703,4.812861390894607,-9.170287172941924,11.062540801671236,-1.0317981050258191,34.08586232420429,15.257216876387862,15.571798667653589,16.88564026646928,9.372686898593633,8.82679496669134
all,top200,10,0,3,24,157504,11433,8061,5.117965258025193,7.258863266964649,1.036817473168572,-0.7075079156643829,-6.903502512677656,4.974537697685457,-8.693157648093294,11.36037712442625,-1.030456698265994,33.13216128750109,14.615586460246654,15.079156826729642,16.714773025452637,10.837050642875885,9.621271757194087
all,all,10,0,3,24,163546,11467,8073,4.936225893632373,7.011483007838773,,-0.703188329963705,-6.839629017531509,5.015253887896163,-8.650113782206835,11.373714851975722,-1.0303872145455668,33.03392343245836,14.572250806662598,15.03444667306183,16.72625795761751,11.014214703060958,9.618906427138747
bull_all,top50,10,0,3,24,33000,5301,3730,11.303030303030305,16.063636363636363,2.28981220604409,-0.8822762754742303,-8.411088783399013,5.793723054378801,-10.015340784571553,10.742091152815014,-1.064852571637985,34.57838143746463,16.411997736276174,15.223542727787208,16.9967930579136,8.224863233352197,8.564421807206188
bull_all,top100,10,0,3,24,66000,6005,4191,6.35,9.09848484848485,1.2864079028861637,-0.6990723652012936,-7.5258956660562575,5.813674251647474,-8.96377628741568,11.421617752326414,-1.08636804255359,32.056619483763534,15.487094088259784,14.521232306411324,17.33555370524563,9.342214820982514,11.257285595337219
bull_all,top200,10,0,3,24,90469,6185,4315,4.769589583172136,6.83659596104743,0.9662421627269542,-0.653930203062733,-7.14285714285714,5.827930997069922,-8.700679066084085,11.637543453070684,-1.0887592051156358,31.65723524656427,15.101050929668553,14.227970897332257,17.089733225545675,9.765561843168957,12.15844785772029
bull_all,all,10,0,3,24,90861,6185,4315,4.749012227468331,6.807100956405939,0.962073521309966,-0.655259550514714,-7.14285714285714,5.827930997069922,-8.700679066084085,11.637543453070684,-1.0887592051156358,31.65723524656427,15.101050929668553,14.227970897332257,17.089733225545675,9.765561843168957,12.15844785772029
bull_quiet,top50,10,0,3,24,19500,2891,2056,10.543589743589743,14.825641025641026,2.1359617592036764,-1.0120550409313596,-8.561350131920806,4.34215644791207,-12.18687768577717,10.581712062256809,-1.0544617208327267,36.14666205465237,16.879972327914217,15.0466966447596,16.776202006226217,8.16326530612245,6.987201660325147
bull_quiet,top100,10,0,3,24,39000,3262,2304,5.907692307692307,8.364102564102565,1.1968034759740442,-0.8230348664851962,-7.559368079080881,4.42926748517143,-10.807994625787204,11.274305555555555,-1.0702017833586714,33.41508277130595,16.09442060085837,14.500306560392398,17.41263028816677,9.074187614960147,9.50337216431637
bull_quiet,top200,10,0,3,24,57986,3369,2374,4.094091677301417,5.810023109026317,0.8293971478458287,-0.7525436764767098,-7.085294072398886,4.427713405739623,-10.530624775051342,11.501263689974726,-1.07842559284401,33.066191748293264,15.612941525675275,14.217868803799346,17.2157910359157,9.617097061442564,10.270109824873849
bull_quiet,all,10,0,3,24,58253,3369,2374,4.075326592621839,5.783393129967555,0.8255956434001378,-0.755625174301282,-7.087578381665614,4.427713405739623,-10.530624775051342,11.501263689974726,-1.07842559284401,33.066191748293264,15.612941525675275,14.217868803799346,17.2157910359157,9.617097061442564,10.270109824873849
bull_volatile,top50,10,0,3,24,13500,2410,1674,12.4,17.85185185185185,2.5120406292580206,-0.6879123876944775,-8.260288576417608,7.440541147313202,-7.5617298318354065,10.939068100358423,-1.0776145723880515,32.697095435684645,15.850622406639003,15.435684647302905,17.261410788381742,8.29875518672199,10.45643153526971
